Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
480,-0.79,0.67,12.08, -0.06,0.08,-0.24
481,-0.89,1.15,11.75, -0.04,-0.04,-0.32
482,-0.72,0.95,11.48, -0.04,-0.14,-0.41
483,-0.13,1.13,11.16, 0.02,-0.16,-0.44
484,-0.05,1.48,10.97, -0.01,-0.13,-0.56
485,0.54,1.24,11.53, -0.09,-0.09,-0.59
486,-0.16,0.73,11.88, -0.15,-0.11,-0.58
487,0.09,0.78,12.31, -0.16,-0.10,-0.61
488,0.25,0.07,12.21, -0.17,-0.09,-0.60
489,0.41,0.21,11.49, -0.09,-0.05,-0.54
490,0.42,0.34,10.74, -0.06,-0.00,-0.43
491,0.12,0.88,11.04, -0.13,0.01,-0.39
492,0.30,0.72,12.11, -0.21,-0.03,-0.41
493,-0.40,0.35,12.19, -0.25,-0.09,-0.49
494,0.09,0.52,11.39, -0.27,-0.10,-0.49
495,-0.09,0.52,10.93, -0.29,-0.09,-0.47
496,-0.33,0.66,11.32, -0.35,-0.09,-0.44
497,-0.88,0.67,12.08, -0.38,-0.14,-0.50
498,1.64,-0.05,11.15, -0.37,-0.07,-0.66
499,-1.44,-0.05,11.02, -0.17,-0.05,-0.50
500,-1.01,1.51,10.58, -0.22,-0.13,-0.33
501,-1.09,0.75,9.79, -0.37,-0.17,-0.30
502,0.23,1.91,10.30, -0.53,-0.13,-0.41
503,0.38,1.00,10.86, -0.72,0.03,-0.66
504,-0.40,-0.68,12.02, -0.62,0.08,-0.63
505,-1.13,-0.03,11.93, -0.48,0.04,-0.50
506,-0.62,0.84,11.07, -0.50,0.01,-0.52
507,-0.93,0.21,10.98, -0.54,0.00,-0.57
508,-0.56,-0.39,10.91, -0.50,-0.02,-0.52
509,-0.62,-0.73,10.72, -0.41,0.01,-0.47
510,-0.23,-0.95,10.52, -0.29,0.08,-0.37
511,-0.83,-0.75,10.29, -0.20,0.11,-0.29
512,-0.90,-0.55,9.97, -0.15,0.09,-0.26
513,-0.56,-0.51,9.76, -0.14,0.07,-0.24
514,-0.27,-0.73,9.98, -0.11,0.09,-0.22
515,-0.47,-1.13,10.31, -0.02,0.10,-0.12
516,-0.64,-1.21,10.33, 0.08,0.05,-0.03
517,-0.77,-0.84,10.05, 0.14,-0.01,0.03
518,-0.43,0.13,9.90, 0.12,-0.03,-0.02
519,-0.49,0.38,10.32, 0.03,-0.06,-0.05
520,-0.79,-0.14,10.92, -0.02,-0.10,-0.01
521,-0.49,-0.11,10.62, -0.04,-0.14,-0.03
522,-0.55,-0.16,10.16, -0.08,-0.14,-0.04
523,-0.37,-0.44,9.64, -0.04,-0.12,-0.03
524,-0.27,-0.53,9.77, 0.01,-0.06,-0.04
525,-0.60,-0.34,10.37, 0.11,-0.03,0.05
526,-0.48,0.09,10.85, 0.12,-0.04,0.08
527,-0.45,0.44,11.01, 0.04,-0.03,0.07
528,-0.29,-0.17,10.67, -0.04,-0.05,0.09
529,-0.87,0.04,10.85, -0.09,-0.11,0.09
530,-0.24,-0.04,11.12, -0.10,-0.11,0.06
531,-0.49,0.02,11.10, -0.06,-0.13,0.11
532,-0.35,0.56,11.06, -0.08,-0.10,0.04
533,-0.55,0.22,11.22, -0.09,-0.07,0.04
534,-0.65,-0.32,10.88, -0.03,-0.08,0.12
535,-0.52,0.44,10.48, -0.01,-0.05,0.11
536,-0.73,-0.29,10.23, 0.00,-0.05,0.14
537,-0.94,0.38,10.59, 0.03,-0.05,0.14
538,-0.79,0.40,10.58, 0.01,-0.09,0.11
539,-1.07,1.02,10.69, -0.04,-0.09,0.06
540,-0.71,0.55,10.61, -0.10,-0.13,0.06
541,-0.87,0.63,10.82, -0.11,-0.13,0.02
542,-0.79,-0.02,11.16, -0.10,-0.14,0.00
543,-0.72,-0.19,11.51, -0.02,-0.13,-0.03
544,-0.95,-0.12,11.41, 0.04,-0.15,-0.04
545,-0.77,-0.03,10.79, 0.11,-0.11,-0.03
546,-0.71,-0.25,10.41, 0.15,-0.09,-0.00
547,-0.80,0.34,10.42, 0.18,-0.06,0.04
548,-0.54,0.27,11.04, 0.14,-0.03,0.08
549,-0.62,0.31,11.44, 0.09,-0.02,0.03
550,-0.74,0.15,11.66, 0.04,0.00,0.00
551,-0.71,0.24,11.24, 0.00,-0.01,-0.02
552,-0.82,0.23,10.85, -0.05,-0.01,-0.03
553,-0.79,0.33,10.48, -0.10,-0.01,-0.05
554,-0.74,0.34,10.54, -0.13,0.01,-0.01
555,-0.38,0.06,11.01, -0.14,0.05,-0.02
556,-0.74,-0.25,11.15, -0.08,0.05,-0.02
557,-0.65,-0.24,11.00, -0.01,0.07,0.01
558,-0.89,-0.50,10.52, 0.09,0.06,0.10
559,-0.74,0.25,10.39, 0.11,0.04,0.14
560,-0.46,0.43,10.52, 0.05,0.04,0.07
561,-0.73,-0.04,10.88, 0.02,0.03,0.06
562,-0.68,-0.33,10.97, 0.07,0.04,0.11
563,-0.44,0.00,10.92, 0.12,0.04,0.12
564,-0.58,0.25,10.62, 0.16,0.06,0.06
565,-0.96,0.43,10.66, 0.18,0.09,0.08
566,-1.14,0.63,10.51, 0.20,0.04,0.13
567,-0.94,0.89,10.21, 0.15,0.04,0.13
568,-0.74,1.18,10.44, 0.05,0.04,0.09
569,-0.82,0.72,10.84, 0.02,0.07,0.06
570,-0.69,0.80,11.33, 0.01,0.09,0.07
571,-1.19,1.02,11.50, -0.03,0.08,0.03
572,-0.88,0.87,10.86, -0.09,0.07,0.01
573,-0.90,0.72,10.51, -0.13,0.08,0.03
574,-0.89,1.14,10.61, -0.21,0.09,0.01
575,-0.97,1.01,10.92, -0.26,0.10,-0.02
576,-1.01,0.68,11.35, -0.27,0.09,-0.03
577,-1.01,0.56,11.00, -0.23,0.09,-0.01
578,-1.03,0.73,10.36, -0.22,0.10,0.00
579,-0.96,0.40,10.12, -0.20,0.11,0.04
580,-0.75,0.27,10.41, -0.16,0.12,0.05
581,-1.48,0.79,10.88, -0.16,0.09,0.02
582,-1.21,0.71,10.76, -0.17,0.01,0.03
583,-1.10,0.69,10.62, -0.19,-0.02,0.01
584,-1.08,0.62,10.61, -0.21,-0.05,-0.04
585,-0.94,0.36,10.87, -0.20,-0.05,-0.09
586,-0.95,-0.03,11.04, -0.10,-0.06,-0.03
587,-1.03,0.19,10.91, 0.00,-0.05,0.01
588,-1.06,0.47,10.79, 0.03,-0.07,0.04
589,-1.03,0.85,10.56, 0.00,-0.04,-0.02
590,-0.92,0.99,10.97, -0.08,-0.00,-0.11
591,-1.20,0.75,11.46, -0.15,0.03,-0.20
592,-1.16,0.40,11.34, -0.17,0.02,-0.18
593,-0.69,-0.06,10.56, -0.13,0.07,-0.13
594,-1.17,0.65,10.33, -0.16,0.09,-0.11
595,-1.36,0.85,10.88, -0.24,0.10,-0.15
596,-1.07,0.45,11.04, -0.30,0.10,-0.23
597,-1.34,0.01,11.20, -0.26,0.12,-0.13
598,-1.23,0.12,10.46, -0.21,0.09,-0.06
599,-1.59,0.49,9.82, -0.25,0.07,0.01
600,-1.68,-0.20,9.82, -0.31,0.07,0.20
601,-3.83,-1.59,10.54, -0.16,-0.14,0.27
602,-3.29,-5.35,8.84, 0.37,-0.05,-0.21
603,0.07,1.22,0.74, 0.32,-0.08,-0.54
604,0.91,0.83,0.96, 0.34,-0.09,-0.56
605,-0.06,0.48,0.93, 0.34,-0.12,-0.56
606,0.06,0.25,0.87, 0.34,-0.11,-0.54
607,-0.02,0.07,0.93, 0.35,-0.11,-0.51
608,-0.04,0.07,0.93, 0.35,-0.10,-0.51
609,-0.05,0.14,0.95, 0.35,-0.09,-0.52
610,-0.04,0.18,0.89, 0.35,-0.08,-0.53
611,-0.06,0.24,0.88, 0.35,-0.08,-0.54
612,-0.11,0.21,1.02, 0.35,-0.06,-0.55
613,-0.11,0.26,0.96, 0.35,-0.05,-0.56
614,-0.04,0.26,0.96, 0.35,-0.04,-0.58
615,-0.09,0.17,0.89, 0.36,-0.03,-0.59
616,-0.06,0.18,0.91, 0.36,-0.01,-0.61
617,-0.03,0.28,0.95, 0.37,0.01,-0.63
618,-0.03,0.17,0.92, 0.37,0.03,-0.66
619,-0.04,0.22,0.95, 0.38,0.05,-0.68
620,-0.06,0.23,1.00, 0.39,0.08,-0.72
621,-0.07,0.21,1.05, 0.39,0.10,-0.75
622,-0.08,0.23,1.02, 0.40,0.12,-0.79
623,-0.06,0.28,0.97, 0.41,0.15,-0.83
624,-0.01,0.30,1.03, 0.42,0.18,-0.87
625,-0.13,0.23,1.03, 0.43,0.22,-0.92
626,-0.02,0.33,1.02, 0.44,0.26,-0.98
627,-0.09,0.32,0.98, 0.45,0.30,-1.04
628,-0.09,0.29,1.06, 0.46,0.35,-1.10
629,-0.08,0.23,1.09, 0.47,0.39,-1.17
630,-0.06,0.29,1.09, 0.48,0.44,-1.24
631,-0.10,0.33,1.13, 0.49,0.51,-1.32
632,-0.21,0.35,1.17, 0.50,0.57,-1.41
633,-0.14,0.41,1.11, 0.51,0.65,-1.51
634,-0.17,0.23,1.15, 0.51,0.73,-1.59
635,-0.27,0.20,1.28, 0.53,0.81,-1.68
636,-0.25,0.44,1.20, 0.54,0.89,-1.79
637,-0.28,0.48,1.15, 0.54,0.98,-1.91
638,-0.53,0.47,1.32, 0.54,1.07,-2.02
639,-0.64,0.34,1.35, 0.53,1.14,-2.13
640,-0.67,0.56,1.23, 0.51,1.21,-2.24
641,-0.77,0.57,1.33, 0.46,1.28,-2.32
642,-1.08,-0.03,1.37, 0.43,1.34,-2.36
643,-0.99,0.91,1.48, 0.40,1.39,-2.44
644,-0.96,1.36,1.51, 0.29,1.47,-2.59
645,-1.42,0.31,1.52, 0.18,1.53,-2.68
646,-2.06,-0.30,1.51, 0.22,1.50,-2.59
647,-1.35,1.03,1.41, 0.22,1.53,-2.68
648,-1.82,-0.09,1.46, 0.15,1.56,-2.77
649,-2.60,-1.13,1.47, 0.26,1.51,-2.53
650,-2.26,0.01,1.40, 0.31,1.55,-2.56
651,-2.44,-0.75,1.47, 0.30,1.56,-2.51
652,-2.72,-1.45,1.54, 0.45,1.51,-2.17
653,-2.25,1.30,1.67, 0.45,1.58,-2.24
654,-2.78,-1.46,1.49, 0.42,1.57,-2.06
655,-2.98,0.91,1.56, 0.48,1.55,-1.92
656,-3.25,1.63,1.56, 0.26,1.53,-2.08
657,-3.28,-0.18,1.54, 0.13,1.47,-1.82
658,-3.46,-0.23,1.52, 0.10,1.43,-1.61
659,-3.40,-0.86,1.51, 0.10,1.39,-1.39
660,-3.67,-0.09,1.56, 0.08,1.29,-1.04
661,-3.79,-0.31,1.55, 0.05,1.21,-0.78
662,-3.70,-0.57,1.53, 0.08,1.16,-0.57
663,-4.11,-0.16,1.51, 0.09,1.06,-0.24
664,-4.13,-0.54,1.51, 0.06,0.96,0.09
665,-4.04,-1.09,1.45, 0.11,0.88,0.46
666,-4.12,-0.84,1.57, 0.17,0.78,0.89
667,-4.25,-0.72,1.49, 0.19,0.70,1.17
668,-4.52,-0.82,1.46, 0.25,0.59,1.58
669,-4.61,-0.26,1.41, 0.30,0.46,1.85
670,-4.46,-0.39,1.49, 0.37,0.36,2.05
671,-4.14,-0.61,1.48, 0.47,0.28,2.23
672,-78.45,34.49,-65.18, 4.81,-8.73,-1.91
673,-53.94,63.96,-78.45, 8.73,-8.73,-8.73
674,61.68,78.45,-78.45, 8.73,-8.73,-8.73
675,78.45,78.45,1.07, -6.25,8.73,-8.73
676,-1.38,77.55,-78.45, -8.73,1.49,-8.73
677,19.47,22.00,-78.45, -8.73,-8.73,-8.73
678,13.76,34.59,-78.45, -8.73,-8.73,-8.73
679,2.36,35.52,-78.45, 8.04,-8.73,-8.73
680,-10.96,25.82,-78.45, 8.73,-8.73,-8.73
681,-20.22,10.14,-78.45, 8.73,0.33,-8.73
682,-18.60,-8.87,-78.45, 8.73,8.73,-8.73
683,-7.46,-23.33,-78.45, 8.73,8.73,-8.73
684,9.06,-22.90,-78.45, -6.68,8.73,-8.73
685,-76.84,-78.45,-78.45, 8.73,-6.78,8.73
686,65.61,-78.45,71.84, 7.66,8.73,-7.59
687,-64.93,-7.66,-46.58, 7.29,8.73,-3.15
688,-32.36,23.01,-49.54, 5.45,8.73,-6.24
689,-7.82,-0.61,-43.08, 3.18,8.73,-8.40
690,-23.22,-5.44,-38.32, 1.13,8.73,-6.16
691,4.36,-0.68,-39.29, -0.87,8.73,-6.68
692,2.11,-1.00,-39.38, -2.97,8.73,-6.77
693,0.41,-0.26,-38.94, -5.03,8.73,-6.85
694,2.10,-0.53,-38.71, -7.14,8.73,-7.04
695,2.00,-0.51,-37.96, -8.73,8.73,-7.42
696,2.08,-0.49,-37.37, -8.73,8.73,-7.89
697,1.24,-0.62,-36.97, -8.73,8.73,-8.44
698,0.39,-0.45,-36.45, -8.73,8.73,-8.73
699,1.19,-0.13,-36.00, -8.73,8.73,-8.73
700,1.68,0.24,-35.48, -8.73,8.73,-8.73
701,2.15,0.72,-35.03, -8.73,5.82,-8.73
702,2.24,1.23,-34.84, -8.73,2.61,-8.73
703,2.25,1.81,-34.61, -8.73,-0.67,-8.73
704,2.08,2.43,-34.65, -8.73,-3.88,-8.73
705,1.87,2.81,-34.54, -8.73,-6.90,-8.73
706,1.54,3.02,-34.62, -8.73,-8.73,-8.73
707,72.11,-78.45,-78.45, 5.37,-8.73,-8.73
708,78.45,-4.31,6.02, -4.77,-8.73,8.73
709,55.45,6.65,-31.23, -7.75,-4.94,8.73
710,38.26,-20.29,0.52, -8.28,-1.71,8.73
711,20.49,-18.42,22.69, -4.60,1.43,8.73
712,4.87,2.95,-1.90, -3.63,1.76,8.73
713,0.49,1.63,-0.78, -3.11,2.75,8.73
714,-1.86,-1.85,-2.30, -1.86,3.56,8.73
715,19.15,18.17,-12.32, 5.90,6.65,6.71
716,26.54,-7.96,-8.23, 6.31,6.39,5.46
717,2.55,33.82,-6.15, 5.76,5.66,8.51
718,8.44,59.40,0.42, -2.08,5.30,-7.05
719,-3.96,-1.69,-3.00, -3.23,4.05,-7.55
720,-0.30,-3.36,-1.28, -2.44,3.29,-3.68
721,-4.74,-4.92,1.37, -0.49,2.56,-3.26
722,-0.68,-0.12,2.51, 1.17,1.83,-0.42
723,0.07,7.03,2.58, 2.48,1.51,0.26
724,-3.94,40.53,-0.60, 0.07,0.86,-1.24
725,-3.37,9.54,0.77, -1.68,0.32,-4.84
726,-0.75,-2.60,1.63, -0.38,0.30,-3.71
727,-1.69,7.46,3.03, 0.56,0.43,-3.02
728,-6.44,19.12,0.45, -0.22,0.19,-4.09
729,-10.00,8.14,-3.40, -0.29,-0.37,-4.43
730,-13.15,1.45,3.42, -0.60,-0.66,-2.12
731,-11.39,8.97,5.12, -0.08,-0.52,-2.66
732,-5.94,4.52,2.79, 0.10,-0.60,0.13
733,-4.41,3.97,1.35, 0.42,-0.53,0.45
734,-3.35,16.16,-0.41, 0.12,-0.40,1.58
735,-4.93,10.16,-2.18, -0.48,0.09,1.16
736,-8.39,9.93,1.33, -0.60,0.13,0.87
737,-4.68,4.91,2.33, -0.11,-0.11,1.56
738,-8.23,11.46,5.00, 0.27,-0.16,0.83
739,-9.71,15.92,7.90, 0.32,-0.65,0.01
740,0.85,18.87,4.70, -0.60,-0.14,-0.57
741,-10.72,11.73,5.85, -1.09,-0.25,-0.22
742,-10.34,11.60,6.19, -1.72,-1.17,-0.76
743,-12.08,11.47,7.02, -2.73,-1.97,-1.43
744,-9.63,9.35,4.05, -3.49,-2.63,-1.70
745,-13.57,8.43,7.99, -3.23,-2.83,-1.24
746,-14.97,6.74,8.46, -2.10,-3.64,-1.74
747,-8.21,6.87,6.40, -1.09,-3.64,-1.82
748,-8.58,10.59,9.82, -1.06,-3.23,-1.70
749,-7.62,13.69,11.23, -1.94,-2.99,-1.95
750,-5.94,10.82,8.93, -2.33,-2.59,-2.08
751,-6.62,8.76,8.96, -2.16,-2.38,-1.91
752,-7.50,8.97,10.04, -1.76,-2.37,-1.95
753,-4.94,9.31,10.33, -1.66,-2.26,-1.89
754,-4.45,9.07,10.98, -1.69,-1.91,-1.76
755,-4.38,9.23,11.55, -1.84,-1.61,-1.65
756,-3.88,8.05,11.71, -1.96,-1.21,-1.51
757,-6.75,7.10,12.14, -1.83,-1.18,-1.45
758,-6.80,6.37,11.98, -1.67,-1.42,-1.48
759,-5.94,6.52,11.89, -1.59,-1.69,-1.60
760,-4.89,6.32,11.84, -1.66,-1.77,-1.73
761,-5.51,5.59,11.15, -1.65,-1.77,-1.81
762,-4.14,4.03,9.45, -1.43,-1.71,-1.86
763,-1.87,4.36,9.28, -1.29,-1.38,-1.75
764,-3.41,4.16,9.70, -1.27,-1.07,-1.69
765,-4.26,3.71,9.82, -1.24,-1.08,-1.66
766,-4.75,4.00,9.52, -1.25,-1.21,-1.64
767,-4.15,4.34,8.86, -1.44,-1.35,-1.61
768,-4.89,4.08,7.33, -1.52,-1.49,-1.00
769,0.42,0.30,5.83, -1.21,-1.08,-1.02
770,1.58,0.04,7.35, -0.74,0.09,-1.61
771,-0.60,2.55,8.66, -0.59,0.94,-1.57
772,-3.51,1.62,8.37, -0.66,1.21,-1.54
773,-5.89,-0.40,7.39, -0.45,0.73,-1.65
774,-4.99,-1.46,6.08, -0.02,0.19,-1.87
775,-1.71,-1.39,5.73, 0.39,0.25,-1.99
776,0.02,-1.24,5.94, 0.65,0.74,-1.97
777,-2.17,1.81,5.68, 0.77,1.42,-2.59
778,-2.85,1.11,6.85, 0.38,1.98,-3.37
779,-2.21,0.89,6.64, 0.02,2.38,-2.99
780,-5.51,3.47,5.56, -0.42,2.08,-1.85
781,-3.77,0.19,5.80, -0.86,1.18,-1.64
782,-3.19,-2.54,4.68, -0.83,0.39,-1.66
783,-2.57,-4.27,4.76, -0.60,0.15,-0.92
784,0.24,-1.76,3.95, -0.36,0.72,-0.43
785,-4.59,-2.75,4.88, -0.16,1.06,-0.65
786,-9.38,-4.94,5.60, 0.14,0.21,-0.47
787,-3.65,-4.81,4.06, 0.61,-0.71,-0.26
788,-1.44,-2.11,4.67, 1.09,-0.70,0.39
789,-1.14,1.33,5.97, 0.91,-0.35,0.32
790,0.45,-0.23,6.37, 0.48,0.08,-0.16
791,-13.34,-6.55,2.75, 0.63,0.13,-0.38
792,-6.69,-0.61,7.35, 0.40,0.64,-0.19
793,-5.95,-0.77,7.86, 0.16,0.03,0.11
794,-4.44,-0.57,7.39, -0.08,-0.29,0.38
795,-2.80,-1.70,6.55, -0.18,-0.35,0.35
796,-1.86,-2.45,7.13, -0.17,-0.14,0.34
797,-1.68,-0.69,7.52, -0.12,-0.05,0.69
798,-5.50,-0.80,8.51, -0.13,-0.07,0.66
799,-2.70,0.02,8.94, -0.24,0.20,0.70
800,-3.04,0.43,9.25, -0.56,0.42,0.50
801,-4.20,-2.40,7.83, -0.69,0.66,0.38
802,-5.81,-1.02,8.98, -0.52,0.60,0.33
803,-6.84,-0.49,9.40, -0.46,0.16,0.24
804,-4.37,-2.17,8.64, -0.28,-0.13,0.27
805,-3.36,-1.22,8.53, -0.01,-0.19,0.36
806,-3.76,-0.29,8.93, 0.04,-0.14,0.25
807,-3.08,-0.73,9.00, 0.07,-0.09,0.16
808,-2.79,-0.94,9.48, 0.03,0.01,0.22
809,-4.01,-0.90,9.36, -0.03,0.06,0.25
810,-3.46,-0.18,9.83, -0.07,0.14,0.16
811,-3.51,-0.44,9.50, -0.11,0.23,0.06
812,-3.62,-0.10,9.41, -0.06,0.32,0.08
813,-4.04,-1.05,8.60, -0.07,0.40,0.10
814,-5.85,-1.02,8.88, 0.04,0.33,0.24
815,-5.16,-0.52,9.51, -0.04,0.22,0.04
816,-5.03,0.88,9.78, -0.19,0.19,-0.12
817,-5.15,0.79,9.89, -0.34,0.24,-0.14
818,-5.57,-0.36,8.94, -0.34,0.14,-0.04
819,-5.17,-1.25,8.67, -0.19,0.07,-0.04
820,-5.12,0.01,9.62, -0.18,0.08,-0.12
821,-4.78,-0.38,9.63, -0.17,0.13,-0.01
822,-5.27,-1.66,8.90, -0.00,0.17,0.13
823,-6.96,0.82,5.76, 0.19,-0.24,-0.15
824,-2.64,3.36,8.87, 0.08,-0.62,-1.14
825,-2.01,-1.44,9.42, 0.13,-1.02,-2.16
826,-4.93,-2.67,9.98, -0.20,0.28,-0.18
827,-4.07,-0.25,9.00, -0.19,0.52,-0.07
828,-4.87,-1.00,10.02, -0.13,0.58,-0.07
829,-4.78,-0.20,10.89, -0.03,0.52,-0.02
830,-4.03,-2.35,9.87, 0.22,0.58,0.20
831,-7.33,0.61,10.67, 0.19,0.46,0.19
832,-6.92,-0.97,10.40, -0.05,0.16,-0.09
833,-5.84,-1.08,9.39, -0.09,-0.07,-0.08
834,-5.21,-0.73,8.40, -0.08,-0.09,-0.02
835,-4.21,-0.57,8.16, -0.10,0.08,-0.09
836,-5.28,-1.08,8.59, -0.06,0.25,-0.12
837,-6.64,-0.89,9.80, 0.04,0.23,-0.08
838,-7.63,-0.19,11.40, 0.08,-0.02,0.01
839,-6.50,-1.47,11.46, 0.15,-0.39,0.18
