Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
481,1.69,-0.06,10.55, -0.11,0.03,0.01
482,0.91,-2.01,10.56, -0.06,-0.03,-0.01
483,1.26,0.15,10.68, -0.02,-0.06,-0.00
484,1.82,-0.24,10.68, -0.10,0.03,0.01
485,0.78,-1.56,10.57, -0.10,-0.02,-0.01
486,1.07,-0.28,10.59, -0.01,-0.04,0.00
487,1.91,-0.32,10.58, -0.10,-0.00,0.00
488,0.32,-1.10,10.55, -0.11,-0.01,-0.01
489,1.36,-0.82,10.56, -0.01,-0.04,0.01
490,1.82,-0.11,10.60, -0.11,-0.01,-0.01
491,0.40,-0.91,10.60, -0.09,0.00,-0.00
492,1.51,-0.97,10.65, -0.02,-0.04,0.00
493,1.44,0.04,10.68, -0.11,-0.02,-0.01
494,0.53,-1.03,10.58, -0.08,-0.00,0.00
495,1.71,-0.73,10.75, -0.03,-0.03,0.01
496,1.25,-0.03,10.60, -0.11,-0.02,-0.01
497,0.67,-1.09,10.64, -0.08,-0.00,0.00
498,1.52,-0.62,10.65, -0.04,-0.04,0.00
499,1.23,-0.22,10.67, -0.10,-0.00,-0.01
500,0.85,-1.14,10.52, -0.07,-0.01,0.00
501,1.40,-0.40,10.75, -0.04,-0.04,-0.00
502,1.34,-0.25,10.69, -0.10,0.00,-0.00
503,0.93,-1.13,10.60, -0.07,-0.01,-0.00
504,1.33,-0.43,10.67, -0.05,-0.03,-0.00
505,1.34,-0.36,10.62, -0.10,0.00,-0.00
506,0.87,-1.06,10.58, -0.07,-0.02,-0.00
507,1.32,-0.27,10.66, -0.06,-0.02,-0.00
508,1.22,-0.59,10.63, -0.10,0.00,-0.00
509,0.96,-0.90,10.67, -0.06,-0.02,0.00
510,1.29,-0.28,10.63, -0.06,-0.02,-0.00
511,1.24,-0.70,10.60, -0.09,0.00,-0.00
512,0.98,-0.90,10.64, -0.06,-0.03,-0.00
513,1.36,-0.32,10.60, -0.07,-0.02,-0.00
514,1.13,-0.84,10.63, -0.09,-0.00,-0.00
515,1.10,-0.75,10.62, -0.05,-0.03,0.00
516,1.39,-0.35,10.64, -0.08,-0.01,-0.00
517,1.09,-0.91,10.58, -0.09,-0.01,-0.00
518,1.16,-0.74,10.71, -0.06,-0.03,0.00
519,1.45,-0.35,10.67, -0.08,-0.01,-0.00
520,1.05,-0.88,10.64, -0.08,-0.02,-0.00
521,1.18,-0.48,10.59, -0.06,-0.02,-0.00
522,1.29,-0.52,10.66, -0.09,-0.00,-0.00
523,0.96,-0.95,10.63, -0.07,-0.02,-0.00
524,1.25,-0.47,10.60, -0.06,-0.02,-0.00
525,1.25,-0.51,10.53, -0.09,-0.00,-0.00
526,1.02,-0.78,10.61, -0.07,-0.02,-0.00
527,1.22,-0.35,10.68, -0.07,-0.01,-0.00
528,1.21,-0.73,10.61, -0.09,-0.01,-0.00
529,1.02,-0.71,10.61, -0.06,-0.02,-0.00
530,1.31,-0.42,10.61, -0.07,-0.01,-0.01
531,1.17,-0.74,10.62, -0.08,-0.01,-0.00
532,1.15,-0.68,10.66, -0.06,-0.02,-0.00
533,1.33,-0.59,10.74, -0.08,-0.01,-0.00
534,1.06,-0.80,10.58, -0.08,-0.01,-0.01
535,1.26,-0.62,10.62, -0.06,-0.02,0.00
536,1.29,-0.51,10.62, -0.08,-0.01,-0.00
537,1.03,-0.79,10.70, -0.07,-0.02,-0.00
538,1.32,-0.59,10.59, -0.06,-0.02,-0.00
539,1.27,-0.63,10.58, -0.08,-0.02,-0.00
540,1.01,-0.74,10.56, -0.07,-0.02,-0.00
541,1.30,-0.50,10.61, -0.07,-0.02,0.00
542,1.18,-0.70,10.68, -0.09,-0.01,-0.00
543,1.09,-0.63,10.64, -0.07,-0.02,-0.00
544,1.37,-0.55,10.58, -0.07,-0.01,-0.00
545,1.20,-0.77,10.58, -0.08,-0.02,-0.00
546,1.06,-0.54,10.67, -0.06,-0.02,0.00
547,1.22,-0.60,10.66, -0.08,-0.01,-0.00
548,1.06,-0.69,10.63, -0.08,-0.02,-0.00
549,1.15,-0.53,10.58, -0.07,-0.01,-0.00
550,1.27,-0.65,10.64, -0.08,-0.01,-0.00
551,1.07,-0.67,10.63, -0.08,-0.02,-0.00
552,1.19,-0.50,10.64, -0.07,-0.02,-0.00
553,1.27,-0.67,10.57, -0.08,-0.01,-0.00
554,1.13,-0.64,10.65, -0.07,-0.02,-0.00
555,1.26,-0.52,10.67, -0.07,-0.01,-0.00
556,1.15,-0.70,10.66, -0.08,-0.01,-0.00
557,1.18,-0.59,10.63, -0.06,-0.02,-0.00
558,1.17,-0.53,10.61, -0.07,-0.01,0.00
559,1.21,-0.66,10.65, -0.07,-0.02,-0.00
560,1.17,-0.54,10.68, -0.07,-0.02,-0.00
561,1.26,-0.58,10.54, -0.07,-0.01,0.00
562,1.16,-0.75,10.69, -0.08,-0.03,-0.01
563,1.01,-0.45,10.61, -0.06,-0.01,0.00
564,1.53,-0.76,10.63, -0.08,-0.01,-0.00
565,0.95,-0.56,10.60, -0.08,-0.02,-0.01
566,1.07,-0.56,10.63, -0.06,-0.00,0.01
567,1.56,-0.81,10.61, -0.08,-0.02,-0.01
568,0.88,-0.47,10.64, -0.08,-0.02,-0.01
569,1.30,-0.67,10.64, -0.06,-0.00,0.01
570,1.38,-0.78,10.65, -0.08,-0.02,-0.01
571,0.90,-0.38,10.57, -0.07,-0.03,-0.01
572,1.19,-0.56,10.55, -0.07,0.00,0.01
573,1.32,-0.83,10.67, -0.07,-0.02,-0.01
574,1.10,-0.41,10.65, -0.08,-0.02,-0.01
575,1.32,-0.75,10.62, -0.07,-0.00,0.00
576,1.24,-0.73,10.62, -0.07,-0.02,-0.01
577,0.99,-0.42,10.52, -0.07,-0.01,-0.00
578,1.33,-0.78,10.56, -0.07,-0.01,-0.00
579,1.16,-0.65,10.69, -0.07,-0.02,-0.01
580,1.26,-0.55,10.59, -0.07,-0.01,0.00
581,1.34,-0.85,10.72, -0.08,-0.02,-0.00
582,1.07,-0.61,10.58, -0.07,-0.02,-0.00
583,1.23,-0.49,10.61, -0.07,-0.01,0.00
584,1.20,-0.77,10.64, -0.07,-0.01,-0.00
585,1.07,-0.53,10.66, -0.07,-0.02,-0.00
586,1.27,-0.58,10.58, -0.07,-0.01,0.00
587,1.12,-0.68,10.69, -0.08,-0.02,-0.00
588,1.25,-0.57,10.60, -0.07,-0.01,0.00
589,1.25,-0.74,10.60, -0.08,-0.02,-0.01
590,0.97,-0.60,10.60, -0.07,-0.02,0.00
591,1.43,-0.59,10.66, -0.08,-0.01,0.00
592,1.08,-0.65,10.60, -0.08,-0.02,-0.01
593,1.09,-0.63,10.63, -0.06,-0.01,0.00
594,1.41,-0.65,10.60, -0.07,-0.02,-0.00
595,1.06,-0.52,10.59, -0.08,-0.02,-0.01
596,1.10,-0.58,10.51, -0.06,-0.01,0.00
597,1.40,-0.76,10.63, -0.08,-0.02,-0.00
598,0.59,-0.19,9.54, -0.08,-0.03,0.03
599,1.25,-0.46,10.70, -0.07,0.01,-0.00
600,1.70,-0.35,11.13, -0.08,-0.01,0.01
601,0.87,-0.61,10.67, -0.07,-0.03,-0.01
602,1.29,-0.48,10.57, -0.07,-0.01,0.00
603,1.48,-0.82,10.95, -0.08,-0.02,-0.01
604,0.71,-0.26,10.56, -0.07,-0.02,-0.00
605,1.64,-1.03,10.56, -0.07,0.00,0.01
606,0.93,-0.46,10.65, -0.08,-0.04,-0.02
607,0.99,-0.51,10.59, -0.06,0.01,0.01
608,1.75,-1.06,10.59, -0.07,-0.01,0.00
609,0.77,-0.37,10.60, -0.08,-0.04,-0.01
610,1.05,-0.50,10.53, -0.06,0.01,0.01
611,1.71,-0.92,10.62, -0.08,-0.02,-0.01
612,0.64,-0.29,10.68, -0.08,-0.02,-0.01
613,1.39,-0.74,10.64, -0.06,0.00,0.01
614,1.41,-0.74,10.62, -0.09,-0.03,-0.01
615,0.72,-0.38,10.61, -0.07,-0.01,-0.00
616,1.60,-0.82,10.57, -0.07,-0.01,0.00
617,1.15,-0.59,10.61, -0.09,-0.03,-0.01
618,0.99,-0.58,10.70, -0.07,-0.01,0.00
619,1.51,-0.78,10.58, -0.07,-0.01,-0.00
620,1.06,-0.51,10.65, -0.08,-0.03,-0.01
621,1.04,-0.56,10.63, -0.07,-0.01,0.00
622,1.43,-0.80,10.57, -0.07,-0.01,-0.00
623,0.99,-0.53,10.67, -0.08,-0.02,-0.01
624,1.20,-0.55,10.55, -0.07,-0.01,0.00
625,1.30,-0.73,10.63, -0.07,-0.02,-0.00
626,0.99,-0.52,10.65, -0.07,-0.02,-0.00
627,1.22,-0.64,10.64, -0.07,-0.01,0.00
628,1.20,-0.66,10.69, -0.08,-0.02,-0.00
629,1.07,-0.57,10.66, -0.07,-0.02,-0.00
630,1.30,-0.69,10.66, -0.07,-0.02,-0.00
631,1.10,-0.61,10.69, -0.08,-0.02,-0.00
632,1.13,-0.63,10.66, -0.07,-0.01,-0.00
633,1.25,-0.66,10.60, -0.07,-0.02,-0.00
634,1.15,-0.61,10.66, -0.07,-0.02,-0.00
635,1.15,-0.55,10.64, -0.08,-0.02,-0.00
636,1.12,-0.64,10.64, -0.07,-0.01,-0.00
637,1.19,-0.55,10.57, -0.07,-0.01,-0.00
638,1.25,-0.70,10.60, -0.07,-0.01,0.00
639,1.14,-0.61,10.62, -0.07,-0.02,-0.00
640,1.21,-0.62,10.63, -0.07,-0.02,0.00
641,1.19,-0.62,10.64, -0.07,-0.02,-0.00
642,1.19,-0.62,10.69, -0.07,-0.01,0.00
643,1.24,-0.62,10.67, -0.07,-0.02,-0.00
644,1.22,-0.71,10.65, -0.07,-0.02,-0.00
645,1.23,-0.61,10.65, -0.07,-0.01,-0.00
646,1.18,-0.62,10.56, -0.07,-0.02,0.00
647,1.16,-0.63,10.65, -0.07,-0.01,-0.00
648,1.20,-0.65,10.68, -0.07,-0.02,-0.01
649,1.16,-0.59,10.56, -0.07,-0.01,-0.00
650,1.22,-0.60,10.59, -0.07,-0.02,-0.00
651,1.14,-0.62,10.65, -0.07,-0.02,-0.00
652,1.13,-0.58,10.65, -0.07,-0.02,-0.00
653,1.22,-0.69,10.58, -0.07,-0.02,-0.00
654,1.20,-0.65,10.62, -0.07,-0.02,-0.00
655,1.19,-0.62,10.65, -0.07,-0.02,0.00
656,1.25,-0.65,10.60, -0.07,-0.01,-0.00
657,1.15,-0.56,10.65, -0.07,-0.01,-0.00
658,1.21,-0.65,10.65, -0.07,-0.01,-0.00
659,1.27,-0.72,10.62, -0.07,-0.02,0.00
660,1.17,-0.67,10.55, -0.07,-0.02,-0.00
661,1.14,-0.66,10.64, -0.07,-0.01,0.00
662,1.20,-0.61,10.63, -0.07,-0.02,-0.00
663,1.15,-0.59,10.60, -0.07,-0.02,-0.00
664,1.22,-0.70,10.64, -0.07,-0.01,-0.00
665,1.22,-0.69,10.67, -0.07,-0.02,-0.00
666,1.14,-0.60,10.62, -0.07,-0.02,-0.00
667,1.24,-0.62,10.68, -0.07,-0.01,-0.00
668,1.21,-0.61,10.65, -0.07,-0.02,-0.00
669,1.20,-0.68,10.60, -0.07,-0.01,-0.00
670,1.24,-0.64,10.65, -0.07,-0.02,-0.00
671,1.20,-0.62,10.66, -0.07,-0.02,0.00
672,1.19,-0.62,10.66, -0.08,-0.01,-0.00
673,1.15,-0.67,10.60, -0.07,-0.02,-0.00
674,1.21,-0.63,10.61, -0.07,-0.01,-0.00
675,1.20,-0.64,10.65, -0.07,-0.02,-0.00
676,1.15,-0.55,10.65, -0.07,-0.02,-0.00
677,1.15,-0.55,10.56, -0.07,-0.02,-0.00
678,1.14,-0.61,10.58, -0.07,-0.02,-0.00
679,1.17,-0.61,10.60, -0.07,-0.01,0.00
680,1.24,-0.59,10.58, -0.08,-0.01,-0.00
681,1.13,-0.60,10.54, -0.07,-0.02,-0.00
682,1.17,-0.57,10.59, -0.07,-0.01,-0.00
683,1.21,-0.66,10.59, -0.07,-0.01,-0.00
684,1.18,-0.61,10.65, -0.07,-0.02,-0.00
685,1.25,-0.59,10.62, -0.08,-0.01,-0.00
686,1.11,-0.53,10.56, -0.07,-0.02,-0.00
687,1.14,-0.60,10.64, -0.08,-0.02,-0.00
688,1.20,-0.66,10.57, -0.07,-0.02,-0.00
689,1.15,-0.64,10.52, -0.07,-0.01,-0.00
690,1.13,-0.62,10.69, -0.07,-0.01,-0.00
691,1.16,-0.58,10.58, -0.07,-0.02,-0.00
692,1.18,-0.64,10.67, -0.08,-0.02,-0.00
693,1.21,-0.64,10.58, -0.08,-0.01,-0.00
694,1.25,-0.66,10.63, -0.07,-0.01,-0.00
695,1.18,-0.61,10.65, -0.08,-0.02,-0.00
696,1.12,-0.57,10.65, -0.07,-0.01,-0.00
697,1.23,-0.66,10.58, -0.08,-0.01,-0.00
698,1.20,-0.64,10.57, -0.08,-0.02,-0.00
699,1.17,-0.74,10.52, -0.07,-0.01,-0.00
700,1.22,-0.70,10.63, -0.07,-0.02,-0.00
701,1.21,-0.55,10.58, -0.07,-0.02,0.00
702,1.16,-0.57,10.59, -0.08,-0.01,-0.00
703,1.24,-0.66,10.63, -0.07,-0.02,-0.00
704,1.19,-0.68,10.58, -0.08,-0.02,-0.00
705,1.17,-0.65,10.55, -0.07,-0.01,-0.00
706,1.20,-0.65,10.56, -0.07,-0.02,0.00
707,1.13,-0.58,10.55, -0.07,-0.02,-0.00
708,1.18,-0.60,10.65, -0.07,-0.01,-0.00
709,1.27,-0.67,10.60, -0.08,-0.02,-0.00
710,1.13,-0.59,10.64, -0.07,-0.02,-0.00
711,1.13,-0.69,10.64, -0.07,-0.01,0.00
712,1.27,-0.66,10.56, -0.08,-0.02,-0.00
713,1.15,-0.60,10.62, -0.07,-0.01,-0.00
714,1.19,-0.63,10.63, -0.07,-0.01,-0.00
715,1.18,-0.63,10.66, -0.07,-0.02,-0.00
716,1.14,-0.64,10.63, -0.07,-0.01,0.00
717,1.22,-0.64,10.64, -0.08,-0.01,-0.00
718,1.15,-0.58,10.55, -0.08,-0.02,-0.00
719,1.21,-0.69,10.58, -0.07,-0.02,-0.00
720,1.21,-0.60,10.59, -0.07,-0.02,-0.00
721,1.15,-0.62,10.64, -0.07,-0.01,-0.00
722,1.19,-0.54,10.65, -0.07,-0.02,0.00
723,1.15,-0.58,10.68, -0.07,-0.02,-0.00
724,1.17,-0.61,10.59, -0.08,-0.02,-0.00
725,1.20,-0.66,10.55, -0.07,-0.01,-0.00
726,1.16,-0.58,10.66, -0.07,-0.02,-0.00
727,1.20,-0.56,10.66, -0.07,-0.01,0.00
728,1.23,-0.64,10.65, -0.08,-0.02,-0.00
729,1.24,-0.62,10.55, -0.08,-0.02,-0.00
730,1.24,-0.70,10.71, -0.07,-0.01,-0.00
731,1.21,-0.64,10.61, -0.07,-0.02,-0.00
732,1.15,-0.48,10.59, -0.07,-0.01,-0.00
733,1.14,-0.63,10.57, -0.08,-0.01,0.00
734,1.21,-0.69,10.61, -0.07,-0.01,-0.00
735,1.20,-0.68,10.60, -0.07,-0.01,-0.00
736,1.17,-0.52,10.63, -0.07,-0.02,-0.00
737,1.17,-0.54,10.63, -0.07,-0.02,-0.00
738,1.15,-0.59,10.62, -0.07,-0.02,-0.00
739,1.17,-0.68,10.63, -0.07,-0.02,-0.00
740,1.16,-0.65,10.57, -0.07,-0.02,-0.00
741,1.21,-0.63,10.59, -0.07,-0.02,-0.00
742,1.18,-0.59,10.58, -0.07,-0.01,-0.00
743,1.24,-0.57,10.55, -0.07,-0.02,-0.00
744,1.16,-0.59,10.69, -0.08,-0.01,-0.00
745,1.18,-0.65,10.56, -0.07,-0.01,-0.00
746,1.23,-0.59,10.63, -0.07,-0.01,0.00
747,1.18,-0.62,10.56, -0.07,-0.01,-0.00
748,1.16,-0.60,10.60, -0.07,-0.01,-0.00
749,1.18,-0.60,10.66, -0.07,-0.01,-0.00
750,1.14,-0.68,10.57, -0.07,-0.02,-0.00
751,1.14,-0.62,10.60, -0.07,-0.02,-0.00
752,1.19,-0.70,10.58, -0.07,-0.01,-0.00
753,1.22,-0.55,10.65, -0.07,-0.02,-0.00
754,1.17,-0.61,10.55, -0.07,-0.01,-0.00
755,1.15,-0.63,10.63, -0.07,-0.02,-0.00
756,1.16,-0.60,10.63, -0.08,-0.02,-0.00
757,1.19,-0.60,10.51, -0.08,-0.01,-0.00
758,1.17,-0.64,10.62, -0.07,-0.01,-0.00
759,1.18,-0.65,10.60, -0.08,-0.02,-0.00
760,1.15,-0.59,10.58, -0.08,-0.01,-0.00
761,1.19,-0.60,10.60, -0.07,-0.01,0.00
762,1.22,-0.59,10.56, -0.08,-0.01,-0.00
763,1.14,-0.67,10.63, -0.08,-0.02,-0.00
764,1.20,-0.63,10.53, -0.07,-0.01,0.00
765,1.32,-0.57,10.68, -0.08,-0.01,0.00
766,1.29,-0.61,10.70, -0.08,-0.02,-0.00
767,1.18,-0.56,10.60, -0.07,-0.02,-0.00
768,1.24,-0.61,10.72, -0.08,-0.02,-0.01
769,1.15,-0.65,10.61, -0.07,-0.02,-0.00
770,1.13,-0.57,10.64, -0.07,-0.01,-0.00
771,1.17,-0.69,10.64, -0.07,-0.01,-0.00
772,1.18,-0.60,10.61, -0.07,-0.02,-0.01
773,1.13,-0.57,10.71, -0.08,-0.02,-0.00
774,1.21,-0.65,10.68, -0.07,-0.02,-0.00
775,1.14,-0.58,10.58, -0.07,-0.02,-0.00
776,1.18,-0.67,10.64, -0.07,-0.01,-0.00
777,1.19,-0.63,10.70, -0.07,-0.01,-0.00
778,1.16,-0.58,10.64, -0.07,-0.01,-0.00
779,1.17,-0.64,10.64, -0.07,-0.02,-0.00
780,1.17,-0.60,10.55, -0.07,-0.02,-0.01
781,1.16,-0.62,10.56, -0.07,-0.02,-0.00
782,1.18,-0.67,10.68, -0.07,-0.01,0.00
783,1.16,-0.61,10.56, -0.07,-0.02,0.00
784,1.10,-0.65,10.58, -0.07,-0.01,-0.00
785,1.19,-0.73,10.53, -0.07,-0.01,-0.00
786,1.20,-0.72,10.69, -0.07,-0.01,-0.00
787,1.18,-0.67,10.62, -0.07,-0.02,-0.00
788,1.22,-0.59,10.70, -0.07,-0.02,-0.00
789,1.12,-0.60,10.58, -0.07,-0.02,-0.00
790,1.16,-0.67,10.53, -0.07,-0.01,-0.00
791,1.04,-0.68,10.55, -0.12,-0.00,-0.00
792,1.04,-0.82,10.61, -0.05,-0.02,0.01
793,1.40,-0.14,10.59, -0.10,-0.00,-0.01
794,1.06,-0.69,10.58, -0.14,-0.00,-0.00
795,0.80,-2.17,10.45, -0.00,-0.03,-0.01
796,1.09,1.19,10.93, 0.01,-0.11,-0.06
797,2.00,-0.14,10.77, -0.06,0.02,0.02
798,1.87,-0.09,10.50, -0.19,0.02,-0.01
799,-0.62,-2.07,10.83, -0.12,0.02,0.01
800,1.87,-1.09,10.35, 0.07,-0.08,0.03
801,1.55,0.20,10.65, -0.07,-0.07,-0.02
802,1.39,0.16,10.70, -0.11,0.05,0.02
803,0.73,-1.77,10.29, -0.18,0.03,-0.02
804,0.20,-1.43,10.65, 0.03,-0.08,0.02
805,1.85,0.05,10.62, -0.03,-0.04,-0.01
806,1.56,-0.06,10.58, -0.12,0.01,0.01
807,0.37,-1.36,10.47, -0.16,0.04,-0.00
808,0.93,-1.49,10.53, 0.03,-0.07,0.01
809,1.69,-0.02,10.73, -0.06,-0.05,-0.01
810,1.46,0.14,10.47, -0.14,0.04,0.01
811,0.51,-2.05,10.44, -0.09,-0.01,0.00
812,1.14,0.17,10.68, 0.00,-0.07,-0.01
813,2.00,-0.13,10.60, -0.08,0.00,0.00
814,1.14,-0.43,10.66, -0.17,0.04,-0.01
815,0.62,-1.70,10.64, -0.01,-0.04,0.00
816,1.64,0.02,10.62, -0.04,-0.05,-0.01
817,1.55,0.02,10.62, -0.12,0.02,0.01
818,0.52,-1.72,10.55, -0.11,-0.00,-0.00
819,1.15,-0.32,10.67, 0.00,-0.06,0.01
820,1.89,-0.10,10.68, -0.08,-0.01,-0.00
821,0.61,-0.84,10.63, -0.14,0.02,-0.02
822,1.20,0.08,10.68, -0.01,-0.05,-0.00
823,1.83,-0.19,10.54, -0.11,0.02,0.01
824,0.72,-1.71,10.47, -0.07,-0.03,-0.01
825,1.15,0.21,10.68, -0.03,-0.04,-0.00
826,1.55,-0.36,10.62, -0.12,0.04,0.00
827,0.95,-1.55,10.61, -0.05,-0.04,-0.00
828,1.18,0.22,10.61, -0.07,-0.03,-0.01
829,1.09,-0.85,10.58, -0.11,0.03,0.00
830,1.26,-1.13,10.62, -0.03,-0.05,0.00
831,1.39,0.07,10.65, -0.10,-0.02,-0.01
832,0.61,-1.06,10.63, -0.09,0.00,0.00
833,1.48,-0.70,10.66, -0.03,-0.04,0.00
834,1.46,-0.27,10.66, -0.11,-0.00,-0.01
835,0.70,-1.01,10.60, -0.05,-0.03,-0.00
836,1.51,-0.09,10.58, -0.06,-0.02,0.00
837,1.15,-0.89,10.64, -0.11,0.00,-0.00
838,1.05,-0.72,10.59, -0.04,-0.04,-0.00
839,1.40,-0.23,10.60, -0.09,0.00,0.00
840,0.93,-1.18,10.58, -0.07,-0.01,-0.00
841,1.36,-0.23,10.63, -0.06,-0.03,-0.00
842,1.13,-0.59,10.63, -0.10,0.01,-0.00
843,1.12,-1.06,10.66, -0.05,-0.03,0.00
844,1.49,-0.27,10.70, -0.08,-0.01,-0.00
845,0.89,-0.95,10.56, -0.08,-0.01,-0.00
846,1.31,-0.56,10.63, -0.05,-0.03,0.00
847,1.30,-0.62,10.63, -0.10,0.00,-0.00
848,1.02,-0.95,10.60, -0.06,-0.03,-0.00
849,1.31,-0.21,10.59, -0.07,-0.01,-0.00
850,1.00,-0.86,10.51, -0.09,-0.01,-0.00
851,1.24,-0.62,10.57, -0.05,-0.03,-0.00
852,1.27,-0.39,10.67, -0.09,-0.01,-0.00
853,1.01,-0.94,10.67, -0.07,-0.02,0.00
854,1.37,-0.36,10.59, -0.07,-0.02,-0.00
855,1.10,-0.79,10.68, -0.09,-0.01,-0.00
856,1.12,-0.72,10.57, -0.05,-0.03,0.00
857,1.37,-0.37,10.60, -0.08,-0.01,-0.00
858,0.98,-0.84,10.64, -0.07,-0.01,-0.01
859,1.24,-0.41,10.59, -0.06,-0.02,-0.00
860,1.17,-0.72,10.63, -0.09,-0.01,-0.00
861,1.16,-0.72,10.65, -0.06,-0.03,-0.00
862,1.27,-0.43,10.61, -0.08,-0.01,-0.00
863,1.04,-0.85,10.55, -0.08,-0.01,-0.00
864,1.29,-0.50,10.59, -0.07,-0.02,-0.00
865,1.15,-0.74,10.64, -0.08,-0.01,-0.00
866,1.10,-0.75,10.66, -0.06,-0.02,0.00
867,1.30,-0.42,10.55, -0.07,-0.01,-0.00
868,1.07,-0.78,10.69, -0.08,-0.02,-0.00
869,1.24,-0.55,10.63, -0.06,-0.02,-0.00
870,1.23,-0.61,10.59, -0.08,-0.01,-0.00
871,1.11,-0.74,10.68, -0.06,-0.02,-0.00
872,1.25,-0.52,10.66, -0.08,-0.01,-0.00
873,1.08,-0.76,10.58, -0.07,-0.01,-0.00
874,1.28,-0.54,10.60, -0.07,-0.02,-0.00
875,1.19,-0.61,10.65, -0.08,-0.01,-0.00
876,1.07,-0.70,10.70, -0.07,-0.02,-0.00
877,1.30,-0.46,10.66, -0.08,-0.01,-0.00
878,1.14,-0.72,10.57, -0.07,-0.01,-0.00
879,1.24,-0.48,10.62, -0.07,-0.02,0.00
880,1.17,-0.66,10.69, -0.08,-0.01,-0.00
881,1.16,-0.71,10.64, -0.07,-0.02,-0.00
882,1.24,-0.52,10.59, -0.08,-0.01,-0.00
883,1.07,-0.70,10.61, -0.08,-0.01,-0.00
884,1.23,-0.60,10.59, -0.07,-0.02,-0.00
885,1.20,-0.67,10.60, -0.08,-0.01,-0.00
886,1.13,-0.78,10.59, -0.07,-0.02,-0.00
887,1.29,-0.52,10.60, -0.07,-0.02,-0.00
888,1.16,-0.68,10.61, -0.08,-0.01,-0.00
889,1.24,-0.62,10.58, -0.07,-0.02,-0.00
890,1.07,-0.58,10.64, -0.08,-0.01,-0.00
891,1.23,-0.70,10.63, -0.06,-0.01,0.00
892,1.37,-0.64,10.66, -0.07,-0.02,-0.00
893,1.02,-0.57,10.68, -0.08,-0.02,-0.01
894,1.13,-0.55,10.52, -0.07,-0.01,0.00
895,1.40,-0.73,10.56, -0.08,-0.01,-0.00
896,1.17,-0.67,10.70, -0.08,-0.02,-0.01
897,1.13,-0.40,10.61, -0.07,-0.02,-0.00
898,1.30,-0.69,10.63, -0.08,-0.01,0.00
899,1.23,-0.69,10.64, -0.07,-0.02,-0.00
900,1.13,-0.53,10.62, -0.08,-0.02,-0.01
901,1.06,-0.68,10.64, -0.07,-0.02,0.00
902,1.34,-0.53,10.64, -0.07,-0.02,-0.00
903,1.13,-0.65,10.62, -0.08,-0.01,-0.00
904,1.13,-0.62,10.57, -0.07,-0.02,-0.00
905,1.28,-0.58,10.55, -0.08,-0.02,0.00
906,1.19,-0.70,10.64, -0.07,-0.02,-0.00
907,1.17,-0.54,10.58, -0.07,-0.02,-0.00
908,1.17,-0.70,10.61, -0.08,-0.01,-0.00
909,1.26,-0.65,10.57, -0.07,-0.02,-0.00
910,1.15,-0.62,10.63, -0.08,-0.02,-0.00
911,1.14,-0.64,10.56, -0.07,-0.01,-0.00
912,1.24,-0.63,10.60, -0.07,-0.01,0.00
913,1.10,-0.66,10.61, -0.08,-0.02,-0.00
914,1.12,-0.59,10.70, -0.07,-0.02,-0.00
915,1.33,-0.64,10.64, -0.08,-0.01,-0.00
916,1.13,-0.71,10.57, -0.07,-0.02,-0.00
917,1.20,-0.61,10.55, -0.07,-0.02,-0.00
918,1.21,-0.68,10.64, -0.08,-0.01,-0.00
919,1.19,-0.63,10.62, -0.07,-0.02,-0.00
920,1.14,-0.55,10.59, -0.08,-0.01,-0.00
921,1.17,-0.63,10.64, -0.07,-0.01,-0.00
922,1.25,-0.51,10.64, -0.07,-0.01,-0.00
923,1.05,-0.59,10.65, -0.08,-0.01,-0.00
924,1.03,-0.63,10.60, -0.07,-0.02,0.00
925,1.25,-0.62,10.56, -0.08,-0.02,-0.01
926,1.17,-0.71,10.61, -0.08,-0.02,-0.00
927,1.17,-0.54,10.63, -0.07,-0.02,-0.00
928,1.18,-0.68,10.61, -0.07,-0.01,-0.00
929,1.18,-0.63,10.56, -0.07,-0.02,-0.00
930,1.10,-0.54,10.63, -0.08,-0.02,-0.00
931,1.17,-0.66,10.61, -0.07,-0.02,-0.00
932,1.31,-0.57,10.60, -0.07,-0.02,-0.00
933,1.07,-0.60,10.63, -0.08,-0.02,-0.00
934,1.09,-0.68,10.59, -0.07,-0.02,0.00
935,1.23,-0.67,10.70, -0.07,-0.01,-0.00
936,1.17,-0.62,10.61, -0.07,-0.02,-0.00
937,1.07,-0.58,10.60, -0.07,-0.02,0.00
938,1.28,-0.67,10.64, -0.07,-0.01,-0.00
939,1.10,-0.63,10.57, -0.08,-0.02,-0.00
940,1.15,-0.61,10.59, -0.08,-0.02,-0.00
941,1.25,-0.66,10.59, -0.07,-0.01,0.00
942,1.19,-0.63,10.67, -0.07,-0.02,-0.00
943,1.14,-0.54,10.65, -0.08,-0.02,-0.00
944,1.12,-0.56,10.65, -0.07,-0.01,-0.00
945,1.20,-0.71,10.59, -0.07,-0.02,-0.00
946,1.15,-0.61,10.53, -0.07,-0.02,-0.00
947,1.19,-0.57,10.59, -0.07,-0.02,-0.00
948,1.14,-0.64,10.59, -0.07,-0.01,-0.00
949,1.23,-0.65,10.51, -0.08,-0.02,-0.00
950,1.21,-0.65,10.63, -0.07,-0.02,-0.00
