Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
482,2.25,-3.51,9.81, 0.06,0.03,-0.05
483,-1.59,0.73,9.71, 0.05,-0.09,0.22
484,0.30,-0.10,10.56, -0.08,-0.02,-0.03
485,0.88,-0.15,10.41, -0.07,0.01,0.10
486,0.60,-1.44,10.51, -0.06,-0.03,0.20
487,1.19,0.61,10.68, -0.12,-0.03,0.33
488,-1.39,-4.14,9.39, -0.05,0.01,0.16
489,3.00,-2.41,10.72, 0.17,-0.11,0.04
490,0.40,1.88,10.43, -0.01,-0.06,0.32
491,0.51,-2.57,9.51, -0.04,-0.05,0.20
492,1.61,-0.23,11.36, -0.01,-0.01,0.03
493,0.67,-1.17,10.64, 0.02,-0.01,0.07
494,0.29,-1.12,10.69, 0.02,-0.08,0.48
495,1.20,-0.45,10.64, -0.02,-0.06,0.39
496,1.85,-1.11,10.83, -0.04,0.02,0.05
497,1.19,-0.20,10.73, -0.08,-0.03,0.09
498,0.40,-0.74,10.61, -0.18,0.02,0.05
499,1.27,-1.24,10.74, 0.01,-0.01,0.28
500,0.38,-1.31,10.52, 0.03,-0.10,0.09
501,2.31,-0.87,10.39, -0.08,-0.02,0.05
502,0.53,-0.95,10.66, -0.12,0.02,0.03
503,0.46,-1.21,10.58, -0.02,-0.05,-0.03
504,1.50,-0.46,10.74, -0.04,-0.02,0.00
505,0.95,-0.61,10.75, -0.13,0.01,-0.01
506,0.60,-1.65,10.59, -0.05,-0.02,-0.02
507,1.03,-0.47,10.74, -0.03,-0.04,-0.00
508,1.19,-0.44,10.71, -0.11,0.01,-0.01
509,0.70,-1.68,10.65, -0.07,-0.02,-0.01
510,0.87,-0.53,10.72, -0.02,-0.04,-0.01
511,1.36,-0.52,10.70, -0.10,-0.00,-0.01
512,0.59,-1.30,10.54, -0.09,-0.01,-0.01
513,1.00,-1.03,10.71, -0.03,-0.03,-0.00
514,1.27,-0.46,10.69, -0.08,-0.02,-0.01
515,0.73,-1.11,10.73, -0.10,0.00,-0.01
516,0.97,-1.20,10.64, -0.04,-0.03,-0.01
517,1.00,-0.35,10.73, -0.07,-0.02,-0.01
518,0.92,-1.06,10.67, -0.09,0.00,-0.01
519,0.76,-1.28,10.63, -0.05,-0.03,-0.01
520,0.97,-0.55,10.67, -0.06,-0.02,-0.01
521,0.98,-0.98,10.73, -0.09,-0.00,-0.01
522,0.70,-1.20,10.64, -0.05,-0.03,-0.01
523,1.05,-0.58,10.75, -0.05,-0.02,-0.01
524,1.13,-0.87,10.63, -0.09,-0.01,-0.01
525,0.66,-1.21,10.64, -0.06,-0.02,-0.01
526,1.05,-0.77,10.74, -0.05,-0.02,-0.01
527,1.07,-0.79,10.68, -0.09,-0.01,-0.01
528,0.69,-1.18,10.67, -0.07,-0.02,-0.01
529,1.11,-0.69,10.64, -0.05,-0.03,-0.01
530,0.96,-0.71,10.67, -0.09,-0.01,-0.01
531,0.90,-1.23,10.63, -0.07,-0.01,-0.01
532,0.96,-0.80,10.76, -0.05,-0.03,-0.01
533,1.00,-0.64,10.57, -0.08,-0.01,-0.01
534,0.79,-1.19,10.56, -0.07,-0.02,-0.01
535,1.07,-0.84,10.67, -0.05,-0.03,-0.01
536,0.90,-0.75,10.65, -0.08,-0.01,-0.01
537,0.84,-1.20,10.62, -0.07,-0.01,-0.01
538,0.96,-0.89,10.69, -0.06,-0.03,-0.01
539,1.03,-0.63,10.80, -0.08,-0.01,-0.01
540,0.83,-1.00,10.65, -0.08,-0.02,-0.01
541,0.96,-0.97,10.65, -0.06,-0.02,-0.01
542,1.06,-0.76,10.66, -0.08,-0.02,-0.01
543,0.71,-0.93,10.69, -0.07,-0.01,-0.00
544,1.04,-1.00,10.64, -0.06,-0.01,-0.01
545,0.96,-0.66,10.71, -0.08,-0.02,-0.02
546,0.73,-0.96,10.68, -0.08,-0.01,-0.01
547,1.11,-1.05,10.61, -0.06,-0.02,-0.01
548,0.86,-0.84,10.66, -0.07,-0.02,-0.01
549,0.81,-0.88,10.62, -0.07,-0.01,-0.00
550,1.14,-0.91,10.62, -0.07,-0.02,-0.01
551,0.84,-0.75,10.70, -0.08,-0.02,-0.01
552,0.99,-0.99,10.65, -0.07,-0.01,-0.01
553,0.94,-0.89,10.57, -0.07,-0.02,-0.01
554,0.91,-0.75,10.69, -0.06,-0.02,-0.01
555,0.97,-0.99,10.69, -0.07,-0.02,-0.01
556,0.84,-0.94,10.66, -0.06,-0.02,-0.01
557,0.97,-0.83,10.69, -0.07,-0.02,-0.01
558,0.84,-0.93,10.66, -0.07,-0.02,-0.01
559,0.94,-0.82,10.72, -0.06,-0.01,-0.01
560,0.93,-0.91,10.71, -0.07,-0.01,-0.01
561,0.82,-1.00,10.65, -0.07,-0.01,-0.01
562,0.95,-0.83,10.67, -0.06,-0.02,-0.01
563,0.97,-0.84,10.58, -0.07,-0.01,-0.01
564,0.87,-1.01,10.68, -0.07,-0.02,-0.01
565,0.89,-0.86,10.70, -0.06,-0.02,-0.01
566,1.02,-0.95,10.63, -0.08,-0.01,-0.01
567,0.88,-1.01,10.58, -0.07,-0.02,-0.01
568,1.01,-0.85,10.71, -0.06,-0.02,-0.01
569,0.98,-0.78,10.74, -0.08,-0.01,-0.01
570,0.85,-1.01,10.66, -0.07,-0.02,-0.01
571,0.90,-0.89,10.67, -0.06,-0.02,-0.01
572,0.99,-0.91,10.70, -0.08,-0.02,-0.01
573,0.88,-0.99,10.66, -0.07,-0.01,-0.01
574,1.01,-0.87,10.68, -0.06,-0.02,-0.01
575,0.90,-0.86,10.63, -0.07,-0.01,-0.01
576,0.93,-1.02,10.65, -0.07,-0.02,-0.01
577,0.93,-0.89,10.63, -0.06,-0.02,-0.01
578,0.99,-0.82,10.67, -0.07,-0.01,-0.01
579,0.96,-0.93,10.70, -0.07,-0.02,-0.01
580,0.89,-0.96,10.69, -0.07,-0.02,-0.01
581,1.00,-0.83,10.71, -0.07,-0.02,-0.01
582,0.84,-0.93,10.61, -0.07,-0.02,-0.01
583,0.99,-0.90,10.69, -0.06,-0.02,-0.01
584,1.01,-0.82,10.74, -0.07,-0.02,-0.01
585,0.87,-0.97,10.66, -0.07,-0.02,-0.01
586,0.95,-0.90,10.57, -0.07,-0.02,-0.01
587,0.88,-0.87,10.71, -0.07,-0.02,-0.01
588,0.97,-0.89,10.64, -0.07,-0.01,-0.01
589,0.92,-0.91,10.59, -0.07,-0.02,-0.01
590,0.88,-0.89,10.62, -0.07,-0.01,-0.01
591,1.02,-0.90,10.66, -0.07,-0.02,-0.01
592,0.93,-0.82,10.66, -0.07,-0.02,-0.01
593,0.92,-0.87,10.67, -0.07,-0.02,-0.01
594,0.92,-0.93,10.68, -0.07,-0.02,-0.01
595,0.91,-0.94,10.64, -0.07,-0.01,-0.01
596,1.02,-0.92,10.65, -0.07,-0.02,-0.01
597,0.97,-0.81,10.68, -0.07,-0.02,-0.01
598,0.96,-0.82,10.62, -0.07,-0.01,-0.01
599,0.88,-0.98,10.75, -0.07,-0.02,-0.01
600,0.91,-0.93,10.73, -0.07,-0.02,-0.01
601,0.91,-0.91,10.65, -0.07,-0.02,-0.01
602,0.90,-0.87,10.70, -0.07,-0.02,-0.01
603,0.92,-0.90,10.75, -0.07,-0.01,-0.01
604,0.96,-0.91,10.65, -0.07,-0.02,-0.01
605,0.93,-0.95,10.60, -0.07,-0.02,-0.01
606,0.94,-0.89,10.68, -0.07,-0.02,-0.01
607,0.97,-0.85,10.66, -0.07,-0.02,-0.01
608,0.96,-0.92,10.74, -0.07,-0.02,-0.01
609,0.96,-0.91,10.71, -0.07,-0.02,-0.01
610,0.96,-0.91,10.58, -0.07,-0.02,-0.01
611,0.97,-0.89,10.66, -0.07,-0.02,-0.01
612,0.92,-0.92,10.68, -0.07,-0.02,-0.01
613,0.97,-0.85,10.64, -0.07,-0.02,-0.01
614,0.96,-0.92,10.70, -0.07,-0.02,-0.01
615,0.90,-0.91,10.65, -0.07,-0.02,-0.01
616,0.92,-0.88,10.65, -0.07,-0.02,-0.01
617,0.95,-0.86,10.66, -0.07,-0.02,-0.01
618,0.91,-0.92,10.64, -0.07,-0.02,-0.01
619,0.91,-0.89,10.74, -0.07,-0.02,-0.01
620,0.97,-0.89,10.69, -0.07,-0.02,-0.01
621,0.84,-0.89,10.68, -0.07,-0.02,-0.01
622,0.94,-0.95,10.67, -0.07,-0.02,-0.01
623,0.93,-0.89,10.73, -0.07,-0.02,-0.01
624,0.88,-0.92,10.72, -0.07,-0.02,-0.01
625,0.95,-0.87,10.69, -0.07,-0.02,-0.01
626,0.85,-0.89,10.67, -0.07,-0.02,-0.01
627,0.95,-0.95,10.73, -0.07,-0.02,-0.01
628,0.94,-0.90,10.73, -0.07,-0.02,-0.01
629,0.97,-0.91,10.67, -0.07,-0.02,-0.01
630,0.93,-0.89,10.65, -0.07,-0.01,-0.01
631,0.91,-0.87,10.64, -0.07,-0.02,-0.01
632,1.01,-0.92,10.61, -0.07,-0.02,-0.01
633,0.93,-0.88,10.78, -0.07,-0.02,-0.01
634,0.94,-0.90,10.66, -0.07,-0.02,-0.01
635,0.92,-0.90,10.64, -0.07,-0.02,-0.01
636,0.91,-0.91,10.69, -0.07,-0.02,-0.01
637,0.90,-0.86,10.68, -0.07,-0.02,-0.01
638,0.99,-0.88,10.61, -0.07,-0.01,-0.01
639,0.88,-0.86,10.64, -0.07,-0.02,-0.01
640,0.90,-0.91,10.67, -0.07,-0.02,-0.01
641,0.90,-0.94,10.64, -0.07,-0.02,-0.01
642,0.93,-0.91,10.77, -0.07,-0.02,-0.01
643,0.95,-0.87,10.65, -0.07,-0.02,-0.01
644,0.94,-0.96,10.73, -0.07,-0.02,-0.01
645,0.96,-0.88,10.60, -0.07,-0.02,-0.01
646,0.91,-0.83,10.64, -0.07,-0.02,-0.01
647,0.91,-0.86,10.61, -0.07,-0.01,-0.01
648,0.92,-0.89,10.67, -0.07,-0.02,-0.01
649,0.95,-0.92,10.66, -0.07,-0.02,-0.01
650,0.92,-0.92,10.77, -0.07,-0.02,-0.01
651,0.92,-0.83,10.73, -0.07,-0.01,-0.01
652,1.00,-0.89,10.68, -0.07,-0.02,-0.01
653,0.91,-0.88,10.66, -0.07,-0.02,-0.01
654,0.96,-0.93,10.72, -0.07,-0.02,-0.01
655,0.94,-0.87,10.64, -0.07,-0.02,-0.01
656,0.92,-0.94,10.70, -0.07,-0.02,-0.01
657,0.92,-0.93,10.66, -0.07,-0.01,-0.01
658,0.91,-0.93,10.66, -0.07,-0.02,-0.01
659,0.93,-0.84,10.58, -0.07,-0.02,-0.01
660,0.95,-0.93,10.68, -0.07,-0.01,-0.01
661,0.93,-0.87,10.67, -0.07,-0.02,-0.01
662,0.91,-0.85,10.70, -0.07,-0.02,-0.01
663,0.96,-0.89,10.71, -0.07,-0.01,-0.01
664,0.88,-0.87,10.75, -0.07,-0.01,-0.01
665,0.94,-0.96,10.68, -0.07,-0.02,-0.01
666,0.93,-0.93,10.60, -0.06,-0.02,-0.01
667,0.95,-0.88,10.64, -0.07,-0.02,-0.01
668,0.91,-0.80,10.70, -0.07,-0.01,-0.01
669,0.91,-0.91,10.69, -0.07,-0.02,-0.01
670,0.95,-0.93,10.65, -0.07,-0.02,-0.01
671,0.95,-0.91,10.65, -0.07,-0.02,-0.01
672,0.96,-0.92,10.64, -0.07,-0.02,-0.01
673,0.89,-0.89,10.73, -0.07,-0.02,-0.01
674,0.93,-0.86,10.63, -0.07,-0.02,-0.01
675,0.91,-0.85,10.64, -0.07,-0.02,-0.01
676,0.84,-0.97,10.66, -0.07,-0.02,-0.01
677,0.94,-0.93,10.60, -0.07,-0.02,-0.01
678,0.92,-0.85,10.63, -0.07,-0.02,-0.01
679,0.96,-0.88,10.70, -0.07,-0.02,-0.01
680,0.96,-0.87,10.74, -0.07,-0.02,-0.01
681,0.90,-0.93,10.67, -0.07,-0.02,-0.01
682,0.91,-0.87,10.69, -0.07,-0.02,-0.01
683,0.92,-0.87,10.64, -0.07,-0.02,-0.01
684,0.96,-0.89,10.57, -0.07,-0.02,-0.01
685,0.90,-0.87,10.74, -0.07,-0.02,-0.01
686,0.94,-0.86,10.74, -0.07,-0.02,-0.01
687,0.93,-0.87,10.63, -0.07,-0.02,-0.01
688,0.97,-0.87,10.65, -0.07,-0.02,-0.01
689,0.98,-0.88,10.67, -0.07,-0.02,-0.01
690,0.93,-0.93,10.70, -0.07,-0.02,-0.01
691,0.93,-0.94,10.70, -0.07,-0.02,-0.01
692,0.97,-0.89,10.69, -0.07,-0.02,-0.01
693,0.89,-0.85,10.74, -0.07,-0.01,-0.01
694,0.95,-0.91,10.64, -0.07,-0.01,-0.01
695,0.91,-0.83,10.72, -0.07,-0.02,-0.01
696,0.87,-0.90,10.64, -0.07,-0.02,-0.01
697,0.92,-0.88,10.64, -0.07,-0.02,-0.01
698,0.94,-0.88,10.71, -0.07,-0.02,-0.01
699,0.91,-0.94,10.66, -0.07,-0.02,-0.01
700,0.90,-0.95,10.70, -0.07,-0.02,-0.01
701,0.93,-0.89,10.66, -0.07,-0.02,-0.01
702,0.99,-0.85,10.68, -0.07,-0.02,-0.01
703,0.91,-0.80,10.80, -0.07,-0.02,-0.01
704,0.90,-0.88,10.71, -0.07,-0.02,-0.01
705,0.92,-0.89,10.62, -0.07,-0.02,-0.01
706,0.92,-0.92,10.63, -0.07,-0.02,-0.01
707,0.96,-0.93,10.71, -0.07,-0.02,-0.01
708,0.96,-0.82,10.69, -0.07,-0.02,-0.01
709,0.93,-0.89,10.70, -0.07,-0.02,-0.01
710,0.93,-0.98,10.68, -0.07,-0.01,-0.01
711,0.92,-0.90,10.62, -0.07,-0.02,-0.01
712,1.00,-0.89,10.69, -0.07,-0.02,-0.01
713,0.94,-0.92,10.62, -0.07,-0.02,-0.01
714,0.92,-0.90,10.73, -0.07,-0.01,-0.01
715,0.92,-0.93,10.59, -0.07,-0.02,-0.01
716,0.91,-0.88,10.69, -0.07,-0.02,-0.01
717,0.92,-0.84,10.62, -0.07,-0.02,-0.01
718,0.79,-0.89,10.70, -0.07,-0.02,-0.01
719,1.02,-0.88,10.64, -0.07,-0.01,-0.01
720,1.05,-0.87,10.64, -0.07,-0.02,-0.01
721,0.95,-0.92,10.68, -0.07,-0.02,-0.01
722,0.87,-0.91,10.70, -0.07,-0.02,-0.01
723,0.97,-0.91,10.74, -0.07,-0.02,-0.01
724,0.94,-0.89,10.63, -0.07,-0.02,-0.01
725,0.88,-0.87,10.66, -0.07,-0.02,-0.01
726,0.93,-0.90,10.67, -0.07,-0.02,-0.01
727,0.96,-0.92,10.72, -0.07,-0.02,-0.01
728,0.90,-0.91,10.58, -0.07,-0.02,-0.01
729,0.93,-0.89,10.67, -0.07,-0.02,-0.01
730,0.95,-0.90,10.66, -0.07,-0.02,-0.01
731,0.95,-0.91,10.70, -0.07,-0.02,-0.01
732,0.92,-0.87,10.69, -0.07,-0.02,-0.01
733,0.92,-0.86,10.68, -0.07,-0.02,-0.01
734,0.94,-0.95,10.74, -0.07,-0.02,-0.01
735,0.95,-0.92,10.70, -0.07,-0.01,-0.01
736,0.92,-0.88,10.67, -0.07,-0.01,-0.01
737,0.91,-0.82,10.67, -0.07,-0.02,-0.01
738,0.94,-0.88,10.75, -0.07,-0.01,-0.01
739,0.97,-0.84,10.66, -0.07,-0.02,-0.01
740,0.90,-0.92,10.63, -0.07,-0.02,-0.01
741,0.92,-0.91,10.69, -0.07,-0.01,-0.01
742,0.99,-0.88,10.69, -0.07,-0.02,-0.01
743,0.97,-0.91,10.71, -0.07,-0.02,-0.01
744,0.94,-0.93,10.57, -0.07,-0.02,-0.01
745,0.94,-0.93,10.69, -0.07,-0.02,-0.01
746,0.96,-0.94,10.73, -0.07,-0.02,-0.01
747,0.98,-0.87,10.71, -0.07,-0.01,-0.01
748,1.02,-0.84,10.67, -0.07,-0.01,-0.01
749,0.94,-0.95,10.75, -0.07,-0.02,-0.01
750,0.88,-0.88,10.64, -0.07,-0.01,-0.01
751,0.95,-0.90,10.67, -0.07,-0.02,-0.01
752,0.96,-0.92,10.68, -0.07,-0.02,-0.01
753,0.89,-0.92,10.73, -0.07,-0.02,-0.01
754,0.90,-0.85,10.65, -0.07,-0.02,-0.01
755,1.01,-0.88,10.66, -0.07,-0.02,-0.01
756,0.90,-0.90,10.71, -0.07,-0.02,-0.01
757,0.97,-0.83,10.66, -0.07,-0.02,-0.01
758,0.95,-0.94,10.70, -0.07,-0.02,-0.01
759,0.96,-0.93,10.63, -0.07,-0.02,-0.01
760,0.95,-0.89,10.68, -0.07,-0.02,-0.01
761,0.93,-0.90,10.64, -0.07,-0.02,-0.01
762,0.94,-0.86,10.70, -0.07,-0.02,-0.01
763,0.91,-0.90,10.70, -0.07,-0.02,-0.01
764,0.96,-0.89,10.69, -0.07,-0.02,-0.01
765,0.91,-0.91,10.69, -0.07,-0.02,-0.01
766,0.90,-0.89,10.75, -0.07,-0.02,-0.01
767,0.98,-0.85,10.64, -0.07,-0.01,-0.01
768,0.93,-0.95,10.66, -0.07,-0.02,-0.01
769,0.94,-0.89,10.62, -0.07,-0.02,-0.01
770,0.95,-0.84,10.77, -0.07,-0.01,-0.01
771,0.92,-0.87,10.75, -0.07,-0.01,-0.01
772,0.95,-0.88,10.73, -0.07,-0.02,-0.01
773,0.93,-0.93,10.65, -0.07,-0.02,-0.01
774,0.86,-0.92,10.60, -0.07,-0.02,-0.01
775,1.00,-0.77,10.63, -0.07,-0.02,-0.01
776,0.93,-0.96,10.73, -0.07,-0.01,-0.01
777,0.91,-0.90,10.61, -0.07,-0.02,-0.01
778,0.94,-0.92,10.77, -0.07,-0.02,-0.01
779,0.93,-0.88,10.67, -0.07,-0.02,-0.01
780,0.94,-0.92,10.74, -0.07,-0.02,-0.01
781,0.94,-0.92,10.72, -0.07,-0.02,-0.01
782,0.91,-0.90,10.70, -0.07,-0.02,-0.01
783,0.87,-0.86,10.70, -0.07,-0.01,-0.01
784,0.99,-0.88,10.69, -0.07,-0.01,-0.01
785,0.94,-0.90,10.68, -0.07,-0.02,-0.01
786,0.93,-0.85,10.67, -0.07,-0.01,-0.01
787,0.95,-0.91,10.69, -0.07,-0.02,-0.01
788,0.88,-0.91,10.67, -0.07,-0.02,-0.01
789,0.90,-0.92,10.64, -0.07,-0.02,-0.01
790,0.91,-0.94,10.71, -0.07,-0.02,-0.01
791,0.90,-0.84,10.65, -0.07,-0.01,-0.01
792,0.93,-0.87,10.79, -0.07,-0.01,-0.01
793,0.88,-0.91,10.72, -0.07,-0.02,-0.01
794,0.91,-0.88,10.70, -0.07,-0.02,-0.01
795,0.86,-0.91,10.64, -0.07,-0.02,-0.01
796,0.96,-0.90,10.63, -0.07,-0.02,-0.01
797,0.90,-0.91,10.66, -0.07,-0.01,-0.01
798,0.94,-0.89,10.68, -0.07,-0.02,-0.01
799,0.95,-0.85,10.76, -0.07,-0.02,-0.01
800,0.88,-0.89,10.68, -0.07,-0.01,-0.01
801,0.98,-0.88,10.69, -0.07,-0.02,-0.01
802,0.94,-0.81,10.69, -0.07,-0.02,-0.01
803,0.96,-0.91,10.70, -0.07,-0.02,-0.01
804,0.91,-0.90,10.65, -0.07,-0.02,-0.01
805,1.04,-0.89,10.84, -0.07,-0.02,-0.01
806,0.88,-0.99,10.67, -0.07,-0.02,-0.01
807,0.95,-0.84,10.58, -0.07,-0.02,-0.01
808,0.93,-0.90,10.69, -0.07,-0.01,-0.01
809,0.93,-0.90,10.69, -0.07,-0.02,-0.01
810,0.85,-0.89,10.65, -0.07,-0.02,-0.01
811,0.94,-0.90,10.69, -0.07,-0.02,-0.01
812,0.94,-0.86,10.77, -0.07,-0.02,-0.01
813,0.96,-0.88,10.62, -0.07,-0.02,-0.01
814,0.97,-0.85,10.74, -0.07,-0.01,-0.01
815,1.00,-0.91,10.63, -0.07,-0.02,-0.01
816,0.98,-0.89,10.67, -0.07,-0.02,-0.01
817,0.90,-0.92,10.69, -0.07,-0.02,-0.01
818,0.96,-0.85,10.63, -0.07,-0.02,-0.01
819,0.94,-0.90,10.68, -0.07,-0.02,-0.01
820,0.93,-0.90,10.76, -0.07,-0.02,-0.01
821,1.00,-0.90,10.74, -0.07,-0.02,-0.01
822,0.96,-0.83,10.64, -0.07,-0.02,-0.01
823,0.90,-0.87,10.71, -0.07,-0.01,-0.01
824,0.91,-0.96,10.69, -0.07,-0.02,-0.01
825,0.91,-0.93,10.72, -0.07,-0.02,-0.01
826,0.92,-0.90,10.70, -0.07,-0.02,-0.01
827,0.92,-0.85,10.63, -0.07,-0.01,-0.01
828,0.89,-0.95,10.60, -0.07,-0.01,-0.01
829,0.88,-0.90,10.70, -0.07,-0.02,-0.01
830,0.91,-0.93,10.74, -0.07,-0.02,-0.01
831,0.98,-0.87,10.68, -0.07,-0.02,-0.01
832,0.92,-0.90,10.77, -0.07,-0.02,-0.01
833,0.96,-0.88,10.69, -0.07,-0.01,-0.01
834,0.95,-0.93,10.63, -0.07,-0.02,-0.01
835,0.93,-0.86,10.75, -0.07,-0.01,-0.01
836,0.90,-0.85,10.72, -0.07,-0.02,-0.01
837,0.91,-0.93,10.65, -0.07,-0.02,-0.01
838,0.93,-0.91,10.73, -0.07,-0.02,-0.01
839,0.91,-0.94,10.68, -0.07,-0.02,-0.01
840,0.93,-0.92,10.72, -0.07,-0.02,-0.01
841,0.93,-0.92,10.63, -0.07,-0.02,-0.01
842,0.89,-0.83,10.68, -0.07,-0.02,-0.01
843,0.98,-0.87,10.64, -0.07,-0.02,-0.01
844,0.91,-0.86,10.71, -0.07,-0.02,-0.01
845,0.94,-0.90,10.69, -0.07,-0.02,-0.01
846,0.96,-0.91,10.66, -0.07,-0.02,-0.01
847,0.91,-0.89,10.64, -0.07,-0.02,-0.01
848,0.91,-0.94,10.64, -0.07,-0.01,-0.01
849,0.87,-0.86,10.62, -0.07,-0.02,-0.01
850,0.88,-0.83,10.73, -0.07,-0.02,-0.01
851,0.95,-0.89,10.63, -0.07,-0.02,-0.01
852,0.95,-0.88,10.68, -0.07,-0.02,-0.01
853,0.93,-0.96,10.72, -0.07,-0.02,-0.01
854,0.87,-0.90,10.70, -0.07,-0.02,-0.01
855,0.95,-0.84,10.69, -0.07,-0.02,-0.01
856,0.96,-0.92,10.70, -0.07,-0.02,-0.01
857,0.90,-0.87,10.74, -0.07,-0.02,-0.01
858,0.93,-0.94,10.75, -0.07,-0.02,-0.01
859,1.00,-0.94,10.66, -0.07,-0.02,-0.01
860,0.93,-0.89,10.71, -0.07,-0.02,-0.01
861,0.92,-0.88,10.70, -0.07,-0.02,-0.01
862,0.93,-0.91,10.70, -0.07,-0.02,-0.01
863,0.90,-0.91,10.73, -0.07,-0.02,-0.01
864,0.92,-0.87,10.61, -0.07,-0.01,-0.01
865,0.97,-0.91,10.78, -0.07,-0.02,-0.01
866,0.98,-0.87,10.70, -0.07,-0.02,-0.01
867,0.89,-0.91,10.66, -0.07,-0.02,-0.01
868,0.90,-0.96,10.71, -0.07,-0.02,-0.01
869,0.97,-0.87,10.75, -0.07,-0.01,-0.01
870,0.89,-0.95,10.65, -0.07,-0.02,-0.01
871,0.90,-0.87,10.62, -0.07,-0.02,-0.01
872,0.90,-0.87,10.69, -0.07,-0.02,-0.01
873,0.89,-0.90,10.69, -0.07,-0.02,-0.01
874,0.94,-0.89,10.58, -0.07,-0.02,-0.01
875,0.98,-0.87,10.67, -0.07,-0.02,-0.01
876,0.94,-0.88,10.64, -0.07,-0.02,-0.01
877,0.96,-0.89,10.58, -0.07,-0.02,-0.01
878,0.89,-0.92,10.59, -0.07,-0.02,-0.01
879,0.90,-0.96,10.65, -0.07,-0.02,-0.01
880,0.90,-0.86,10.63, -0.07,-0.02,-0.01
881,0.94,-0.90,10.67, -0.07,-0.01,-0.01
882,0.90,-0.87,10.69, -0.07,-0.02,-0.01
883,0.97,-0.90,10.74, -0.07,-0.02,-0.01
884,0.99,-0.90,10.67, -0.07,-0.02,-0.01
885,0.94,-0.87,10.66, -0.07,-0.02,-0.01
886,0.86,-0.86,10.75, -0.07,-0.02,-0.01
887,0.91,-0.89,10.67, -0.07,-0.01,-0.01
888,0.93,-0.89,10.73, -0.07,-0.01,-0.01
889,0.93,-0.90,10.63, -0.07,-0.02,-0.01
890,0.95,-0.88,10.67, -0.07,-0.02,-0.01
891,0.89,-0.86,10.64, -0.07,-0.02,-0.01
892,0.92,-0.90,10.69, -0.07,-0.02,-0.01
893,0.91,-0.89,10.66, -0.07,-0.01,-0.01
894,0.96,-0.94,10.62, -0.07,-0.02,-0.01
895,0.95,-0.89,10.69, -0.07,-0.02,-0.01
896,0.93,-0.88,10.66, -0.07,-0.02,-0.01
897,0.89,-0.96,10.70, -0.07,-0.02,-0.01
898,0.89,-0.87,10.64, -0.07,-0.02,-0.01
899,0.99,-0.85,10.67, -0.07,-0.01,-0.01
900,0.94,-0.94,10.67, -0.07,-0.02,-0.01
901,0.92,-0.89,10.67, -0.07,-0.02,-0.01
902,0.91,-0.89,10.69, -0.07,-0.02,-0.01
903,0.94,-0.88,10.70, -0.07,-0.02,-0.01
904,0.91,-0.91,10.67, -0.07,-0.02,-0.01
905,0.92,-0.91,10.72, -0.07,-0.02,-0.01
906,0.97,-0.92,10.67, -0.07,-0.01,-0.01
907,0.92,-0.91,10.91, -0.07,-0.02,-0.01
908,0.73,-0.65,10.73, -0.06,-0.02,-0.00
909,1.07,-1.01,10.69, -0.07,-0.01,-0.01
910,0.89,-0.94,10.73, -0.07,-0.03,-0.02
911,0.77,-0.61,10.73, -0.07,-0.02,-0.01
912,1.03,-1.08,10.69, -0.07,-0.00,-0.01
913,1.04,-0.98,10.71, -0.06,-0.03,-0.01
914,0.77,-0.68,10.71, -0.08,-0.02,-0.01
915,0.90,-1.01,10.66, -0.07,-0.01,-0.00
916,1.00,-0.97,10.63, -0.07,-0.02,-0.01
917,0.85,-0.84,10.71, -0.08,-0.02,-0.01
918,0.94,-1.00,10.62, -0.06,-0.02,-0.01
919,1.01,-0.91,10.61, -0.06,-0.02,-0.01
920,0.80,-0.82,10.67, -0.07,-0.02,-0.01
921,0.90,-0.96,10.68, -0.06,-0.02,-0.01
922,1.11,-0.89,10.72, -0.07,-0.02,-0.01
923,0.88,-0.87,10.74, -0.07,-0.02,-0.01
924,0.87,-0.94,10.59, -0.06,-0.02,-0.01
925,0.97,-0.89,10.66, -0.07,-0.01,-0.01
926,0.84,-0.99,10.63, -0.07,-0.02,-0.01
927,0.92,-0.87,10.69, -0.07,-0.02,-0.01
928,0.95,-0.91,10.70, -0.07,-0.02,-0.01
929,0.89,-0.92,10.67, -0.07,-0.02,-0.01
930,0.89,-0.90,10.71, -0.07,-0.02,-0.01
931,0.95,-0.93,10.66, -0.07,-0.02,-0.01
932,0.85,-0.88,10.64, -0.07,-0.02,-0.01
933,0.91,-0.84,10.64, -0.06,-0.02,-0.01
934,1.00,-0.91,10.67, -0.07,-0.01,-0.01
935,0.90,-0.95,10.74, -0.07,-0.02,-0.01
936,0.98,-0.81,10.70, -0.07,-0.02,-0.01
937,0.91,-0.91,10.72, -0.07,-0.01,-0.01
938,0.90,-0.93,10.68, -0.07,-0.02,-0.01
939,0.93,-0.93,10.67, -0.07,-0.02,-0.01
940,0.90,-0.93,10.68, -0.07,-0.02,-0.01
941,0.93,-0.90,10.65, -0.07,-0.02,-0.01
942,0.84,-0.92,10.61, -0.07,-0.02,-0.01
943,1.04,-0.89,10.53, -0.07,-0.01,-0.01
944,1.02,-0.92,10.67, -0.07,-0.02,-0.01
945,1.01,-0.93,10.61, -0.07,-0.01,-0.01
946,0.34,-1.64,10.83, -0.05,-0.02,-0.01
947,2.21,0.08,10.35, -0.09,0.04,0.02
