Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
532,0.55,-0.09,10.77, -0.07,-0.01,-0.00
533,0.50,-0.08,10.79, -0.07,-0.02,-0.00
534,0.59,-0.17,10.71, -0.07,-0.01,-0.00
535,0.47,-0.13,10.75, -0.07,-0.01,-0.00
536,0.48,-0.13,10.69, -0.08,-0.02,0.00
537,0.54,-0.17,10.69, -0.08,-0.02,-0.00
538,0.46,-0.09,10.63, -0.07,-0.01,0.00
539,0.54,-0.11,10.70, -0.08,-0.02,-0.00
540,0.51,-0.08,10.72, -0.07,-0.01,-0.00
541,0.48,0.02,10.72, -0.08,-0.01,-0.00
542,0.52,-0.12,10.66, -0.07,-0.01,0.00
543,0.43,-0.12,10.75, -0.07,-0.02,-0.00
544,0.47,-0.06,10.79, -0.08,-0.02,-0.00
545,0.56,-0.16,10.67, -0.07,-0.01,0.00
546,0.45,-0.13,10.68, -0.07,-0.02,-0.00
547,0.44,-0.15,10.72, -0.08,-0.01,-0.00
548,0.47,-0.11,10.66, -0.07,-0.02,-0.00
549,0.47,-0.11,10.71, -0.07,-0.02,-0.00
550,0.54,-0.09,10.64, -0.08,-0.02,0.00
551,0.51,-0.07,10.70, -0.07,-0.01,-0.00
552,0.51,-0.07,10.67, -0.07,-0.02,-0.00
553,0.55,-0.12,10.75, -0.07,-0.01,-0.00
554,0.44,-0.09,10.64, -0.07,-0.01,-0.00
555,0.51,-0.07,10.78, -0.07,-0.02,-0.00
556,0.48,-0.15,10.75, -0.07,-0.02,-0.00
557,0.51,-0.07,10.70, -0.08,-0.02,0.00
558,0.49,-0.17,10.70, -0.07,-0.01,-0.00
559,0.43,-0.12,10.61, -0.07,-0.01,-0.00
560,0.47,-0.09,10.66, -0.08,-0.02,-0.00
561,0.61,-0.11,10.71, -0.08,-0.01,-0.00
562,0.53,-0.07,10.73, -0.08,-0.01,-0.00
563,0.55,-0.08,10.77, -0.07,-0.02,0.00
564,0.56,-0.04,10.67, -0.07,-0.02,-0.00
565,0.45,-0.06,10.64, -0.08,-0.01,-0.00
566,0.47,-0.11,10.76, -0.07,-0.02,-0.00
567,0.48,-0.18,10.67, -0.07,-0.02,0.00
568,0.49,-0.14,10.70, -0.08,-0.01,-0.00
569,0.47,-0.15,10.72, -0.08,-0.02,-0.00
570,0.46,-0.06,10.65, -0.08,-0.01,0.00
571,0.46,-0.08,10.67, -0.07,-0.02,-0.00
572,0.55,-0.10,10.68, -0.07,-0.01,-0.00
573,0.50,-0.03,10.60, -0.07,-0.01,0.00
574,0.51,-0.16,10.68, -0.08,-0.01,-0.00
575,0.47,-0.07,10.69, -0.07,-0.02,0.00
576,0.46,-0.10,10.73, -0.08,-0.02,-0.00
577,0.52,-0.15,10.74, -0.07,-0.02,-0.00
578,0.53,-0.10,10.71, -0.07,-0.02,-0.00
579,0.51,-0.12,10.67, -0.07,-0.02,-0.00
580,0.46,-0.13,10.66, -0.07,-0.02,-0.00
581,0.51,-0.14,10.70, -0.07,-0.02,0.00
582,0.47,-0.14,10.78, -0.08,-0.02,0.00
583,0.45,-0.16,10.63, -0.07,-0.01,0.00
584,0.50,-0.10,10.75, -0.07,-0.01,-0.00
585,0.51,-0.11,10.71, -0.07,-0.01,-0.00
586,0.47,-0.12,10.72, -0.07,-0.02,-0.00
587,0.49,-0.08,10.77, -0.07,-0.01,-0.00
588,0.51,-0.10,10.62, -0.07,-0.01,-0.00
589,0.50,-0.06,10.69, -0.07,-0.01,-0.00
590,0.49,-0.10,10.72, -0.08,-0.02,-0.00
591,0.45,-0.13,10.75, -0.07,-0.01,-0.00
592,0.49,-0.12,10.70, -0.07,-0.02,-0.00
593,0.53,-0.12,10.82, -0.08,-0.01,-0.00
594,0.54,-0.13,10.68, -0.08,-0.02,-0.00
595,0.42,-0.16,10.74, -0.07,-0.02,-0.00
596,0.52,-0.06,10.62, -0.08,-0.02,-0.00
597,0.49,-0.08,10.66, -0.07,-0.02,-0.00
598,0.53,-0.03,10.66, -0.08,-0.01,-0.00
599,0.54,-0.02,10.71, -0.07,-0.01,0.00
600,0.53,-0.06,10.74, -0.07,-0.02,-0.00
601,0.56,-0.08,10.66, -0.07,-0.02,-0.00
602,0.49,-0.09,10.72, -0.07,-0.02,0.00
603,0.47,-0.15,10.74, -0.08,-0.01,0.00
604,0.46,-0.12,10.74, -0.07,-0.02,0.00
605,0.45,-0.16,10.72, -0.07,-0.01,-0.00
606,0.46,-0.18,10.68, -0.07,-0.02,-0.00
607,0.46,-0.20,10.69, -0.07,-0.02,-0.00
608,0.50,-0.15,10.76, -0.07,-0.01,-0.00
609,0.50,-0.13,10.68, -0.07,-0.01,-0.00
610,0.51,0.01,10.67, -0.07,-0.02,-0.00
611,0.51,-0.10,10.75, -0.07,-0.01,0.00
612,0.49,0.00,10.68, -0.07,-0.01,-0.00
613,0.47,-0.13,10.70, -0.07,-0.01,-0.00
614,0.50,-0.17,10.71, -0.07,-0.02,-0.00
615,0.50,-0.14,10.74, -0.07,-0.01,-0.00
616,0.48,-0.13,10.63, -0.08,-0.02,-0.00
617,0.50,-0.05,10.68, -0.07,-0.02,0.00
618,0.52,-0.16,10.72, -0.08,-0.02,-0.00
619,0.49,-0.11,10.66, -0.07,-0.01,-0.00
620,0.57,-0.13,10.60, -0.08,-0.01,-0.00
621,0.54,-0.12,10.71, -0.07,-0.02,0.00
622,0.60,-0.13,10.73, -0.07,-0.01,-0.00
623,0.52,-0.08,10.71, -0.07,-0.02,-0.00
624,0.52,-0.13,10.76, -0.07,-0.02,-0.00
625,0.48,-0.14,10.64, -0.07,-0.02,-0.00
626,0.53,-0.17,10.73, -0.08,-0.02,-0.00
627,0.48,-0.05,10.73, -0.07,-0.02,-0.00
628,0.48,-0.13,10.76, -0.07,-0.01,-0.00
629,0.48,-0.07,10.70, -0.07,-0.01,-0.00
630,0.42,-0.04,10.70, -0.08,-0.01,-0.00
631,0.39,-0.16,10.67, -0.07,-0.01,-0.00
632,0.54,-0.11,10.68, -0.07,-0.01,-0.00
633,0.60,-0.10,10.74, -0.07,-0.01,-0.00
634,0.49,-0.12,10.74, -0.07,-0.01,-0.00
635,0.45,-0.12,10.64, -0.07,-0.01,-0.00
636,0.40,-0.16,10.72, -0.07,-0.02,0.00
637,0.48,-0.10,10.70, -0.08,-0.02,-0.00
638,0.54,-0.05,10.75, -0.07,-0.02,0.00
639,0.57,-0.09,10.74, -0.07,-0.01,-0.00
640,0.50,-0.17,10.71, -0.07,-0.02,0.00
641,0.44,-0.16,10.69, -0.07,-0.02,-0.00
642,0.58,-0.11,10.73, -0.07,-0.02,0.00
643,0.52,-0.18,10.72, -0.08,-0.01,0.00
644,0.47,-0.16,10.68, -0.07,-0.01,-0.00
645,0.45,-0.14,10.73, -0.08,-0.02,-0.00
646,0.51,-0.15,10.65, -0.07,-0.02,-0.00
647,0.50,-0.09,10.63, -0.08,-0.01,-0.00
648,0.52,-0.10,10.63, -0.07,-0.01,0.00
649,0.50,0.01,10.75, -0.07,-0.02,0.00
650,0.51,-0.11,10.66, -0.07,-0.02,0.00
651,0.48,-0.14,10.71, -0.07,-0.01,0.00
652,0.49,-0.13,10.70, -0.07,-0.02,-0.00
653,0.52,-0.09,10.69, -0.07,-0.01,-0.00
654,0.48,-0.19,10.66, -0.07,-0.01,0.00
655,0.39,-0.11,10.70, -0.07,-0.01,-0.00
656,0.49,-0.11,10.73, -0.07,-0.01,-0.00
657,0.46,-0.09,10.78, -0.07,-0.01,-0.00
658,0.49,-0.11,10.61, -0.08,-0.01,-0.00
659,0.43,-0.08,10.66, -0.07,-0.01,-0.00
660,0.45,-0.03,10.59, -0.08,-0.02,-0.00
661,0.51,-0.09,10.71, -0.07,-0.01,0.00
662,0.48,-0.13,10.66, -0.07,-0.02,-0.00
663,0.57,-0.06,10.71, -0.08,-0.02,-0.00
664,0.59,-0.13,10.72, -0.07,-0.02,-0.00
665,0.44,-0.11,10.66, -0.07,-0.01,0.00
666,0.49,-0.17,10.69, -0.07,-0.01,-0.00
667,0.50,-0.12,10.75, -0.08,-0.02,0.00
668,0.48,-0.19,10.68, -0.07,-0.01,-0.00
669,0.53,-0.03,10.69, -0.07,-0.01,-0.00
670,0.48,-0.09,10.71, -0.07,-0.01,-0.00
671,0.42,-0.09,10.75, -0.07,-0.02,-0.00
672,0.49,-0.06,10.72, -0.07,-0.02,0.00
673,0.51,-0.14,10.72, -0.07,-0.02,0.00
674,0.51,-0.10,10.74, -0.07,-0.01,-0.00
675,0.51,-0.14,10.71, -0.08,-0.01,-0.00
676,0.49,-0.02,10.69, -0.07,-0.01,-0.01
677,0.50,0.02,10.63, -0.08,-0.02,-0.00
678,0.58,-0.03,10.72, -0.07,-0.01,0.00
679,0.56,-0.03,10.64, -0.07,-0.02,0.00
680,0.57,-0.18,10.65, -0.07,-0.01,0.00
681,0.43,-0.17,10.71, -0.07,-0.02,-0.00
682,0.40,-0.17,10.72, -0.07,-0.02,-0.00
683,0.36,-0.23,10.71, -0.07,-0.02,0.00
684,0.54,-0.17,10.70, -0.08,-0.02,-0.00
685,0.50,-0.15,10.64, -0.08,-0.01,-0.01
686,0.55,-0.04,10.69, -0.08,-0.01,-0.00
687,0.41,-0.04,10.68, -0.07,-0.01,-0.00
688,0.51,-0.09,10.68, -0.08,-0.02,0.00
689,0.59,-0.06,10.67, -0.07,-0.01,0.00
690,0.56,-0.08,10.61, -0.07,-0.01,-0.00
691,0.49,-0.15,10.71, -0.08,-0.01,-0.00
692,0.45,-0.08,10.74, -0.07,-0.01,-0.00
693,0.49,-0.11,10.62, -0.07,-0.02,0.00
694,0.50,-0.08,10.64, -0.08,-0.02,0.00
695,0.51,-0.08,10.73, -0.08,-0.02,-0.00
696,0.44,-0.10,10.70, -0.08,-0.01,-0.00
697,0.51,-0.12,10.71, -0.08,-0.02,-0.00
698,0.51,-0.08,10.69, -0.08,-0.01,-0.00
699,0.50,-0.10,10.67, -0.07,-0.02,0.00
700,0.52,-0.16,10.68, -0.07,-0.02,-0.00
701,0.52,-0.09,10.73, -0.07,-0.02,-0.00
702,0.52,-0.09,10.74, -0.08,-0.01,-0.00
703,0.45,-0.10,10.66, -0.07,-0.01,-0.00
704,0.50,-0.07,10.68, -0.07,-0.02,-0.00
705,0.48,-0.13,10.71, -0.07,-0.02,-0.00
706,0.48,-0.09,10.66, -0.07,-0.01,-0.00
707,0.53,-0.07,10.65, -0.08,-0.02,0.00
708,0.46,-0.13,10.67, -0.07,-0.02,-0.00
709,0.48,-0.11,10.71, -0.08,-0.01,-0.00
710,0.47,-0.14,10.70, -0.07,-0.02,-0.00
711,0.53,-0.14,10.75, -0.08,-0.01,-0.00
712,0.50,-0.07,10.72, -0.07,-0.01,-0.00
713,0.56,-0.04,10.76, -0.08,-0.01,-0.00
714,0.48,-0.11,10.65, -0.07,-0.01,0.00
715,0.50,-0.09,10.76, -0.07,-0.02,0.00
716,0.51,-0.18,10.69, -0.07,-0.01,-0.00
717,0.42,-0.13,10.69, -0.07,-0.02,-0.00
718,0.53,-0.12,10.73, -0.07,-0.02,-0.00
719,0.55,-0.08,10.74, -0.07,-0.02,-0.00
720,0.43,-0.12,10.69, -0.07,-0.02,-0.00
721,0.48,-0.17,10.69, -0.07,-0.01,-0.00
722,0.48,-0.11,10.62, -0.07,-0.01,-0.00
723,0.45,-0.08,10.68, -0.07,-0.01,-0.00
724,0.59,-0.17,10.72, -0.08,-0.01,0.00
725,0.57,-0.08,10.72, -0.07,-0.01,-0.00
726,0.49,-0.11,10.68, -0.07,-0.02,-0.00
727,0.57,-0.07,10.73, -0.08,-0.01,-0.00
728,0.53,-0.10,10.82, -0.08,-0.01,0.00
729,0.51,-0.05,10.67, -0.07,-0.02,-0.00
730,0.46,-0.07,10.72, -0.07,-0.02,0.00
731,0.51,-0.16,10.68, -0.07,-0.02,-0.00
732,0.50,-0.11,10.72, -0.07,-0.01,-0.00
733,0.45,-0.21,10.71, -0.08,-0.01,0.00
734,0.49,-0.09,10.74, -0.08,-0.01,0.00
735,0.46,-0.10,10.68, -0.07,-0.01,-0.00
736,0.47,-0.07,10.62, -0.08,-0.01,-0.00
737,0.52,-0.13,10.71, -0.08,-0.01,-0.00
738,0.47,-0.12,10.71, -0.08,-0.01,-0.00
739,0.47,-0.11,10.67, -0.07,-0.01,-0.00
740,0.50,-0.11,10.78, -0.07,-0.02,-0.00
741,0.51,-0.04,10.76, -0.07,-0.01,0.00
742,0.50,-0.16,10.69, -0.07,-0.02,0.00
743,0.53,-0.17,10.69, -0.07,-0.01,0.00
744,0.45,-0.14,10.66, -0.07,-0.01,-0.00
745,0.49,-0.18,10.74, -0.08,-0.01,-0.00
746,0.49,-0.19,10.72, -0.07,-0.01,0.00
747,0.49,-0.12,10.71, -0.07,-0.01,-0.00
748,0.50,0.00,10.70, -0.07,-0.02,0.00
749,0.52,-0.05,10.79, -0.07,-0.01,-0.00
750,0.49,-0.07,10.72, -0.07,-0.02,-0.00
751,0.51,-0.11,10.66, -0.07,-0.01,-0.00
752,0.49,-0.09,10.65, -0.07,-0.01,0.00
753,0.50,-0.05,10.69, -0.07,-0.02,-0.00
754,0.48,-0.15,10.73, -0.07,-0.01,-0.00
755,0.50,-0.08,10.75, -0.07,-0.02,-0.00
756,0.52,-0.15,10.79, -0.07,-0.01,-0.00
757,0.49,-0.13,10.68, -0.08,-0.01,-0.00
758,0.57,-0.05,10.73, -0.07,-0.01,-0.00
759,0.48,-0.15,10.62, -0.07,-0.02,-0.00
760,0.47,-0.09,10.71, -0.08,-0.01,-0.00
761,0.53,-0.09,10.65, -0.07,-0.01,0.00
762,0.53,-0.16,10.65, -0.08,-0.02,0.00
763,0.54,-0.17,10.71, -0.08,-0.01,-0.00
764,0.50,-0.13,10.75, -0.07,-0.01,0.00
765,0.50,-0.08,10.76, -0.08,-0.01,-0.00
766,0.51,-0.12,10.69, -0.07,-0.02,0.00
767,0.51,-0.08,10.64, -0.07,-0.01,-0.00
768,0.54,-0.07,10.67, -0.07,-0.02,-0.00
769,0.55,-0.14,10.66, -0.08,-0.01,0.00
770,0.48,-0.12,10.70, -0.07,-0.01,0.00
771,0.48,-0.10,10.73, -0.07,-0.01,-0.00
772,0.43,-0.13,10.65, -0.08,-0.01,-0.00
773,0.52,-0.13,10.72, -0.07,-0.01,-0.00
774,0.41,-0.11,10.72, -0.07,-0.01,-0.00
775,0.42,-0.18,10.65, -0.07,-0.01,-0.00
776,0.37,-0.16,10.69, -0.07,-0.01,-0.00
777,0.45,-0.18,10.68, -0.07,-0.02,-0.00
778,0.50,-0.17,10.69, -0.07,-0.01,-0.00
779,0.44,-0.17,10.73, -0.08,-0.01,-0.00
780,0.51,-0.10,10.69, -0.08,-0.01,-0.00
781,0.57,-0.11,10.67, -0.08,-0.01,-0.00
782,0.48,-0.07,10.68, -0.07,-0.02,-0.00
783,0.58,-0.07,10.70, -0.07,-0.01,-0.00
784,0.53,-0.06,10.70, -0.08,-0.01,-0.00
785,0.49,-0.02,10.73, -0.08,-0.01,-0.00
786,0.48,-0.08,10.69, -0.08,-0.01,0.00
787,0.55,-0.10,10.75, -0.07,-0.01,0.00
788,0.53,0.00,10.72, -0.07,-0.02,0.00
789,0.54,-0.14,10.64, -0.07,-0.02,0.00
790,0.44,-0.05,10.63, -0.07,-0.01,0.00
791,0.44,-0.07,10.73, -0.07,-0.02,0.00
792,0.45,-0.13,10.59, -0.07,-0.01,-0.00
793,0.39,-0.13,10.76, -0.08,-0.02,-0.00
794,0.55,-0.07,10.63, -0.07,-0.01,-0.00
795,0.49,-0.12,10.68, -0.07,-0.02,-0.00
796,0.49,-0.10,10.72, -0.08,-0.02,-0.00
797,0.48,-0.12,10.72, -0.07,-0.01,0.00
798,0.46,-0.14,10.70, -0.07,-0.02,0.00
799,0.45,-0.12,10.74, -0.08,-0.01,-0.00
800,0.49,-0.18,10.77, -0.07,-0.01,0.00
801,0.46,-0.16,10.71, -0.07,-0.01,-0.00
802,0.50,-0.07,10.67, -0.08,-0.01,-0.00
803,0.56,-0.03,10.70, -0.07,-0.01,-0.00
804,0.49,-0.06,10.76, -0.07,-0.02,-0.00
805,0.47,-0.09,10.69, -0.08,-0.01,0.00
806,0.50,-0.16,10.73, -0.07,-0.01,-0.00
807,0.46,-0.20,10.74, -0.07,-0.02,0.00
808,0.38,-0.24,10.66, -0.07,-0.02,-0.00
809,0.35,-0.13,10.66, -0.07,-0.02,0.00
810,0.54,-0.16,10.72, -0.07,-0.02,0.00
811,0.42,-0.17,10.69, -0.07,-0.02,0.00
812,0.41,-0.19,10.57, -0.07,-0.02,0.00
813,0.41,-0.24,10.69, -0.07,-0.02,-0.00
814,0.44,-0.15,10.64, -0.08,-0.01,-0.00
815,0.51,-0.11,10.75, -0.08,-0.01,-0.00
816,0.53,-0.06,10.75, -0.08,-0.01,-0.00
817,0.58,-0.01,10.68, -0.08,-0.01,-0.00
818,0.61,-0.06,10.72, -0.08,-0.01,-0.00
819,0.50,-0.08,10.69, -0.08,-0.02,-0.00
820,0.54,-0.07,10.73, -0.07,-0.02,-0.00
821,0.51,-0.14,10.77, -0.07,-0.02,-0.00
822,0.49,-0.17,10.62, -0.07,-0.01,-0.00
823,0.45,-0.09,10.72, -0.07,-0.02,-0.00
824,0.52,-0.20,10.79, -0.07,-0.02,0.00
825,0.40,-0.19,10.71, -0.07,-0.02,-0.00
826,0.46,-0.10,10.75, -0.08,-0.02,-0.00
827,0.53,-0.14,10.72, -0.07,-0.01,-0.00
828,0.46,0.02,10.80, -0.07,-0.02,-0.00
829,0.50,-0.08,10.70, -0.07,-0.01,-0.00
830,0.54,0.01,10.63, -0.07,-0.01,-0.00
831,0.51,-0.06,10.84, -0.07,-0.01,0.00
832,0.48,-0.10,10.71, -0.07,-0.02,0.01
833,0.42,-0.28,10.65, -0.07,-0.02,0.00
834,0.43,-0.19,10.74, -0.07,-0.01,0.00
835,0.34,-0.22,10.70, -0.07,-0.02,-0.00
836,0.51,-0.28,10.71, -0.07,-0.02,-0.00
837,0.43,-0.08,10.65, -0.08,-0.01,-0.00
838,0.61,-0.06,10.73, -0.08,-0.01,-0.00
839,0.64,-0.00,10.77, -0.08,-0.01,-0.00
840,0.71,0.28,10.69, -0.08,-0.01,0.00
841,0.66,0.19,10.84, -0.07,-0.02,0.00
842,0.67,0.14,10.67, -0.07,-0.02,0.01
843,0.56,0.16,10.70, -0.06,-0.03,0.01
844,0.54,-0.25,10.65, -0.07,-0.02,0.01
845,0.32,-0.35,10.80, -0.07,-0.01,0.00
846,0.31,-0.39,10.73, -0.07,-0.02,0.00
847,0.38,-0.41,10.77, -0.07,-0.01,-0.00
848,0.63,-0.11,10.71, -0.05,0.01,-0.01
849,0.26,0.15,10.84, -0.06,-0.00,-0.00
850,0.15,0.00,10.64, -0.09,-0.03,-0.00
851,0.61,-0.42,10.65, -0.08,-0.04,0.00
852,0.67,-0.30,10.67, -0.04,0.01,0.01
853,0.51,-0.15,10.77, -0.03,0.02,0.07
854,0.35,-1.00,11.02, -0.08,0.01,0.16
855,0.25,0.11,10.65, -0.01,0.00,0.23
856,1.05,-0.85,10.75, 0.02,0.08,0.09
857,-1.16,-1.52,11.14, 0.07,0.10,0.08
858,1.19,-0.54,11.45, 0.10,0.31,-0.54
859,-0.76,1.28,11.78, -0.16,0.42,-0.82
860,0.73,0.91,12.56, -0.12,0.34,-0.63
861,1.62,-0.36,13.02, 0.03,0.45,-0.76
862,1.20,2.26,12.68, 0.09,0.61,-0.94
863,1.16,1.10,12.54, 0.00,0.57,-1.34
864,1.31,1.73,12.75, 0.18,0.57,-1.15
865,0.23,1.35,12.40, 0.26,0.42,-0.97
866,0.82,0.74,11.98, 0.35,0.45,-1.08
867,1.39,1.33,11.75, 0.26,0.57,-1.03
868,0.45,1.08,11.49, 0.19,0.54,-1.10
869,0.82,2.06,11.48, 0.10,0.39,-1.14
870,1.54,1.94,11.35, 0.08,0.33,-1.13
871,0.82,1.10,10.83, 0.20,0.32,-0.99
872,1.29,1.72,10.31, 0.32,0.33,-1.09
873,1.55,1.41,9.90, 0.18,0.46,-1.19
874,0.37,1.81,10.06, 0.17,0.36,-1.19
875,0.62,2.88,9.47, 0.12,0.10,-0.95
876,-1.31,1.83,9.50, 0.31,-0.18,-0.74
877,0.32,1.44,9.47, 0.36,-0.34,-0.64
878,-0.12,1.68,9.75, 0.33,-0.35,-0.59
879,-0.77,1.62,9.66, 0.21,-0.47,-0.50
880,-0.74,1.41,9.48, 0.20,-0.59,-0.43
881,0.10,1.09,9.42, 0.23,-0.57,-0.38
882,-0.57,1.22,9.15, 0.26,-0.53,-0.38
883,-0.51,1.31,9.24, 0.27,-0.59,-0.26
884,-0.57,0.61,9.70, 0.21,-0.53,-0.23
885,-0.38,1.15,9.70, 0.07,-0.61,-0.34
886,0.66,1.36,9.17, -0.23,-0.48,-0.42
887,0.58,0.94,9.12, -0.32,-0.39,-0.22
888,0.41,0.89,9.81, -0.22,-0.37,0.07
889,0.31,0.21,10.51, 0.25,-0.33,0.09
890,0.68,1.51,10.27, 0.05,0.20,-0.22
891,3.24,1.56,10.38, 0.22,-0.02,0.67
892,-0.02,-0.63,11.43, 0.15,0.33,0.17
893,-1.85,3.05,12.01, 0.13,-0.36,-0.38
894,1.55,2.47,11.62, -0.35,-0.48,-0.51
895,3.45,-3.04,12.21, -0.07,-0.23,-0.39
896,-0.84,-1.29,11.15, 0.58,-0.19,-0.49
897,0.15,6.53,8.74, -0.00,-0.51,-1.21
898,4.03,2.15,8.85, -0.57,0.11,-0.55
899,2.41,2.08,10.99, -0.42,0.46,0.24
900,-1.53,-0.19,11.05, -0.10,0.17,-0.21
901,-0.39,1.36,10.34, -0.50,-0.31,-0.61
902,-0.12,2.28,9.90, -0.69,-0.57,-0.57
903,1.18,1.98,10.10, -0.48,-0.59,-0.50
904,1.92,1.32,9.73, -0.21,-0.33,0.47
905,1.35,-0.46,9.77, 0.40,-0.16,0.48
906,0.57,0.05,9.89, 0.25,0.17,0.03
907,0.59,0.57,10.54, -0.09,0.34,-0.47
908,1.23,2.47,10.54, -0.28,0.25,-0.34
909,1.10,2.12,10.62, -0.29,0.20,-0.08
910,1.55,1.31,10.50, -0.07,0.10,-0.17
911,1.12,1.57,10.64, 0.08,0.04,-0.40
912,1.87,2.68,10.90, 0.10,-0.01,-0.39
913,1.29,2.46,11.00, -0.17,-0.18,-0.37
914,1.15,2.49,11.09, -0.28,-0.33,-0.41
915,0.99,1.74,11.04, -0.18,-0.36,-0.35
916,1.10,1.07,10.98, 0.09,-0.30,-0.40
917,0.39,1.75,11.03, 0.15,-0.13,-0.50
918,0.47,1.65,11.00, 0.05,-0.02,-0.64
919,0.86,1.79,10.94, 0.04,0.05,-0.64
920,1.19,1.30,10.92, 0.23,0.06,-0.61
921,0.32,1.42,11.18, 0.28,-0.05,-0.39
922,0.72,1.51,11.15, 0.14,-0.07,-0.39
923,1.02,1.66,10.78, 0.06,0.13,-0.95
924,1.33,0.75,10.43, 0.26,0.41,-1.08
925,1.02,0.89,11.47, 0.39,0.56,-0.83
926,0.05,2.13,11.92, 0.22,0.37,-0.93
927,0.08,2.15,10.92, -0.05,0.29,-1.05
928,0.62,1.39,10.85, 0.06,0.34,-1.01
929,0.81,1.17,10.96, 0.31,0.43,-0.81
930,-0.18,1.83,11.22, 0.31,0.17,-0.61
931,0.36,1.45,11.03, 0.07,-0.07,-0.47
932,-0.83,2.86,10.78, -0.18,-0.18,-0.35
933,-0.74,2.48,10.72, -0.29,-0.50,-0.31
934,-0.08,2.38,10.22, -0.18,-0.55,-0.47
935,-0.10,1.87,10.14, -0.06,-0.42,-0.16
936,-1.16,2.69,10.30, -0.20,-0.36,0.08
937,-0.46,2.67,10.24, -0.48,-0.29,0.04
938,0.35,2.63,10.26, -0.55,-0.24,0.06
939,-0.35,3.06,10.58, -0.47,-0.33,0.07
940,0.78,2.64,10.46, -0.39,-0.28,0.13
941,-0.01,2.39,10.35, -0.33,-0.19,0.29
942,0.34,0.90,10.36, -0.27,-0.15,0.01
943,-0.33,2.60,10.49, -0.34,-0.19,-0.07
944,0.77,1.62,9.36, -0.24,-0.15,-0.31
945,1.44,1.02,8.86, 0.07,0.15,0.09
946,1.28,0.91,9.87, 0.30,0.20,0.41
947,1.10,1.48,10.54, 0.18,0.17,0.09
948,1.81,2.00,10.17, 0.07,0.34,-0.30
949,1.76,2.16,9.40, -0.01,0.46,-0.40
950,0.58,1.18,10.38, -0.02,0.30,-0.18
951,1.24,1.79,10.52, -0.21,0.12,-0.22
952,0.77,2.76,10.55, -0.41,-0.16,-0.39
953,0.68,2.04,10.82, -0.47,-0.44,-0.75
954,3.22,0.21,10.06, -0.12,-0.40,-0.64
955,1.49,0.82,10.31, 0.15,-0.14,-0.10
956,0.39,2.23,11.09, -0.09,-0.26,-0.10
957,0.59,2.79,10.98, -0.31,-0.29,-0.52
958,0.81,2.93,11.59, -0.31,-0.39,-0.63
959,0.93,0.98,10.58, -0.05,-0.42,-0.68
960,1.27,1.74,10.19, 0.20,-0.18,-0.46
961,1.07,1.63,10.46, 0.19,0.11,-0.12
962,-0.19,1.73,10.48, 0.15,0.11,-0.33
963,0.30,1.59,10.51, 0.05,0.05,-0.36
964,0.12,2.24,10.43, 0.01,-0.11,-0.20
965,0.35,1.31,10.10, 0.08,-0.10,-0.11
966,0.69,1.02,9.97, 0.17,-0.01,0.09
967,0.52,2.26,10.44, 0.01,0.01,-0.02
968,0.32,2.44,11.06, -0.29,-0.05,-0.03
969,0.57,2.32,11.05, -0.36,-0.15,0.06
970,1.25,1.75,10.51, -0.16,-0.05,-0.04
971,0.68,1.97,10.39, -0.00,0.09,0.06
972,0.38,2.43,11.00, -0.04,0.01,0.06
973,0.12,2.97,11.08, -0.18,-0.04,0.02
974,0.84,1.99,10.46, -0.22,0.02,-0.06
975,0.58,2.64,10.84, -0.20,0.05,-0.02
976,0.42,2.15,10.92, -0.24,0.01,-0.08
977,0.70,2.04,10.72, -0.18,-0.04,-0.06
978,0.61,2.25,10.61, -0.10,-0.03,0.01
979,0.94,1.83,10.20, -0.03,0.06,0.06
980,0.92,1.56,9.96, 0.10,0.23,0.05
981,0.93,1.91,10.35, 0.08,0.31,0.05
982,0.45,2.21,10.86, -0.05,0.16,-0.03
983,0.35,1.97,10.91, -0.19,-0.10,0.05
984,1.00,1.97,10.95, -0.23,-0.22,0.14
985,0.66,2.17,10.88, -0.20,-0.22,0.16
986,1.09,2.21,11.16, -0.18,-0.15,0.12
987,1.13,2.49,11.17, -0.22,-0.11,-0.03
988,0.53,2.51,11.31, -0.25,-0.15,-0.07
989,0.76,2.26,10.94, -0.17,-0.14,-0.00
990,0.96,1.51,10.45, 0.04,-0.03,0.02
991,0.36,1.87,10.41, 0.12,0.00,0.12
992,0.12,1.83,10.39, -0.02,-0.04,0.10
993,0.53,1.99,10.46, -0.15,-0.07,0.16
994,0.62,2.60,10.58, -0.29,-0.03,0.06
995,0.63,2.35,10.87, -0.38,0.03,-0.06
996,0.93,1.80,10.38, -0.15,0.06,-0.11
997,1.16,1.53,9.70, 0.20,0.13,0.05
998,0.71,1.86,10.18, 0.27,0.15,0.20
999,0.66,2.18,10.42, 0.10,0.06,0.17
1000,0.81,1.80,10.30, -0.04,0.01,0.05
1001,0.60,1.84,10.45, -0.13,-0.06,0.09
1002,0.81,1.99,10.43, -0.24,-0.15,0.03
1003,0.79,2.07,10.50, -0.26,-0.10,-0.07
1004,1.00,2.13,10.54, -0.21,-0.08,-0.01
1005,0.95,1.91,10.25, -0.00,-0.03,0.04
1006,0.93,2.26,10.76, 0.07,-0.04,0.15
1007,0.87,2.23,10.91, 0.04,-0.05,0.09
