Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
480,0.51,-0.30,10.74, -0.07,-0.02,0.01
481,0.52,-0.27,10.72, -0.06,-0.02,0.01
482,0.48,-0.28,10.67, -0.07,-0.02,0.01
483,0.51,-0.33,10.71, -0.06,-0.02,0.01
484,0.48,-0.26,10.75, -0.07,-0.02,0.01
485,0.49,-0.24,10.64, -0.07,-0.02,0.01
486,0.49,-0.31,10.75, -0.07,-0.02,0.01
487,0.43,-0.27,10.72, -0.07,-0.02,0.01
488,0.45,-0.28,10.77, -0.07,-0.02,0.01
489,0.50,-0.30,10.75, -0.07,-0.02,0.01
490,0.49,-0.31,10.74, -0.06,-0.02,0.01
491,0.52,-0.33,10.72, -0.07,-0.02,0.01
492,0.43,-0.30,10.76, -0.07,-0.02,0.01
493,0.55,-0.31,10.67, -0.07,-0.02,0.01
494,0.53,-0.31,10.68, -0.07,-0.02,0.01
495,0.40,-0.28,10.77, -0.07,-0.02,0.01
496,0.42,-0.30,10.75, -0.07,-0.02,0.01
497,0.51,-0.28,10.76, -0.07,-0.02,0.01
498,0.46,-0.35,10.73, -0.07,-0.02,0.01
499,0.45,-0.29,10.69, -0.07,-0.02,0.01
500,0.48,-0.22,10.66, -0.07,-0.02,0.01
501,0.51,-0.30,10.71, -0.06,-0.02,0.01
502,0.45,-0.28,10.75, -0.07,-0.02,0.01
503,0.51,-0.24,10.75, -0.07,-0.02,0.01
504,0.41,-0.35,10.75, -0.06,-0.02,0.01
505,0.40,-0.31,10.73, -0.06,-0.02,0.01
506,0.48,-0.29,10.66, -0.07,-0.02,0.01
507,0.53,-0.25,10.75, -0.07,-0.02,0.01
508,0.51,-0.33,10.71, -0.07,-0.02,0.01
509,0.39,-0.28,10.72, -0.07,-0.01,0.01
510,0.45,-0.28,10.72, -0.07,-0.02,0.01
511,0.45,-0.34,10.73, -0.07,-0.02,0.01
512,0.45,-0.37,10.69, -0.07,-0.02,0.01
513,0.49,-0.28,10.66, -0.07,-0.02,0.01
514,0.45,-0.27,10.81, -0.07,-0.02,0.01
515,0.51,-0.33,10.69, -0.07,-0.02,0.01
516,0.51,-0.26,10.68, -0.07,-0.02,0.01
517,0.50,-0.19,10.79, -0.06,-0.02,0.01
518,0.32,-0.41,10.74, -0.06,-0.02,0.01
519,0.42,-0.44,10.73, -0.07,-0.01,0.01
520,0.58,-0.08,10.78, -0.07,-0.02,0.00
521,0.53,-0.18,10.70, -0.06,-0.02,0.01
522,0.29,-0.51,10.80, -0.06,-0.02,0.01
523,0.54,-0.30,10.74, -0.07,-0.01,0.01
524,0.59,-0.11,10.80, -0.07,-0.02,0.01
525,0.45,-0.36,10.71, -0.06,-0.02,0.01
526,0.40,-0.44,10.80, -0.07,-0.01,0.01
527,0.57,-0.17,10.86, -0.07,-0.02,0.01
528,0.49,-0.35,10.66, -0.06,-0.03,0.01
529,0.32,-0.61,10.71, -0.07,-0.01,0.01
530,0.60,0.06,10.69, -0.07,-0.02,0.01
531,0.58,-0.23,10.73, -0.06,-0.02,0.01
532,0.32,-0.55,10.75, -0.06,-0.02,0.01
533,0.36,-0.36,10.75, -0.08,-0.01,0.00
534,0.68,0.10,10.83, -0.06,-0.02,0.01
535,0.27,-0.57,10.73, -0.06,-0.02,0.01
536,0.45,-0.41,10.82, -0.07,-0.01,0.01
537,0.51,-0.08,10.70, -0.07,-0.01,0.01
538,0.54,-0.18,10.72, -0.06,-0.02,0.02
539,0.38,-0.57,10.78, -0.06,-0.02,0.01
540,0.49,-0.29,10.68, -0.07,-0.01,0.00
541,0.53,-0.11,10.77, -0.07,-0.02,0.01
542,0.48,-0.36,10.77, -0.06,-0.02,0.01
543,0.36,-0.48,10.73, -0.07,-0.02,0.01
544,0.54,-0.11,10.80, -0.07,-0.01,0.01
545,0.50,-0.21,10.80, -0.07,-0.03,0.01
546,0.42,-0.33,10.78, -0.07,-0.02,0.01
547,0.52,-0.31,10.73, -0.07,-0.02,0.01
548,0.45,-0.21,10.64, -0.06,-0.02,0.01
549,0.47,-0.32,10.79, -0.07,-0.02,0.01
550,0.48,-0.37,10.66, -0.07,-0.02,0.01
551,0.44,-0.22,10.78, -0.06,-0.01,0.01
552,0.42,-0.35,10.78, -0.07,-0.02,0.01
553,0.49,-0.32,10.70, -0.07,-0.02,0.01
554,0.53,-0.27,10.88, -0.07,-0.02,0.01
555,0.73,-0.04,10.64, -0.05,-0.02,0.02
556,0.06,-0.79,10.78, -0.06,-0.01,0.01
557,0.39,-0.13,10.73, -0.08,-0.02,0.00
558,0.80,-0.05,10.71, -0.07,-0.02,0.01
559,0.42,-0.37,10.78, -0.05,-0.01,0.02
560,0.17,-0.50,10.74, -0.07,-0.02,0.01
561,0.74,0.08,10.80, -0.08,-0.03,0.01
562,0.50,-0.35,10.70, -0.06,-0.02,0.01
563,0.33,-0.51,10.77, -0.06,-0.01,0.01
564,0.48,-0.17,10.75, -0.08,-0.02,0.01
565,0.66,-0.17,10.75, -0.07,-0.02,0.01
566,0.41,-0.36,10.81, -0.06,-0.02,0.01
567,0.32,-0.29,10.67, -0.07,-0.02,0.01
568,0.57,-0.23,10.78, -0.07,-0.02,0.01
569,0.65,-0.25,10.70, -0.06,-0.02,0.01
570,0.40,-0.36,10.72, -0.06,-0.02,0.01
571,0.39,-0.26,10.82, -0.07,-0.02,0.01
572,0.58,-0.23,10.69, -0.07,-0.02,0.01
573,0.45,-0.29,10.82, -0.06,-0.02,0.01
574,0.38,-0.27,10.75, -0.07,-0.02,0.01
575,0.49,-0.20,10.77, -0.07,-0.02,0.01
576,0.53,-0.33,10.75, -0.07,-0.02,0.01
577,0.44,-0.38,10.64, -0.06,-0.01,0.01
578,0.45,-0.17,10.68, -0.07,-0.02,0.01
579,0.56,-0.26,10.79, -0.07,-0.02,0.01
580,0.54,-0.23,10.64, -0.06,-0.02,0.01
581,0.30,-0.41,10.73, -0.06,-0.02,0.01
582,0.47,-0.32,10.74, -0.07,-0.02,0.01
583,0.59,-0.27,10.75, -0.07,-0.02,0.00
584,0.46,-0.20,10.79, -0.06,-0.02,0.01
585,0.44,-0.38,10.75, -0.07,-0.02,0.01
586,0.58,-0.29,10.80, -0.07,-0.02,0.01
587,0.52,-0.28,10.71, -0.07,-0.01,0.01
588,0.45,-0.25,10.70, -0.07,-0.02,0.01
589,0.42,-0.36,10.81, -0.07,-0.02,0.01
590,0.54,-0.29,10.81, -0.07,-0.01,0.01
591,0.44,-0.29,10.72, -0.06,-0.02,0.01
592,0.45,-0.28,10.70, -0.07,-0.02,0.01
593,0.58,-0.34,10.79, -0.07,-0.02,0.01
594,0.53,-0.28,10.66, -0.07,-0.01,0.01
595,0.46,-0.22,10.76, -0.07,-0.02,0.01
596,0.51,-0.30,10.78, -0.07,-0.02,0.01
597,0.51,-0.29,10.73, -0.07,-0.02,0.01
598,0.51,-0.25,10.78, -0.06,-0.02,0.01
599,0.50,-0.35,10.74, -0.07,-0.02,0.01
600,0.44,-0.28,10.74, -0.07,-0.02,0.01
601,0.51,-0.38,10.71, -0.07,-0.02,0.01
602,0.45,-0.33,10.74, -0.07,-0.02,0.01
603,0.52,-0.23,10.74, -0.07,-0.02,0.01
604,0.54,-0.33,10.68, -0.07,-0.02,0.01
605,0.41,-0.36,10.80, -0.06,-0.02,0.01
606,0.42,-0.30,10.72, -0.07,-0.02,0.01
607,0.51,-0.32,10.71, -0.07,-0.02,0.01
608,0.51,-0.30,10.73, -0.07,-0.02,0.01
609,0.50,-0.32,10.79, -0.07,-0.02,0.01
610,0.46,-0.27,10.67, -0.07,-0.02,0.01
611,0.48,-0.28,10.73, -0.07,-0.02,0.01
612,0.50,-0.28,10.72, -0.07,-0.02,0.01
613,0.42,-0.28,10.69, -0.07,-0.01,0.01
614,0.50,-0.16,10.71, -0.06,-0.02,0.01
615,0.47,-0.30,10.69, -0.07,-0.02,0.01
616,0.48,-0.31,10.81, -0.07,-0.02,0.01
617,0.36,-0.25,10.78, -0.07,-0.02,0.01
618,0.45,-0.26,10.75, -0.07,-0.02,0.01
619,0.52,-0.29,10.79, -0.07,-0.02,0.01
620,0.51,-0.28,10.78, -0.06,-0.02,0.01
621,0.48,-0.26,10.79, -0.07,-0.02,0.01
622,0.45,-0.35,10.71, -0.07,-0.02,0.01
623,0.47,-0.35,10.71, -0.06,-0.02,0.01
624,0.41,-0.29,10.71, -0.06,-0.01,0.01
625,0.44,-0.27,10.64, -0.07,-0.02,0.01
626,0.45,-0.30,10.73, -0.06,-0.02,0.01
627,0.49,-0.29,10.81, -0.07,-0.02,0.01
628,0.46,-0.21,10.72, -0.06,-0.02,0.01
629,0.51,-0.30,10.78, -0.07,-0.02,0.01
630,0.46,-0.32,10.76, -0.07,-0.02,0.01
631,1.61,-1.66,10.87, -0.03,0.01,0.00
632,0.87,-1.44,10.75, 0.08,0.14,0.11
633,-1.12,1.85,10.60, -0.12,0.03,-0.14
634,2.72,0.86,11.21, -0.24,0.18,-0.96
635,1.34,0.98,10.72, -0.43,0.38,-0.77
636,-1.66,-1.76,10.54, -0.42,0.24,-0.45
637,-1.27,-2.25,10.47, -0.22,0.04,-0.50
638,0.37,-0.33,10.84, -0.10,-0.01,-0.59
639,1.53,-0.22,10.88, -0.17,0.03,-0.31
640,1.32,-1.73,10.56, -0.11,0.10,0.11
641,-0.95,-0.14,10.77, -0.07,0.02,0.32
642,-1.37,-1.84,10.63, -0.01,-0.14,0.26
643,1.26,-0.90,10.81, 0.08,-0.09,-0.14
644,-0.27,-1.75,10.24, 0.16,-0.00,0.08
645,-0.54,1.25,10.66, -0.01,-0.09,0.28
646,0.98,1.53,13.43, -0.43,0.25,0.36
647,-0.23,0.81,15.08, -0.92,0.40,-0.36
648,1.70,2.44,14.12, -1.14,0.44,-0.99
649,1.91,1.29,13.94, -0.98,0.57,-1.13
650,0.27,1.24,13.76, -0.41,0.40,-1.12
651,1.13,1.96,13.31, 0.11,0.18,-0.89
652,1.69,1.31,13.46, 0.53,0.26,-0.67
653,1.31,1.50,13.48, 0.64,0.48,-0.62
654,1.18,1.93,13.40, 0.53,0.69,-0.65
655,1.33,1.64,13.01, 0.29,0.94,-0.89
656,0.37,1.82,12.76, 0.13,1.03,-1.19
657,0.51,2.30,12.33, 0.12,0.94,-1.34
658,0.07,2.46,11.87, 0.19,0.75,-1.18
659,0.23,2.05,11.05, 0.46,0.54,-0.93
660,0.90,1.34,10.50, 0.75,0.42,-0.73
661,1.11,0.19,10.52, 0.98,0.47,-0.73
662,0.13,0.91,10.75, 1.11,0.48,-1.11
663,-2.05,2.57,10.70, 1.03,0.18,-0.88
664,-1.82,2.78,10.54, 0.96,-0.29,-0.35
665,-0.84,1.36,10.14, 1.00,-0.59,-0.21
666,-0.01,0.24,9.63, 1.22,-0.70,-0.07
667,-0.34,0.95,9.73, 1.36,-0.80,0.32
668,-1.35,1.98,10.52, 1.34,-1.02,0.46
669,-1.10,2.24,9.99, 1.10,-1.28,0.10
670,0.53,2.09,8.90, 0.94,-1.19,-0.07
671,1.08,0.70,8.15, 0.81,-0.86,0.10
672,0.09,-0.51,8.85, 0.87,-0.58,0.23
673,-1.25,1.11,9.65, 0.85,-0.68,0.31
674,-0.99,1.37,9.27, 0.68,-0.86,0.29
675,0.46,1.21,8.71, 0.62,-0.77,0.23
676,0.10,0.40,8.31, 0.55,-0.49,0.32
677,0.21,0.22,8.49, 0.50,-0.29,0.20
678,-0.12,1.60,8.83, 0.26,-0.19,0.10
679,0.54,1.48,8.70, -0.10,-0.12,0.09
680,2.81,-2.01,8.43, -0.02,0.15,-0.29
681,0.16,0.40,8.85, 0.04,0.21,-0.31
682,-0.62,2.73,9.32, -0.23,0.04,-0.38
683,0.57,2.02,8.89, -0.61,-0.05,-0.50
684,0.84,2.33,8.85, -0.68,-0.05,-0.36
685,0.34,2.20,9.12, -0.76,-0.09,-0.19
686,1.08,1.29,9.16, -0.63,-0.11,-0.04
687,0.43,2.48,9.74, -0.65,-0.19,0.07
688,0.46,2.19,9.39, -0.69,-0.34,0.13
689,1.12,2.26,9.41, -0.66,-0.34,0.13
690,1.45,1.11,9.22, -0.61,-0.35,0.28
691,1.12,-0.41,9.80, -0.28,-0.24,0.28
692,1.87,2.50,10.38, -0.29,-0.25,0.04
693,1.34,1.73,10.04, -0.44,-0.21,-0.13
694,1.78,1.23,9.78, -0.44,-0.12,-0.18
695,1.65,2.13,9.70, -0.44,-0.06,-0.10
696,1.39,0.89,9.76, -0.35,0.04,-0.15
697,1.16,0.81,10.02, -0.17,0.07,-0.31
698,1.14,1.31,9.99, -0.20,0.04,-0.29
699,0.80,0.82,10.07, -0.30,-0.02,-0.24
700,0.97,1.10,10.12, -0.41,-0.04,-0.23
701,0.95,1.24,10.11, -0.45,-0.01,-0.36
702,1.22,0.92,9.98, -0.37,0.06,-0.41
703,1.37,0.46,10.45, -0.15,0.15,-0.51
704,1.11,0.95,10.60, 0.02,0.13,-0.39
705,0.56,1.08,10.93, 0.01,0.06,-0.21
706,0.88,1.33,10.92, -0.12,-0.02,-0.18
707,0.75,0.80,11.10, -0.23,-0.08,-0.19
708,1.20,0.98,11.57, -0.21,-0.13,-0.23
709,1.30,1.07,11.98, -0.21,-0.22,-0.28
710,1.58,1.50,12.12, -0.27,-0.27,-0.36
711,1.30,1.07,11.89, -0.40,-0.25,-0.64
712,1.28,0.95,11.74, -0.41,-0.22,-0.67
713,1.11,1.23,11.24, -0.37,-0.21,-0.60
714,1.33,0.61,11.31, -0.24,-0.21,-0.60
715,1.15,0.84,11.65, -0.16,-0.21,-0.48
716,1.33,0.93,11.77, -0.12,-0.24,-0.44
717,1.27,0.79,11.69, -0.08,-0.17,-0.50
718,1.30,0.53,11.51, -0.03,-0.08,-0.60
719,0.73,0.42,11.34, -0.01,-0.04,-0.70
720,0.62,0.14,11.18, 0.00,-0.06,-0.74
721,0.21,0.44,11.12, 0.01,-0.11,-0.73
722,0.43,0.11,10.95, 0.05,-0.14,-0.62
723,0.46,0.14,10.86, 0.16,-0.10,-0.51
724,0.11,0.18,10.83, 0.25,-0.08,-0.44
725,0.75,0.05,10.91, 0.31,0.02,-0.50
726,0.32,-0.18,10.86, 0.32,0.07,-0.55
727,0.15,-0.05,10.86, 0.31,0.05,-0.51
728,-0.08,-0.11,10.77, 0.23,-0.02,-0.43
729,0.06,0.48,10.67, 0.12,-0.09,-0.29
730,0.19,0.37,10.64, 0.13,-0.13,-0.17
731,0.69,0.19,10.85, 0.21,-0.07,-0.13
732,0.60,0.24,10.82, 0.25,0.01,-0.17
733,0.20,0.29,11.06, 0.18,-0.03,-0.17
734,0.28,0.78,10.92, 0.01,-0.11,-0.10
735,0.24,1.66,10.89, -0.19,-0.19,0.01
736,-0.08,2.31,11.73, -0.49,-0.34,0.34
737,1.35,0.93,11.82, -0.48,-0.35,0.09
738,0.87,1.89,11.62, -0.35,-0.32,-0.02
739,0.82,1.65,11.63, -0.16,-0.35,0.12
740,1.01,1.73,11.14, 0.01,-0.30,0.23
741,1.20,1.11,11.14, 0.16,-0.16,0.16
742,0.51,1.71,11.17, 0.22,-0.09,0.18
743,0.92,0.97,10.69, 0.27,-0.03,0.05
744,0.46,1.07,10.59, 0.31,0.01,-0.06
745,0.35,1.61,10.67, 0.17,0.03,-0.04
746,0.59,1.16,10.42, 0.05,0.11,-0.06
747,0.79,1.40,10.69, -0.02,0.19,-0.11
748,1.30,1.74,10.54, -0.12,0.30,-0.23
749,0.93,1.13,10.41, -0.10,0.36,-0.30
750,0.91,1.08,10.36, -0.07,0.42,-0.28
751,0.83,1.28,10.41, -0.04,0.45,-0.23
752,1.06,1.43,10.73, -0.04,0.46,-0.26
753,0.81,1.41,10.54, -0.08,0.39,-0.28
754,1.21,1.10,10.31, -0.08,0.36,-0.38
755,0.42,1.24,10.44, -0.03,0.25,-0.38
756,0.63,1.70,10.68, -0.03,0.14,-0.24
757,0.68,1.36,10.46, -0.01,0.04,-0.02
758,1.04,1.24,10.46, 0.01,0.01,0.07
759,0.65,1.51,10.58, -0.03,-0.04,0.02
760,0.73,1.69,10.57, -0.12,-0.06,-0.07
761,0.68,1.42,10.36, -0.10,-0.10,-0.04
762,0.60,1.42,10.24, -0.04,-0.10,0.02
763,1.19,1.81,10.48, -0.02,-0.08,0.10
764,0.48,2.09,10.59, -0.08,-0.06,0.07
765,1.16,1.91,10.60, -0.13,-0.03,0.03
766,0.80,1.62,10.58, -0.10,-0.01,-0.05
767,0.68,1.88,10.47, -0.09,-0.02,-0.05
768,0.52,1.70,10.41, -0.09,-0.06,-0.02
769,0.68,1.70,10.52, -0.09,-0.08,0.11
770,0.80,1.38,10.59, -0.08,-0.08,0.14
771,0.73,2.14,10.70, -0.12,-0.03,0.07
772,0.84,1.84,10.56, -0.19,0.03,-0.10
773,0.74,1.65,10.43, -0.16,0.04,-0.12
774,0.52,1.30,10.40, -0.11,-0.02,0.01
775,0.53,1.47,10.49, -0.08,-0.09,0.13
776,0.48,1.50,10.59, -0.11,-0.10,0.16
777,0.83,1.82,10.56, -0.17,-0.02,0.01
778,0.97,1.79,10.68, -0.20,0.04,-0.06
779,0.87,1.70,10.81, -0.16,0.04,-0.04
780,0.74,1.63,10.75, -0.09,-0.05,0.06
781,0.66,1.63,10.67, -0.04,-0.12,0.15
782,0.46,1.71,10.76, -0.04,-0.16,0.22
783,0.44,1.77,10.79, -0.08,-0.19,0.23
784,0.76,1.57,10.68, -0.10,-0.13,0.17
785,0.78,1.58,10.75, -0.09,-0.04,0.05
786,0.81,1.57,10.58, -0.06,0.02,0.07
787,0.70,1.41,10.64, -0.02,0.01,0.13
788,0.57,1.57,10.67, -0.03,-0.04,0.20
789,0.68,1.63,10.86, -0.08,-0.08,0.17
790,0.49,1.92,10.87, -0.16,-0.11,0.11
791,0.76,1.69,10.78, -0.18,-0.05,0.03
792,0.92,1.81,10.71, -0.17,0.01,-0.01
793,0.94,1.55,10.74, -0.09,0.09,-0.01
794,0.77,1.74,10.88, -0.08,0.07,0.01
795,0.70,1.93,11.14, -0.08,-0.01,0.05
796,0.71,2.03,11.30, -0.08,-0.09,0.14
797,0.78,2.02,11.16, -0.07,-0.11,0.11
798,0.85,1.70,10.77, 0.00,-0.07,0.06
799,0.67,1.61,10.70, 0.06,-0.00,0.06
800,0.70,1.67,10.65, 0.05,0.04,0.07
801,0.78,1.56,10.61, 0.06,0.05,0.05
802,0.72,1.52,10.74, 0.03,0.05,0.04
803,0.65,1.91,10.81, -0.06,0.02,0.04
804,0.88,1.40,10.52, -0.09,-0.01,0.05
805,0.85,1.73,10.53, -0.06,-0.03,0.08
806,0.72,1.73,10.56, -0.06,-0.07,0.12
807,0.64,1.87,10.69, -0.09,-0.12,0.15
808,0.92,1.97,10.76, -0.08,-0.10,0.11
809,0.92,1.82,10.54, -0.03,-0.06,0.09
810,0.82,1.57,10.69, 0.05,-0.00,0.06
811,0.75,1.81,10.64, 0.03,0.02,0.07
812,0.75,1.61,10.44, -0.03,0.05,0.00
813,0.79,1.60,10.37, -0.08,0.06,-0.01
814,0.85,1.69,10.38, -0.08,0.05,0.04
815,0.76,1.66,10.46, -0.05,0.02,0.05
816,0.83,1.75,10.42, -0.04,0.01,0.06
817,0.95,1.66,10.61, -0.06,-0.01,0.09
818,0.77,2.09,10.69, -0.12,-0.04,0.07
819,1.04,1.86,10.57, -0.10,-0.03,0.04
820,1.01,1.72,10.39, -0.00,-0.01,0.03
821,0.87,1.64,10.40, 0.07,0.01,0.05
822,0.70,1.67,10.50, 0.06,-0.01,0.04
823,0.67,1.62,10.44, -0.02,-0.01,0.07
824,0.66,1.43,10.33, -0.10,0.00,0.04
825,0.70,1.64,10.30, -0.15,0.03,-0.01
826,0.86,1.72,10.40, -0.16,0.03,0.03
827,0.68,1.90,10.48, -0.17,0.02,0.10
828,0.71,2.03,10.70, -0.09,-0.04,0.13
829,0.84,1.64,10.57, -0.05,-0.04,0.13
830,0.63,1.87,10.70, -0.06,-0.04,0.11
831,0.64,1.74,10.63, -0.07,-0.06,0.10
832,0.78,1.93,10.67, -0.08,-0.07,0.09
833,0.74,1.81,10.75, -0.07,-0.02,0.06
834,0.68,1.84,10.63, -0.02,0.01,0.07
835,0.74,1.66,10.51, 0.05,0.06,0.09
836,0.88,1.74,10.48, 0.04,0.12,0.02
837,0.65,1.72,10.52, -0.08,0.12,-0.02
838,0.80,1.57,10.61, -0.14,0.09,0.00
839,0.93,1.93,10.55, -0.15,0.08,0.00
840,0.83,1.58,10.37, -0.11,0.08,0.02
841,0.72,1.88,10.60, -0.12,0.02,0.08
842,0.79,1.87,10.80, -0.12,-0.08,0.11
843,1.13,1.83,10.69, -0.10,-0.11,0.13
844,0.84,1.92,10.75, -0.11,-0.11,0.12
845,0.79,1.78,10.62, -0.11,-0.10,0.07
846,1.03,1.88,10.70, -0.12,-0.06,-0.03
847,0.69,2.13,10.79, -0.13,-0.01,0.07
848,0.77,1.76,10.52, -0.01,-0.02,0.07
849,0.69,1.72,10.51, 0.07,-0.01,0.07
850,0.70,1.67,10.57, 0.07,0.03,0.01
851,0.78,1.27,10.47, 0.01,0.06,-0.02
852,0.68,1.72,10.54, -0.07,0.08,-0.06
853,0.70,1.39,10.30, -0.13,0.07,-0.11
854,0.55,1.78,10.63, -0.18,0.06,-0.07
855,0.82,1.50,10.55, -0.19,0.03,-0.05
856,0.71,1.69,10.60, -0.12,-0.02,0.06
857,0.99,1.49,10.84, -0.09,-0.06,0.11
858,0.78,1.65,10.76, -0.12,0.02,0.10
859,0.56,1.85,10.62, -0.18,0.02,-0.11
860,0.43,1.53,10.48, -0.19,-0.03,-0.16
861,0.51,1.31,10.56, -0.13,-0.03,-0.13
862,0.77,1.83,10.67, -0.08,-0.05,-0.10
863,0.80,1.93,10.69, -0.10,0.02,0.03
864,0.89,1.46,10.51, -0.02,0.07,0.06
865,0.70,1.65,10.79, 0.02,0.06,0.12
866,0.78,1.70,10.95, -0.03,0.04,0.06
867,0.80,1.64,10.89, -0.11,0.04,-0.08
868,0.84,1.58,10.69, -0.10,0.03,-0.05
869,0.82,1.69,10.73, -0.11,0.00,-0.01
870,0.46,1.47,10.70, -0.12,-0.04,0.02
871,0.58,1.74,10.76, -0.15,-0.07,0.06
872,0.69,1.48,10.85, -0.12,-0.10,0.00
873,0.64,1.62,10.65, -0.09,-0.11,0.07
874,0.68,1.46,10.70, -0.02,-0.08,0.05
875,0.58,1.70,10.98, -0.05,-0.06,0.06
876,0.66,1.52,10.75, -0.13,-0.03,-0.07
877,0.51,1.73,10.63, -0.18,0.02,-0.03
878,0.69,1.39,10.46, -0.13,0.04,-0.01
879,0.74,1.54,10.73, -0.06,0.01,0.00
880,0.39,1.71,11.09, -0.08,-0.06,-0.03
881,0.68,1.37,10.60, -0.04,-0.12,0.08
882,0.61,1.58,10.69, 0.01,-0.08,0.04
883,0.62,1.81,10.91, -0.04,-0.03,0.07
884,0.67,1.44,10.71, -0.05,0.01,-0.02
885,0.56,1.53,10.77, -0.06,0.03,-0.09
886,0.58,1.48,10.65, -0.06,-0.01,0.04
887,0.57,1.63,10.58, -0.06,-0.06,0.02
888,0.54,1.58,10.55, -0.05,-0.05,0.04
889,0.66,1.70,10.48, -0.05,0.01,0.02
890,0.65,1.50,10.54, -0.03,0.05,-0.00
891,0.65,1.57,10.59, -0.04,0.06,-0.02
892,0.58,1.47,10.53, -0.10,0.02,-0.02
893,0.59,1.49,10.54, -0.13,-0.04,0.03
894,0.79,1.85,10.61, -0.07,-0.06,0.10
895,0.78,1.70,10.63, -0.01,-0.04,0.07
896,0.67,1.68,10.58, -0.01,0.01,0.07
897,0.65,1.74,10.77, -0.08,0.03,0.03
898,0.71,1.42,10.52, -0.08,0.04,-0.02
899,0.55,1.43,10.39, -0.04,0.02,0.02
900,0.59,1.61,10.52, -0.05,0.01,0.02
901,0.51,1.53,10.59, -0.10,0.01,-0.03
902,0.80,1.41,10.52, -0.10,-0.00,-0.03
903,0.58,1.72,10.30, -0.08,-0.00,-0.02
904,0.84,3.02,10.25, -0.17,0.03,0.12
905,-0.14,6.79,7.70, -0.69,0.15,0.49
906,-0.78,1.75,0.66, -0.81,0.00,0.25
907,-0.01,0.74,1.00, -0.81,0.01,0.21
908,0.01,0.51,0.89, -0.81,0.02,0.22
909,0.05,0.01,0.87, -0.80,0.03,0.23
910,0.00,0.04,0.95, -0.81,0.04,0.21
911,-0.05,0.14,0.95, -0.80,0.05,0.20
912,-0.15,0.30,0.89, -0.81,0.06,0.19
913,-0.09,0.25,0.89, -0.80,0.07,0.20
914,-0.03,0.19,0.91, -0.80,0.08,0.20
915,-0.01,0.12,0.91, -0.80,0.08,0.20
916,-0.12,0.16,0.86, -0.79,0.09,0.20
917,-0.14,0.13,0.89, -0.79,0.10,0.21
918,-0.01,0.12,0.96, -0.79,0.10,0.21
919,-0.10,0.15,0.93, -0.78,0.11,0.22
920,-0.02,0.18,0.96, -0.78,0.12,0.24
921,-0.10,0.18,0.97, -0.78,0.13,0.26
922,-0.07,0.13,1.00, -0.79,0.14,0.28
923,-0.06,0.16,0.96, -0.79,0.15,0.31
924,-0.15,0.07,0.99, -0.79,0.16,0.35
925,-0.04,0.08,1.02, -0.80,0.17,0.39
926,-0.08,0.17,1.07, -0.81,0.19,0.44
927,-0.01,0.10,1.04, -0.82,0.20,0.50
928,-0.07,0.06,1.06, -0.83,0.22,0.56
929,-0.04,0.05,1.04, -0.84,0.24,0.63
930,-0.13,0.04,1.14, -0.85,0.26,0.71
931,-0.11,0.02,1.12, -0.87,0.28,0.81
932,-0.10,0.01,1.10, -0.89,0.32,0.92
933,-0.07,-0.05,1.11, -0.91,0.35,1.03
934,-0.12,-0.06,1.25, -0.93,0.40,1.19
935,-0.06,-0.11,1.13, -0.95,0.44,1.35
936,-0.13,-0.06,1.09, -0.98,0.49,1.52
937,-0.13,-0.13,1.20, -1.01,0.55,1.71
938,-0.17,-0.19,1.23, -1.04,0.63,1.92
939,-0.22,-0.21,1.23, -1.07,0.70,2.16
940,0.01,-0.42,1.26, -1.08,0.78,2.43
941,-0.30,-0.33,1.29, -1.07,0.91,2.71
942,-0.25,-0.58,1.43, -1.06,1.02,3.01
943,-0.59,-0.61,1.40, -1.00,1.15,3.34
944,-0.77,-1.91,1.54, -0.93,1.23,3.61
945,-1.97,0.14,1.47, -0.78,1.35,3.95
946,-1.24,-0.31,1.42, -0.74,1.34,4.31
947,-1.32,-0.69,1.57, -0.52,1.47,4.82
948,-2.28,0.14,1.66, -0.44,1.50,5.08
949,-1.88,0.01,1.60, -0.30,1.56,5.35
950,-2.57,0.42,1.66, -0.14,1.56,5.58
951,-2.22,1.16,1.74, -0.10,1.48,5.69
952,-2.44,-0.00,1.55, -0.01,1.50,5.93
953,-2.49,1.56,1.65, 0.15,1.47,6.04
954,-2.65,1.30,1.50, 0.19,1.50,5.91
955,-3.63,2.58,1.47, 0.27,1.47,5.74
956,-2.35,2.83,1.60, 0.21,1.47,5.24
957,-3.32,2.69,1.48, 0.26,1.50,4.99
958,-3.14,3.14,1.42, 0.23,1.52,4.48
959,-3.82,2.24,1.36, 0.29,1.50,4.20
960,-3.58,1.99,1.27, 0.35,1.48,3.72
961,-3.42,3.27,1.46, 0.39,1.36,3.04
962,-3.21,3.73,1.43, 0.36,1.29,2.30
963,-2.81,3.84,1.41, 0.26,1.25,1.47
964,-2.84,3.95,1.32, 0.11,1.27,0.60
965,78.45,78.45,78.45, 8.73,8.73,-8.73
966,22.53,-2.68,2.89, -7.29,-8.73,-6.23
967,-6.54,-5.37,-8.10, -8.73,-8.73,2.69
968,-5.34,-2.99,-33.73, -8.73,-8.73,0.88
969,-9.29,-16.21,-42.66, -8.73,-8.73,0.08
