Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
479,1.52,0.90,10.00, -0.16,0.14,-0.48
480,1.55,0.44,9.63, -0.24,0.30,-0.44
481,0.66,-0.76,9.98, -0.15,0.38,-0.41
482,0.25,-0.49,10.04, -0.03,0.30,-0.27
483,0.62,0.44,10.12, 0.00,0.26,-0.27
484,0.84,0.33,9.68, -0.01,0.26,-0.35
485,0.27,0.12,9.77, -0.01,0.16,-0.39
486,-0.20,-0.29,10.33, 0.06,-0.02,-0.26
487,0.43,0.18,10.59, 0.13,-0.20,-0.20
488,0.91,0.36,10.84, 0.16,-0.26,-0.21
489,0.91,0.30,11.49, 0.20,-0.28,-0.21
490,0.31,0.98,11.21, 0.16,-0.33,-0.23
491,1.11,0.88,10.63, 0.04,-0.33,-0.24
492,0.44,0.80,10.80, -0.08,-0.33,-0.23
493,1.13,0.47,11.54, -0.06,-0.36,-0.18
494,1.01,0.72,12.21, 0.07,-0.41,-0.18
495,1.17,0.84,12.50, 0.21,-0.40,-0.29
496,1.11,1.28,12.26, 0.29,-0.42,-0.34
497,1.36,2.01,11.31, 0.15,-0.34,-0.42
498,1.37,1.18,11.06, -0.09,-0.19,-0.42
499,1.17,0.36,11.13, -0.21,-0.04,-0.38
500,1.08,0.84,11.46, -0.29,0.07,-0.33
501,0.94,0.47,11.34, -0.29,0.13,-0.32
502,0.80,0.76,11.47, -0.24,0.12,-0.31
503,1.10,1.00,11.57, -0.23,0.13,-0.37
504,1.26,0.28,11.45, -0.24,0.16,-0.42
505,1.07,0.43,11.21, -0.26,0.22,-0.35
506,0.51,0.37,11.19, -0.27,0.22,-0.31
507,0.37,0.36,11.17, -0.25,0.19,-0.25
508,0.21,0.22,10.96, -0.23,0.12,-0.21
509,0.56,0.23,11.24, -0.18,0.04,-0.15
510,0.59,0.51,11.80, -0.10,-0.03,-0.17
511,0.44,0.51,11.71, -0.02,-0.07,-0.20
512,0.12,0.28,11.89, 0.13,-0.17,-0.14
513,0.86,0.61,11.61, 0.22,-0.19,-0.15
514,0.49,0.73,11.54, 0.23,-0.18,-0.16
515,0.51,0.82,11.50, 0.22,-0.15,-0.12
516,0.73,1.35,11.67, 0.18,-0.10,-0.15
517,0.88,1.13,11.73, 0.19,-0.04,-0.17
518,0.97,1.25,11.53, 0.21,0.00,-0.20
519,0.82,0.80,11.16, 0.19,0.06,-0.15
520,0.66,0.71,10.63, 0.12,0.06,-0.10
521,0.69,0.78,10.58, 0.07,0.06,-0.06
522,1.02,1.16,10.74, -0.00,0.05,-0.04
523,1.39,1.48,10.93, -0.09,0.09,-0.14
524,1.11,1.19,10.87, -0.14,0.10,-0.18
525,1.03,1.19,10.75, -0.17,0.10,-0.19
526,1.66,0.94,10.57, -0.14,0.14,-0.15
527,1.10,1.27,10.86, -0.16,0.24,-0.22
528,0.92,1.11,10.62, -0.23,0.28,-0.23
529,0.83,1.13,10.29, -0.31,0.28,-0.24
530,0.22,0.39,10.47, -0.27,0.18,-0.16
531,0.39,0.83,10.36, -0.21,0.07,-0.09
532,0.32,0.81,10.45, -0.16,0.02,-0.04
533,0.38,1.24,10.11, -0.17,0.03,-0.01
534,0.48,0.77,9.93, -0.15,0.04,0.02
535,0.18,0.95,10.31, -0.09,-0.01,0.14
536,0.63,1.37,10.67, -0.08,-0.06,0.09
537,0.29,1.04,10.72, -0.06,-0.09,0.03
538,0.11,0.74,10.75, 0.05,-0.15,0.06
539,0.28,1.17,10.70, 0.12,-0.21,0.08
540,0.20,1.45,10.85, 0.09,-0.21,0.08
541,0.39,1.78,11.01, 0.02,-0.19,0.12
542,0.39,1.33,10.98, -0.10,-0.13,0.07
543,0.20,0.99,10.61, -0.12,-0.09,0.07
544,-0.26,0.19,10.50, -0.03,-0.13,0.12
545,-0.25,0.49,10.58, 0.18,-0.27,0.35
546,0.29,1.93,10.58, 0.18,-0.32,0.42
547,1.04,2.16,10.67, 0.05,-0.19,0.32
548,0.54,1.61,10.46, -0.12,-0.09,0.22
549,0.42,1.50,10.79, -0.19,-0.06,0.17
550,0.49,1.29,11.29, -0.18,-0.10,0.20
551,0.77,1.93,11.37, -0.16,-0.08,0.14
552,0.80,1.27,11.12, -0.11,0.02,0.14
553,0.68,1.72,10.97, -0.05,0.12,0.13
554,0.94,1.83,10.91, -0.04,0.25,0.05
555,0.55,1.42,10.82, 0.01,0.28,0.01
556,0.21,1.71,10.33, 0.05,0.23,0.01
557,0.08,1.40,10.30, 0.04,0.13,0.07
558,0.23,1.75,10.28, -0.04,0.05,0.06
559,0.37,1.96,10.39, -0.16,0.03,0.01
560,0.59,1.31,10.27, -0.22,0.05,-0.04
561,0.10,1.29,10.35, -0.21,0.04,-0.06
562,0.11,0.99,10.48, -0.10,-0.01,0.02
563,0.02,1.44,10.35, -0.06,-0.08,0.04
564,0.29,1.24,10.44, -0.05,-0.09,0.05
565,0.44,1.09,10.53, -0.01,-0.10,0.04
566,0.42,1.12,10.44, 0.05,-0.10,0.05
567,0.32,1.47,10.40, 0.09,-0.10,0.05
568,0.45,1.61,10.61, 0.09,-0.14,0.08
569,0.50,2.59,10.99, -0.02,-0.13,0.04
570,0.62,2.08,10.98, -0.20,-0.02,-0.06
571,0.62,1.60,10.62, -0.23,0.06,-0.11
572,0.33,1.37,10.41, -0.16,0.09,-0.08
573,0.12,1.60,10.53, -0.17,0.10,-0.10
574,0.25,1.29,10.65, -0.18,0.08,-0.09
575,0.16,1.12,10.95, -0.21,0.03,-0.13
576,-0.04,1.09,10.80, -0.19,0.03,-0.12
577,-0.01,0.63,10.59, -0.14,0.02,-0.06
578,-0.18,0.64,10.49, -0.07,0.01,0.06
579,0.25,1.27,10.85, -0.07,-0.01,0.13
580,0.31,1.73,11.18, -0.11,-0.01,0.09
581,0.63,1.42,10.90, -0.07,0.02,0.05
582,0.24,1.17,10.76, 0.04,0.03,0.07
583,0.15,1.45,10.28, 0.11,0.00,0.15
584,0.53,1.96,10.55, -0.00,0.02,0.12
585,0.32,1.97,10.89, -0.14,0.04,0.05
586,0.37,1.82,10.69, -0.24,0.05,-0.01
587,0.15,1.25,10.32, -0.24,0.07,-0.02
588,-0.00,1.05,10.36, -0.15,0.04,0.07
589,0.23,1.14,10.51, -0.09,0.02,0.09
590,0.28,1.38,10.83, -0.06,0.01,0.05
591,0.14,1.35,10.76, -0.02,-0.00,0.02
592,0.33,1.03,10.57, 0.04,-0.01,0.05
593,0.15,1.39,10.67, 0.04,-0.01,0.06
594,0.15,1.65,10.77, -0.01,-0.03,0.09
595,0.43,1.85,10.46, -0.14,0.01,0.04
596,0.59,1.30,10.62, -0.19,0.07,0.01
597,0.21,1.01,10.95, -0.13,0.06,-0.01
598,0.15,1.27,10.77, -0.03,0.03,0.04
599,0.38,1.33,10.45, 0.04,0.03,0.04
600,0.20,1.58,10.71, 0.07,0.04,0.03
601,0.25,1.86,10.55, 0.04,0.02,0.00
602,0.07,1.86,10.39, -0.05,0.01,-0.04
603,-0.00,1.59,10.39, -0.12,-0.02,0.01
604,0.16,1.41,10.65, -0.16,-0.05,0.04
605,0.31,1.71,11.00, -0.16,-0.04,0.03
606,0.37,1.40,11.03, -0.16,0.00,0.02
607,0.31,1.34,10.77, -0.15,0.06,-0.03
608,0.13,1.24,10.62, -0.10,0.08,0.00
609,0.07,1.27,10.63, -0.03,0.05,0.02
610,0.14,1.39,10.76, 0.01,-0.01,0.01
611,-0.09,1.50,11.10, 0.04,-0.03,0.01
612,0.29,1.66,10.82, -0.01,-0.03,-0.01
613,0.41,1.66,10.69, -0.07,0.02,-0.06
614,0.10,1.61,11.06, -0.07,0.07,-0.06
615,0.28,1.51,10.86, -0.10,0.10,-0.07
616,-0.28,1.57,10.51, -0.10,0.11,-0.07
617,-0.24,1.48,10.37, -0.11,0.07,-0.04
618,-0.54,1.91,10.61, -0.15,0.00,-0.01
619,-0.11,1.77,10.69, -0.18,-0.04,0.09
620,-1.54,1.75,10.55, -0.12,-0.10,0.45
621,-1.80,1.25,10.32, 0.16,-0.05,-0.13
622,-1.86,0.25,0.40, -0.03,-0.19,-0.63
623,-1.56,0.62,0.68, -0.00,-0.18,-0.38
624,-0.98,0.43,0.77, 0.00,-0.17,-0.34
625,0.05,0.15,0.89, 0.01,-0.17,-0.34
626,0.44,0.20,0.99, 0.01,-0.16,-0.33
627,0.33,0.24,0.92, 0.01,-0.15,-0.34
628,0.02,0.27,1.01, 0.01,-0.14,-0.36
629,-0.22,0.20,0.99, 0.01,-0.14,-0.37
630,-0.00,0.18,0.96, 0.02,-0.13,-0.38
631,0.01,0.24,0.99, 0.02,-0.12,-0.40
632,0.00,0.20,0.93, 0.03,-0.11,-0.41
633,-0.13,0.24,0.99, 0.03,-0.10,-0.43
634,-0.04,0.20,1.09, 0.03,-0.09,-0.44
635,0.00,0.27,0.96, 0.04,-0.09,-0.47
636,-0.04,0.24,1.00, 0.05,-0.07,-0.50
637,-0.03,0.23,0.93, 0.05,-0.06,-0.53
638,-0.01,0.24,0.99, 0.06,-0.05,-0.57
639,-0.05,0.24,1.01, 0.07,-0.03,-0.60
640,-0.06,0.25,0.98, 0.08,-0.02,-0.64
641,0.00,0.26,1.00, 0.09,-0.01,-0.68
642,-0.03,0.30,1.00, 0.11,0.01,-0.72
643,-0.10,0.29,1.02, 0.13,0.03,-0.77
644,-0.07,0.32,0.99, 0.14,0.05,-0.82
645,0.04,0.29,1.11, 0.16,0.07,-0.88
646,-0.07,0.29,1.08, 0.17,0.10,-0.95
647,-0.09,0.25,1.07, 0.19,0.12,-1.02
648,-0.06,0.32,1.07, 0.22,0.16,-1.11
649,-0.03,0.29,1.19, 0.24,0.20,-1.21
650,-0.05,0.34,1.21, 0.27,0.24,-1.31
651,-0.09,0.34,1.21, 0.30,0.28,-1.41
652,-0.11,0.32,1.13, 0.33,0.33,-1.52
653,-0.14,0.41,1.17, 0.36,0.37,-1.65
654,-0.15,0.34,1.16, 0.39,0.43,-1.78
655,-0.06,0.35,1.23, 0.43,0.49,-1.92
656,-0.12,0.38,1.32, 0.46,0.56,-2.06
657,-0.07,0.47,1.29, 0.48,0.64,-2.21
658,-0.11,0.37,1.32, 0.50,0.74,-2.36
659,-0.27,0.41,1.34, 0.52,0.83,-2.52
660,-0.29,0.44,1.39, 0.52,0.94,-2.68
661,-0.26,0.31,1.35, 0.55,1.05,-2.82
662,-0.38,0.51,1.38, 0.56,1.17,-2.98
663,-0.57,0.40,1.39, 0.54,1.33,-3.17
664,-0.64,0.56,1.46, 0.52,1.45,-3.30
665,-0.89,0.22,1.50, 0.47,1.58,-3.42
666,-0.62,0.74,1.60, 0.46,1.68,-3.53
667,-1.23,0.24,1.61, 0.41,1.81,-3.70
668,-1.30,1.48,1.75, 0.35,1.89,-3.82
669,-1.36,1.38,1.81, 0.13,1.99,-4.02
670,-2.84,-1.12,1.64, 0.04,2.02,-3.98
671,-2.24,0.88,1.51, 0.04,2.03,-3.91
672,-2.18,0.53,1.51, -0.10,2.06,-3.98
673,-3.02,-1.80,1.51, -0.04,2.01,-3.60
674,-2.83,0.33,1.62, -0.02,2.03,-3.53
675,-2.98,-1.73,1.47, -0.10,2.02,-3.34
676,-3.29,0.88,1.56, -0.01,1.96,-2.77
677,-3.70,0.51,1.63, -0.21,1.92,-2.79
678,-3.29,-1.64,1.54, -0.25,1.85,-2.36
679,-3.49,0.19,1.64, -0.30,1.77,-2.03
680,-2.48,-1.61,1.57, -0.29,1.72,-1.51
681,-3.66,-0.11,1.60, -0.19,1.68,-1.03
682,-4.01,-1.09,1.58, -0.20,1.58,-0.65
683,-4.01,-0.74,1.63, -0.14,1.50,-0.27
684,-4.45,-0.97,1.50, -0.13,1.39,0.18
685,-4.60,-0.36,1.51, -0.12,1.25,0.60
686,-4.36,-0.58,1.55, -0.10,1.09,1.15
687,-4.42,-0.77,1.43, -0.03,0.99,1.60
688,-4.88,-0.99,1.49, 0.06,0.88,2.07
689,-5.06,-0.68,1.50, 0.21,0.70,2.72
690,-5.24,-0.33,1.52, 0.22,0.54,3.16
691,-5.12,-0.44,1.47, 0.25,0.40,3.58
692,-5.39,0.14,1.35, 0.33,0.23,3.85
693,-5.55,0.61,1.25, 0.38,0.07,3.97
694,-5.45,1.26,1.35, 0.39,-0.09,4.09
695,-4.65,2.28,1.58, 0.26,-0.20,4.10
696,-5.04,1.37,1.59, 0.15,-0.29,4.03
697,-5.51,1.81,1.39, 0.17,-0.40,3.96
