Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
465,4.07,-4.08,-4.30, 0.38,0.04,0.27
466,4.30,-4.01,-4.46, 0.29,0.24,0.38
467,3.67,-3.97,-4.52, 0.32,0.24,0.39
468,3.54,-3.80,-4.76, 0.34,0.13,0.54
469,4.73,-5.24,-5.42, 0.47,0.23,0.49
470,4.58,-4.74,-5.38, 0.47,0.38,0.76
471,3.93,-4.83,-5.03, 0.38,0.29,0.73
472,4.12,-4.99,-4.59, 0.42,0.15,1.34
473,6.63,-9.33,-6.76, 0.42,0.25,0.78
474,7.97,10.92,-21.95, -1.69,2.74,-7.19
475,10.20,-23.32,-33.60, -3.45,3.32,-5.61
476,11.04,-3.65,-14.73, 0.25,-3.24,4.61
477,12.72,-2.20,-16.80, 0.67,-2.36,6.43
478,6.72,-0.06,-2.73, -2.77,-0.28,2.47
479,2.14,-8.93,-6.52, -1.26,2.35,-3.62
480,3.19,-4.00,-7.25, 1.57,1.12,0.74
481,7.25,-11.62,-11.16, -0.21,0.05,1.39
482,3.33,-7.39,-9.13, -0.18,0.10,-0.18
483,3.27,-4.36,-7.30, 0.29,0.05,-0.16
484,5.15,-4.24,-5.58, -0.14,0.06,-0.10
485,3.82,-5.58,-7.15, -0.26,0.03,0.02
486,4.96,-4.57,-6.29, 0.17,-0.01,-0.29
487,4.31,-5.21,-6.75, -0.21,-0.05,0.57
488,4.23,-5.15,-6.68, -0.00,0.01,-0.35
489,4.51,-4.93,-6.45, -0.11,0.04,-0.01
490,4.47,-5.07,-6.63, -0.07,-0.03,0.03
491,4.42,-5.09,-6.65, -0.05,-0.02,0.11
492,4.37,-5.13,-6.57, -0.08,0.00,-0.06
493,4.49,-5.04,-6.62, -0.08,0.01,-0.06
494,4.41,-5.06,-6.55, -0.04,-0.01,0.07
495,4.40,-5.09,-6.47, -0.09,-0.02,0.04
496,4.32,-5.13,-6.59, -0.06,0.01,-0.05
497,4.52,-5.01,-6.57, -0.08,-0.00,-0.02
498,4.36,-5.02,-6.67, -0.07,-0.01,0.05
499,4.42,-5.06,-6.52, -0.06,-0.01,0.01
500,4.46,-5.06,-6.62, -0.08,0.00,-0.02
501,4.39,-4.95,-6.55, -0.06,-0.00,-0.02
502,4.42,-5.04,-6.52, -0.07,-0.01,0.04
503,4.43,-5.05,-6.63, -0.07,-0.01,0.00
504,4.41,-5.01,-6.48, -0.07,0.00,-0.01
505,4.47,-5.08,-6.61, -0.07,-0.01,0.00
506,4.43,-5.02,-6.63, -0.07,-0.01,0.02
507,4.43,-5.04,-6.57, -0.07,-0.00,-0.00
508,4.38,-5.06,-6.57, -0.07,-0.00,-0.00
509,4.45,-5.08,-6.61, -0.07,-0.01,0.01
510,4.47,-5.01,-6.56, -0.07,-0.01,0.01
511,4.44,-5.03,-6.67, -0.07,-0.00,-0.00
512,4.44,-5.03,-6.63, -0.07,-0.01,0.00
513,4.41,-5.07,-6.60, -0.07,-0.01,0.01
514,4.43,-5.08,-6.68, -0.06,0.01,0.01
515,4.37,-5.01,-6.57, -0.08,-0.00,0.02
516,4.42,-5.18,-6.65, -0.07,0.00,0.00
517,4.46,-5.05,-6.60, -0.07,-0.00,0.00
518,4.49,-5.07,-6.51, -0.08,-0.01,0.00
519,4.38,-5.07,-6.51, -0.07,-0.01,-0.01
520,4.39,-5.09,-6.57, -0.07,-0.00,0.01
521,4.45,-5.01,-6.57, -0.07,-0.01,-0.00
522,4.44,-5.07,-6.60, -0.07,-0.00,0.01
523,4.38,-5.11,-6.64, -0.07,-0.00,0.00
524,4.42,-4.97,-6.58, -0.07,-0.01,0.01
525,4.43,-5.09,-6.60, -0.06,-0.00,0.01
526,4.44,-5.04,-6.68, -0.07,-0.00,0.00
527,4.41,-5.05,-6.66, -0.08,-0.00,0.01
528,4.43,-5.11,-6.64, -0.06,-0.01,0.00
529,4.41,-5.09,-6.58, -0.07,-0.01,0.00
530,4.47,-5.11,-6.59, -0.07,-0.01,0.00
531,4.39,-5.04,-6.60, -0.07,-0.01,0.00
532,4.42,-5.08,-6.58, -0.07,-0.01,0.01
533,4.44,-5.03,-6.58, -0.07,-0.00,0.00
534,4.42,-5.05,-6.58, -0.07,-0.01,0.00
535,4.42,-5.11,-6.59, -0.07,-0.00,0.01
536,4.35,-5.05,-6.56, -0.07,-0.01,0.00
537,4.42,-5.02,-6.62, -0.07,-0.00,0.00
538,4.44,-5.01,-6.63, -0.07,-0.00,0.01
539,4.43,-5.04,-6.54, -0.06,0.00,0.01
540,4.48,-5.04,-6.45, -0.07,-0.01,-0.02
541,4.44,-5.00,-6.63, -0.08,-0.01,0.02
542,4.46,-5.01,-6.63, -0.06,-0.01,-0.02
543,4.43,-5.10,-6.63, -0.07,-0.01,0.02
544,4.37,-5.07,-6.52, -0.06,-0.00,-0.00
545,4.47,-5.05,-6.59, -0.07,-0.01,0.00
546,4.45,-5.03,-6.55, -0.07,-0.01,0.01
547,4.40,-5.04,-6.37, -0.06,-0.00,-0.00
548,4.47,-5.08,-6.58, -0.07,-0.01,-0.01
549,4.44,-5.11,-6.54, -0.07,-0.01,0.00
550,4.41,-5.13,-6.60, -0.07,-0.00,0.00
551,4.43,-4.98,-6.56, -0.07,-0.00,0.01
552,4.45,-5.06,-6.54, -0.07,-0.01,0.00
553,4.40,-4.99,-6.57, -0.07,-0.01,-0.00
554,4.40,-5.02,-6.61, -0.07,-0.00,0.01
555,4.46,-5.11,-6.60, -0.07,-0.00,-0.00
556,4.42,-5.05,-6.56, -0.07,-0.00,0.00
557,4.46,-5.08,-6.55, -0.07,-0.01,0.01
558,4.42,-5.09,-6.53, -0.07,-0.00,0.01
559,4.44,-5.03,-6.51, -0.07,-0.01,0.00
560,4.42,-5.11,-6.48, -0.07,-0.00,0.00
561,4.44,-5.09,-6.61, -0.07,-0.01,0.01
562,4.41,-5.04,-6.62, -0.07,-0.00,0.00
563,4.40,-5.08,-6.62, -0.07,-0.00,0.00
564,4.41,-5.03,-6.54, -0.07,-0.01,0.00
565,4.42,-5.02,-6.57, -0.07,-0.00,0.00
566,4.39,-5.04,-6.62, -0.07,-0.01,0.01
567,4.46,-5.10,-6.56, -0.07,-0.01,-0.00
568,4.38,-5.08,-6.61, -0.07,-0.01,0.00
569,4.42,-5.05,-6.64, -0.07,-0.01,0.00
570,4.39,-5.11,-6.62, -0.07,-0.01,0.00
571,4.44,-4.99,-6.60, -0.07,-0.01,0.01
572,4.47,-5.07,-6.55, -0.07,-0.01,0.00
573,4.47,-5.09,-6.62, -0.07,-0.01,0.01
574,4.44,-5.08,-6.59, -0.07,-0.00,0.00
575,4.46,-5.10,-6.66, -0.06,-0.00,0.00
576,4.42,-5.01,-6.63, -0.07,-0.01,0.00
577,4.44,-5.08,-6.57, -0.07,-0.01,0.01
578,4.41,-5.05,-6.56, -0.07,-0.01,0.01
579,4.49,-5.04,-6.57, -0.07,-0.00,0.00
580,4.39,-5.07,-6.58, -0.07,-0.01,0.00
581,4.49,-5.05,-6.55, -0.07,-0.01,0.01
582,4.42,-4.96,-6.62, -0.07,-0.01,0.01
583,4.44,-5.13,-6.66, -0.07,-0.01,0.00
584,4.42,-5.09,-6.55, -0.07,-0.01,0.00
585,4.41,-5.04,-6.53, -0.07,-0.00,0.00
586,4.43,-5.06,-6.60, -0.07,-0.00,0.01
587,4.48,-5.11,-6.64, -0.07,-0.01,0.01
588,4.41,-5.00,-6.61, -0.07,-0.00,0.00
589,4.42,-5.01,-6.58, -0.07,-0.01,0.01
590,4.42,-5.07,-6.58, -0.07,-0.01,0.01
591,4.44,-5.09,-6.49, -0.07,-0.00,0.00
592,4.45,-4.98,-6.65, -0.07,-0.01,0.00
593,4.50,-5.01,-6.56, -0.07,-0.00,0.01
594,4.45,-5.07,-6.62, -0.07,-0.00,0.01
595,4.39,-5.07,-6.57, -0.07,-0.00,0.00
596,4.46,-5.02,-6.58, -0.07,-0.01,0.00
597,4.41,-5.01,-6.60, -0.07,-0.00,0.01
598,4.43,-5.06,-6.53, -0.07,-0.01,0.00
599,4.46,-5.05,-6.54, -0.07,-0.00,0.00
600,4.46,-5.11,-6.60, -0.07,-0.01,0.00
601,4.45,-5.06,-6.51, -0.07,-0.01,0.01
602,4.39,-5.08,-6.65, -0.07,-0.00,0.01
603,4.40,-5.04,-6.58, -0.07,-0.00,0.00
604,4.50,-5.02,-6.64, -0.07,-0.01,0.00
605,4.43,-5.04,-6.54, -0.07,-0.01,0.01
606,4.43,-5.04,-6.60, -0.07,-0.01,0.00
607,4.40,-5.02,-6.57, -0.07,-0.00,0.00
608,4.47,-5.04,-6.56, -0.07,-0.00,0.00
609,4.47,-5.01,-6.65, -0.07,-0.01,0.00
610,4.43,-5.04,-6.71, -0.07,-0.00,0.00
611,4.38,-5.07,-6.56, -0.07,-0.00,0.00
612,4.42,-5.06,-6.61, -0.07,-0.00,0.01
613,4.47,-5.04,-6.57, -0.07,-0.01,0.00
614,4.45,-5.05,-6.56, -0.07,-0.00,-0.00
615,4.47,-5.00,-6.58, -0.07,-0.00,0.01
616,4.39,-5.07,-6.54, -0.07,-0.00,0.00
617,4.49,-5.05,-6.51, -0.07,-0.01,0.01
618,4.40,-5.09,-6.59, -0.06,-0.00,-0.01
619,4.42,-5.12,-6.45, -0.08,-0.00,0.00
620,4.41,-4.99,-6.54, -0.07,-0.01,0.01
621,4.44,-5.04,-6.63, -0.06,-0.00,0.01
622,4.45,-5.04,-6.59, -0.07,-0.00,-0.00
623,4.48,-5.03,-6.61, -0.07,-0.01,0.00
624,4.46,-5.03,-6.68, -0.07,-0.01,0.02
625,4.37,-5.10,-6.57, -0.07,-0.01,0.01
626,4.47,-5.07,-6.58, -0.07,-0.00,-0.00
627,4.44,-5.05,-6.65, -0.07,-0.00,0.01
628,4.40,-5.09,-6.50, -0.07,-0.01,0.01
629,4.38,-5.06,-6.57, -0.07,-0.01,0.00
630,4.45,-5.03,-6.55, -0.07,-0.01,-0.00
631,4.50,-5.02,-6.49, -0.07,-0.01,0.01
632,4.41,-5.11,-6.61, -0.07,-0.01,0.01
633,4.37,-5.10,-6.59, -0.07,-0.01,0.00
634,4.40,-5.02,-6.56, -0.07,-0.01,0.00
635,4.47,-5.03,-6.58, -0.07,-0.00,0.00
636,4.39,-5.08,-6.52, -0.07,-0.01,0.01
637,4.42,-5.05,-6.60, -0.07,-0.00,0.00
638,4.42,-5.00,-6.54, -0.07,-0.00,0.00
639,4.41,-5.08,-6.52, -0.07,-0.01,0.01
640,4.44,-5.05,-6.56, -0.07,-0.00,0.00
641,4.40,-5.04,-6.56, -0.07,-0.00,0.00
642,4.44,-5.06,-6.55, -0.07,-0.01,0.01
643,4.43,-4.99,-6.62, -0.07,-0.00,0.01
644,4.43,-5.07,-6.61, -0.07,-0.00,0.00
645,4.48,-5.06,-6.55, -0.07,-0.01,0.00
646,4.50,-5.11,-6.59, -0.07,-0.01,0.01
647,4.43,-5.07,-6.56, -0.07,-0.01,0.01
648,4.42,-5.09,-6.57, -0.07,-0.01,0.01
649,4.40,-5.03,-6.54, -0.07,-0.01,0.00
650,4.42,-5.08,-6.62, -0.07,-0.00,0.01
651,4.41,-5.05,-6.57, -0.07,-0.01,0.00
652,4.41,-5.06,-6.59, -0.07,-0.00,0.00
653,4.39,-5.08,-6.56, -0.07,-0.00,0.00
654,4.41,-5.05,-6.55, -0.07,-0.00,0.00
655,4.41,-5.02,-6.58, -0.07,-0.00,0.01
656,4.42,-5.02,-6.65, -0.07,-0.00,0.01
657,4.46,-5.02,-6.70, -0.07,-0.01,0.00
658,4.43,-5.04,-6.59, -0.07,-0.01,0.01
659,4.34,-5.05,-6.52, -0.07,-0.01,0.01
660,4.44,-5.10,-6.60, -0.07,-0.00,0.00
661,4.43,-5.00,-6.67, -0.07,-0.01,0.01
662,4.41,-5.04,-6.61, -0.07,-0.01,0.01
663,4.41,-5.04,-6.63, -0.07,-0.00,0.01
664,4.42,-5.05,-6.63, -0.07,-0.01,-0.00
665,4.46,-5.01,-6.54, -0.07,-0.01,0.00
666,4.51,-5.00,-6.55, -0.07,-0.01,0.01
667,4.38,-5.11,-6.61, -0.07,-0.00,0.00
668,4.41,-5.04,-6.58, -0.07,-0.01,0.00
669,4.44,-5.03,-6.50, -0.07,-0.01,0.01
670,4.38,-5.04,-6.62, -0.07,-0.01,0.00
671,4.42,-5.08,-6.55, -0.07,-0.00,0.00
672,4.43,-5.06,-6.56, -0.07,-0.00,0.00
673,4.47,-5.08,-6.55, -0.07,-0.01,0.00
674,4.47,-5.03,-6.56, -0.07,-0.01,0.00
675,4.45,-5.02,-6.59, -0.07,-0.00,0.00
676,4.47,-4.96,-6.71, -0.07,-0.00,0.01
677,4.41,-5.03,-6.62, -0.07,-0.00,0.00
678,4.41,-5.09,-6.55, -0.07,-0.01,0.00
679,4.39,-5.04,-6.52, -0.07,-0.01,0.00
680,4.48,-5.04,-6.59, -0.07,-0.01,0.00
681,4.41,-5.05,-6.63, -0.07,-0.01,0.01
682,4.36,-5.05,-6.51, -0.07,-0.01,0.00
683,4.42,-5.03,-6.61, -0.07,-0.00,0.00
684,4.45,-4.99,-6.57, -0.07,-0.01,0.00
685,4.42,-5.02,-6.58, -0.07,-0.01,0.01
686,4.39,-5.06,-6.61, -0.07,-0.01,0.01
687,4.48,-5.02,-6.60, -0.07,-0.01,0.00
688,4.44,-5.06,-6.60, -0.07,-0.00,0.00
689,4.46,-5.04,-6.56, -0.07,-0.00,0.01
690,4.40,-5.09,-6.55, -0.07,-0.01,0.01
691,4.44,-5.06,-6.59, -0.07,-0.00,0.00
692,4.48,-5.06,-6.55, -0.07,-0.00,0.01
693,4.44,-5.12,-6.55, -0.07,-0.00,0.01
694,4.44,-5.05,-6.59, -0.07,-0.00,0.00
695,4.42,-5.00,-6.57, -0.07,-0.01,0.00
696,4.39,-5.10,-6.56, -0.07,-0.00,0.00
697,4.44,-5.04,-6.62, -0.07,-0.01,0.01
698,4.41,-5.13,-6.60, -0.07,-0.00,0.01
699,4.47,-5.06,-6.56, -0.07,-0.00,0.00
700,4.48,-5.04,-6.52, -0.07,-0.00,0.00
701,4.44,-5.08,-6.66, -0.07,-0.01,0.00
702,4.42,-5.13,-6.55, -0.07,-0.00,0.00
703,4.40,-5.05,-6.59, -0.07,-0.00,0.00
704,4.47,-5.04,-6.48, -0.07,-0.00,-0.00
705,4.50,-5.04,-6.62, -0.07,-0.00,0.00
706,4.38,-4.99,-6.55, -0.07,-0.00,0.01
707,4.43,-5.04,-6.53, -0.07,-0.00,0.00
708,4.43,-5.02,-6.53, -0.07,-0.00,0.00
709,4.41,-5.04,-6.56, -0.06,-0.01,0.01
710,4.38,-5.00,-6.52, -0.07,-0.00,0.01
711,4.44,-5.01,-6.60, -0.07,-0.01,0.00
712,4.44,-5.08,-6.66, -0.07,-0.00,0.00
713,4.47,-5.04,-6.60, -0.07,-0.01,0.01
714,4.45,-5.04,-6.60, -0.07,-0.01,0.01
715,4.44,-5.07,-6.56, -0.07,-0.01,0.00
716,4.46,-5.09,-6.62, -0.07,-0.00,0.01
717,4.40,-5.11,-6.58, -0.07,-0.01,0.00
718,4.42,-5.08,-6.54, -0.07,-0.01,0.00
719,4.38,-5.09,-6.58, -0.07,-0.01,0.00
720,4.46,-5.04,-6.60, -0.07,-0.01,0.00
721,4.41,-5.05,-6.47, -0.07,-0.00,0.01
722,4.50,-5.04,-6.62, -0.07,-0.01,0.01
723,4.42,-5.05,-6.46, -0.07,-0.01,0.00
724,4.44,-5.09,-6.67, -0.07,-0.01,0.01
725,4.50,-5.20,-6.69, -0.07,-0.00,0.00
726,4.42,-5.07,-6.61, -0.07,-0.00,0.00
727,4.44,-5.05,-6.64, -0.07,-0.00,0.00
728,4.43,-4.99,-6.53, -0.07,-0.00,0.00
729,4.47,-5.09,-6.66, -0.07,0.00,-0.00
730,4.49,-5.05,-6.56, -0.07,0.00,-0.00
731,4.45,-5.08,-6.47, -0.07,0.00,-0.01
732,4.47,-5.04,-6.59, -0.07,-0.00,0.00
733,4.41,-5.02,-6.48, -0.07,-0.00,0.01
734,4.40,-5.04,-6.59, -0.07,-0.00,0.00
735,4.43,-5.10,-6.69, -0.07,-0.01,-0.01
736,4.41,-4.98,-6.53, -0.07,-0.00,0.01
737,4.42,-5.05,-6.60, -0.07,-0.01,0.01
738,4.38,-5.09,-6.53, -0.07,-0.00,0.00
739,4.47,-5.07,-6.56, -0.07,-0.01,0.01
740,4.51,-4.98,-6.59, -0.07,-0.01,0.01
741,4.45,-5.10,-6.57, -0.07,-0.00,0.00
742,4.47,-5.07,-6.57, -0.07,-0.00,0.01
743,4.42,-5.09,-6.55, -0.07,-0.01,0.01
744,4.42,-5.03,-6.64, -0.07,-0.01,0.01
745,4.45,-5.10,-6.62, -0.05,-0.01,0.02
746,4.40,-5.04,-6.62, -0.07,-0.01,0.03
747,4.50,-5.12,-6.62, -0.06,-0.00,-0.01
748,4.49,-5.00,-6.57, -0.07,-0.00,0.00
749,4.43,-5.03,-6.60, -0.07,-0.01,0.02
750,4.37,-5.05,-6.58, -0.07,-0.00,-0.00
751,4.38,-5.05,-6.54, -0.07,-0.00,-0.01
752,4.39,-5.00,-6.56, -0.06,-0.00,0.01
753,4.47,-5.10,-6.60, -0.07,-0.01,0.02
754,4.39,-5.08,-6.64, -0.07,-0.01,-0.01
755,4.43,-5.06,-6.68, -0.07,-0.00,0.00
756,4.43,-5.03,-6.60, -0.07,-0.01,0.02
757,4.35,-4.97,-6.51, -0.06,-0.01,0.01
758,4.49,-5.10,-6.68, -0.06,-0.00,0.00
759,4.43,-5.00,-6.60, -0.07,-0.01,0.00
760,4.43,-5.04,-6.58, -0.06,-0.01,0.01
761,4.43,-5.03,-6.59, -0.07,-0.01,0.01
762,4.43,-5.05,-6.52, -0.06,-0.00,-0.01
763,4.41,-5.12,-6.65, -0.07,-0.01,0.01
764,4.43,-5.04,-6.63, -0.07,-0.01,0.01
765,4.32,-4.98,-6.53, -0.07,-0.01,0.01
766,4.46,-5.02,-6.58, -0.06,-0.01,-0.00
767,4.42,-5.03,-6.57, -0.07,-0.01,-0.00
768,4.38,-5.04,-6.58, -0.07,-0.01,0.01
769,4.37,-5.03,-6.42, -0.06,-0.01,0.02
770,4.47,-5.02,-6.54, -0.07,-0.01,0.00
771,4.39,-5.03,-6.63, -0.07,-0.01,-0.00
772,4.49,-5.02,-6.59, -0.07,-0.01,0.01
773,4.42,-5.03,-6.55, -0.07,-0.01,0.01
774,4.43,-5.05,-6.59, -0.07,-0.01,0.00
775,4.49,-5.06,-6.64, -0.07,-0.01,-0.00
776,4.42,-5.02,-6.56, -0.07,-0.00,0.01
777,4.46,-5.10,-6.61, -0.07,-0.01,0.01
778,4.45,-5.04,-6.54, -0.07,-0.01,0.00
779,4.37,-5.02,-6.52, -0.08,-0.00,0.02
780,4.40,-4.97,-6.56, -0.07,0.01,0.01
781,4.39,-5.10,-6.59, -0.06,0.03,-0.09
782,4.56,-4.99,-6.65, -0.09,0.01,0.01
783,4.41,-5.16,-6.57, -0.06,-0.01,-0.02
784,4.47,-4.99,-6.60, -0.08,0.02,0.03
785,4.48,-5.12,-6.64, -0.07,0.01,-0.05
786,4.38,-5.02,-6.51, -0.07,0.00,-0.01
787,4.47,-5.08,-6.61, -0.07,0.00,0.02
788,4.44,-5.02,-6.67, -0.07,0.00,-0.01
789,4.40,-5.01,-6.59, -0.08,0.00,-0.02
790,4.49,-5.02,-6.56, -0.07,0.00,0.01
791,4.41,-5.04,-6.61, -0.07,-0.00,0.01
792,4.49,-5.04,-6.56, -0.08,0.00,-0.00
793,4.46,-5.00,-6.59, -0.07,-0.00,-0.01
794,4.51,-5.03,-6.54, -0.07,-0.01,0.01
795,4.48,-5.04,-6.60, -0.06,-0.01,0.02
796,4.47,-5.06,-6.60, -0.07,-0.01,-0.01
797,4.47,-5.04,-6.57, -0.07,-0.01,0.00
798,4.42,-5.00,-6.54, -0.07,-0.01,0.02
799,4.46,-5.08,-6.63, -0.07,-0.01,0.01
800,4.52,-4.99,-6.53, -0.07,-0.01,-0.01
801,4.53,-5.04,-6.59, -0.07,-0.01,0.01
802,4.43,-5.05,-6.55, -0.07,-0.01,0.02
803,4.46,-5.01,-6.61, -0.07,-0.01,0.01
804,4.51,-5.07,-6.62, -0.07,-0.00,-0.00
805,4.41,-5.07,-6.49, -0.07,-0.01,0.00
806,4.41,-5.04,-6.62, -0.06,-0.01,0.01
807,4.41,-5.02,-6.60, -0.07,-0.00,0.01
808,4.41,-4.95,-6.52, -0.07,-0.01,-0.00
809,4.45,-5.03,-6.53, -0.07,-0.00,0.00
810,4.49,-5.07,-6.51, -0.07,-0.01,0.00
811,4.46,-5.08,-6.65, -0.07,-0.00,-0.00
812,4.46,-4.98,-6.54, -0.07,-0.00,-0.00
813,4.43,-5.07,-6.62, -0.07,-0.00,0.01
814,4.50,-5.11,-6.56, -0.07,-0.00,0.01
815,4.39,-5.04,-6.65, -0.07,-0.00,0.00
816,4.37,-4.99,-6.55, -0.07,-0.00,-0.00
817,4.47,-5.07,-6.59, -0.07,-0.01,0.01
818,4.47,-5.03,-6.66, -0.07,-0.00,0.01
819,4.45,-5.08,-6.68, -0.07,-0.00,-0.00
820,4.44,-5.04,-6.53, -0.07,-0.00,0.00
821,4.41,-4.95,-6.56, -0.07,-0.00,0.01
822,4.45,-5.04,-6.57, -0.07,-0.00,0.01
823,4.48,-5.06,-6.61, -0.07,0.00,-0.01
824,4.51,-4.99,-6.62, -0.06,0.00,-0.01
825,4.47,-5.08,-6.53, -0.07,-0.00,0.01
826,4.41,-5.00,-6.59, -0.06,0.00,0.00
827,4.49,-5.17,-6.75, -0.06,0.00,-0.01
828,4.41,-5.05,-6.62, -0.06,-0.00,-0.02
829,4.50,-4.98,-6.60, -0.07,-0.01,0.01
830,4.47,-5.08,-6.55, -0.07,-0.01,0.00
831,4.43,-5.04,-6.55, -0.07,-0.01,-0.01
832,4.42,-5.07,-6.51, -0.07,-0.01,0.00
833,4.50,-5.06,-6.55, -0.07,-0.00,0.01
834,4.47,-5.03,-6.58, -0.07,-0.01,0.00
835,4.43,-5.05,-6.55, -0.06,-0.00,-0.00
836,4.42,-5.08,-6.63, -0.07,-0.01,0.01
837,4.45,-5.02,-6.52, -0.07,-0.01,0.01
838,4.45,-5.00,-6.55, -0.07,-0.01,0.00
839,4.46,-5.08,-6.56, -0.07,-0.00,0.00
840,4.46,-5.02,-6.51, -0.07,-0.01,0.01
841,4.46,-5.05,-6.57, -0.07,-0.01,0.01
842,4.46,-5.00,-6.56, -0.07,-0.01,0.00
843,4.47,-5.05,-6.62, -0.07,-0.00,0.00
844,4.49,-5.03,-6.58, -0.07,-0.01,0.01
845,4.50,-4.96,-6.53, -0.07,-0.00,0.01
846,4.44,-5.03,-6.59, -0.07,-0.00,0.00
847,4.45,-5.05,-6.60, -0.07,-0.01,0.00
848,4.39,-5.06,-6.66, -0.07,-0.01,0.01
849,4.46,-5.04,-6.54, -0.07,-0.00,-0.00
850,4.46,-5.03,-6.53, -0.07,-0.01,0.01
851,4.47,-5.10,-6.63, -0.07,-0.00,-0.01
852,4.43,-5.08,-6.56, -0.07,-0.01,0.01
853,4.44,-5.01,-6.54, -0.07,-0.01,0.01
854,4.50,-4.99,-6.49, -0.07,-0.00,0.01
855,4.39,-4.93,-6.36, -0.08,-0.00,0.01
856,4.51,-5.16,-6.73, -0.05,-0.00,-0.01
857,4.59,-5.19,-6.73, -0.06,-0.00,0.02
858,4.50,-5.06,-6.62, -0.07,-0.01,0.03
859,4.37,-4.94,-6.43, -0.06,-0.01,0.00
860,4.40,-4.98,-6.37, -0.07,-0.00,0.01
861,4.44,-5.04,-6.59, -0.06,-0.00,-0.01
862,4.47,-5.01,-6.62, -0.08,-0.01,0.01
863,4.49,-4.98,-6.60, -0.06,-0.00,0.00
864,4.47,-5.07,-6.57, -0.07,-0.00,0.01
865,4.46,-5.02,-6.54, -0.07,-0.01,0.01
866,4.47,-5.02,-6.56, -0.07,-0.01,0.00
867,4.47,-5.11,-6.54, -0.07,-0.00,-0.00
868,4.50,-5.07,-6.66, -0.06,-0.00,-0.00
869,4.46,-5.06,-6.64, -0.07,-0.01,0.01
870,5.19,-4.19,-5.56, -0.23,0.17,0.07
871,2.97,-2.43,-5.99, -0.30,0.23,-1.58
872,6.25,-3.93,-7.74, 0.19,-0.16,0.58
873,4.17,-4.81,-5.94, 0.08,-0.43,1.73
874,3.58,-4.02,-5.15, -0.43,0.53,-0.96
875,5.91,-5.51,-7.48, -0.19,-0.06,-1.20
876,4.06,-3.11,-3.15, 0.06,-0.20,1.29
877,3.85,-1.94,-7.55, -0.18,1.50,-3.87
878,0.14,-4.91,-1.11, -0.82,-0.15,0.41
879,13.91,-4.04,-10.81, 0.42,-1.19,0.82
880,3.82,-6.57,-1.47, -0.62,-2.63,3.40
881,5.12,-2.26,-9.49, -1.30,-0.36,4.59
882,3.12,-4.99,-4.40, 0.08,1.77,-1.66
883,3.27,-10.22,-10.23, -1.07,-0.24,0.96
884,9.56,-9.33,-11.07, -1.29,-0.93,1.24
885,11.25,-19.88,-9.35, -1.19,0.12,-0.64
886,9.43,-10.75,-13.71, -0.96,1.75,-2.30
887,10.55,-6.26,-9.38, -0.36,1.81,-1.68
888,4.68,-4.85,-4.97, 0.41,0.77,2.04
889,3.00,-1.80,-4.69, 0.68,0.25,0.88
890,6.75,-1.87,-11.00, -0.71,1.20,-0.76
891,9.23,-4.76,-10.56, -0.80,1.44,0.14
892,7.34,-7.01,-6.44, -0.19,0.50,1.89
893,6.75,-1.80,-10.31, -0.03,0.57,3.21
894,5.19,-2.77,-9.74, -0.39,1.47,0.13
895,2.66,-4.55,-8.79, -1.34,1.89,-0.80
896,3.12,-1.69,-5.82, -1.38,0.86,-0.11
897,7.67,-4.01,-7.78, -0.52,0.55,2.08
898,6.63,-2.43,-8.39, -0.69,0.92,2.19
899,4.56,-2.36,-10.19, -1.12,1.89,0.78
900,4.45,-5.12,-10.36, -1.30,1.69,0.36
901,6.68,-4.75,-8.41, -1.14,1.28,0.84
902,6.16,-3.55,-9.48, -0.94,1.23,2.11
903,3.87,-3.89,-7.54, -0.29,1.15,1.59
904,3.98,-5.58,-14.05, -0.86,1.26,1.25
905,2.05,-1.11,-8.35, -1.07,1.13,-0.53
906,3.66,-3.05,-9.37, -1.70,-0.16,0.36
907,9.68,-6.44,-9.62, -2.14,-0.02,2.51
908,8.76,-9.60,-12.51, -1.55,1.97,-0.19
909,13.92,-5.69,-8.59, -1.15,2.95,1.43
910,0.60,22.37,-39.00, 3.30,4.55,5.01
911,3.27,-0.07,-6.97, 1.79,3.29,1.51
912,3.55,3.72,-6.88, -0.78,4.36,-0.29
913,3.05,-6.37,-0.59, 0.26,3.08,0.04
914,-0.09,-0.06,-7.32, 0.03,1.75,1.63
915,-0.20,-2.88,-4.35, -0.24,2.66,0.07
916,-2.71,-2.69,-2.94, 0.13,1.92,-0.78
917,-3.27,-2.11,-2.94, 0.64,-0.01,-0.08
918,-2.78,-2.99,-2.49, 1.38,-1.87,0.56
919,-0.91,-2.78,-3.65, 0.28,-2.16,-0.35
920,4.91,-4.18,-3.28, -0.33,-2.58,-3.28
921,4.23,-1.59,-3.02, -0.78,-1.99,2.07
922,6.72,2.77,-1.82, -0.29,-0.81,-1.34
923,3.67,-7.04,-1.35, -0.75,-0.57,-0.48
924,4.85,-2.41,-1.05, -0.32,-0.88,-0.38
925,5.95,-2.07,-2.45, -0.76,-0.57,-0.04
926,4.06,-2.54,-3.49, -1.22,-0.25,-1.19
927,1.95,-3.10,-4.31, -1.23,-0.53,0.18
928,5.76,-1.73,-2.31, -1.14,-0.76,0.87
