Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
468,4.94,-5.37,-6.83, -0.08,-0.09,-0.04
469,4.71,-5.21,-6.62, -0.08,-0.08,-0.06
470,4.77,-4.94,-6.61, -0.12,-0.02,-0.00
471,4.60,-4.88,-6.56, -0.12,-0.01,-0.01
472,4.42,-4.97,-6.41, -0.18,0.02,-0.01
473,4.20,-4.98,-6.37, -0.18,0.03,-0.03
474,4.53,-5.04,-6.85, -0.16,0.09,0.01
475,4.30,-4.68,-6.75, -0.10,0.03,0.04
476,4.21,-4.40,-6.62, -0.12,-0.04,0.06
477,4.54,-4.86,-6.88, -0.14,-0.07,0.09
478,4.82,-5.23,-7.24, -0.07,-0.01,0.10
479,4.57,-5.14,-7.19, -0.01,0.08,0.02
480,4.56,-4.73,-7.09, 0.01,0.10,-0.02
481,4.22,-4.75,-6.79, -0.00,-0.00,0.04
482,4.30,-5.04,-6.65, -0.00,-0.03,0.06
483,4.33,-5.26,-6.70, -0.04,-0.03,0.02
484,4.53,-5.32,-6.90, 0.01,0.02,-0.01
485,4.29,-4.93,-6.29, 0.02,0.04,-0.01
486,4.19,-4.74,-6.19, -0.04,0.04,-0.01
487,4.31,-4.86,-6.34, -0.11,0.03,-0.02
488,4.50,-5.11,-6.83, -0.11,0.03,-0.01
489,4.59,-5.13,-6.77, -0.04,0.05,-0.01
490,4.51,-4.99,-6.83, -0.01,0.08,-0.01
491,4.55,-5.03,-6.77, 0.00,0.09,-0.01
492,4.61,-4.97,-6.70, -0.03,0.10,-0.03
493,4.24,-4.76,-6.46, -0.05,0.08,-0.05
494,4.65,-5.00,-6.79, -0.04,0.12,-0.03
495,4.12,-4.43,-6.38, -0.02,0.02,-0.06
496,4.29,-4.76,-6.42, -0.08,0.02,-0.05
497,4.27,-4.78,-6.20, -0.10,0.01,-0.06
498,4.53,-5.04,-6.52, -0.12,0.02,-0.05
499,4.42,-5.00,-6.46, -0.06,-0.01,-0.01
500,4.39,-4.83,-6.59, -0.07,-0.01,0.01
501,4.41,-4.81,-6.43, -0.08,-0.02,-0.02
502,4.54,-5.01,-6.59, -0.11,0.03,-0.04
503,4.38,-4.96,-6.45, -0.11,0.01,-0.06
504,4.35,-4.78,-6.29, -0.11,0.01,-0.03
505,4.46,-4.65,-6.49, -0.11,-0.01,-0.02
506,4.29,-4.53,-6.32, -0.11,-0.08,0.02
507,4.69,-5.05,-6.86, -0.17,-0.06,-0.02
508,4.93,-5.34,-7.24, -0.09,-0.01,-0.04
509,4.72,-5.09,-7.00, -0.04,0.03,-0.04
510,4.53,-4.73,-6.62, -0.02,0.02,-0.01
511,4.45,-4.30,-6.28, -0.08,-0.02,0.00
512,4.90,-4.75,-6.59, -0.12,-0.07,0.03
513,4.92,-5.31,-6.74, -0.11,-0.03,0.07
514,4.91,-5.24,-6.76, -0.07,0.03,0.07
515,4.59,-4.64,-6.37, -0.06,0.02,0.09
516,4.64,-4.68,-6.50, -0.09,-0.02,0.11
517,4.57,-4.65,-6.41, -0.11,-0.01,0.12
518,4.86,-4.73,-6.86, -0.10,-0.01,0.13
519,4.55,-4.63,-6.69, -0.06,-0.02,0.13
520,4.44,-4.73,-6.50, -0.09,0.00,0.11
521,4.44,-4.71,-6.60, -0.12,0.04,0.07
522,4.36,-4.65,-6.57, -0.12,0.07,0.04
523,4.42,-4.78,-6.87, -0.10,0.08,0.01
524,4.45,-4.85,-6.83, -0.09,0.04,0.01
525,4.28,-4.84,-6.70, -0.06,0.03,-0.01
526,4.32,-4.78,-6.65, -0.10,0.02,-0.03
527,4.41,-4.67,-6.52, -0.11,0.01,-0.02
528,4.41,-4.81,-6.58, -0.11,-0.02,-0.01
529,4.45,-5.01,-6.66, -0.11,0.02,0.00
530,4.38,-4.93,-6.63, -0.07,-0.00,-0.01
531,4.33,-4.85,-6.64, -0.08,0.02,-0.01
532,4.51,-5.00,-6.73, -0.07,0.01,-0.02
533,4.46,-4.90,-6.56, -0.10,0.03,-0.03
534,4.59,-5.01,-6.60, -0.08,0.03,-0.02
535,4.55,-5.06,-6.68, -0.07,0.01,-0.01
536,4.51,-4.98,-6.58, -0.08,0.01,0.00
537,4.74,-4.98,-6.81, -0.07,0.01,-0.00
538,4.58,-4.96,-6.78, -0.04,0.03,-0.01
539,4.56,-4.70,-6.49, -0.05,0.03,-0.01
540,4.60,-4.72,-6.43, -0.08,0.01,-0.01
541,4.87,-5.09,-6.73, -0.06,0.02,0.02
542,4.76,-4.97,-6.58, -0.02,0.05,0.04
543,4.61,-4.62,-6.39, -0.02,0.04,0.05
544,4.65,-4.56,-6.42, -0.07,0.02,0.05
545,4.72,-5.08,-6.75, -0.07,0.01,0.05
546,4.80,-5.31,-6.87, -0.01,0.05,0.06
547,4.49,-4.71,-6.32, 0.03,0.04,0.08
548,4.30,-4.50,-6.16, -0.05,-0.00,0.06
549,4.66,-4.87,-6.41, -0.08,-0.01,0.06
550,4.75,-4.98,-6.82, -0.06,0.01,0.06
551,4.70,-5.01,-6.72, -0.04,0.03,0.05
552,4.50,-4.83,-6.65, -0.04,0.05,0.04
553,4.52,-4.78,-6.36, -0.05,0.04,0.04
554,4.52,-4.73,-6.38, -0.07,0.03,0.03
555,4.59,-4.74,-6.44, -0.10,0.00,0.04
556,4.66,-4.94,-6.65, -0.08,-0.01,0.05
557,4.56,-4.89,-6.60, -0.04,0.00,0.03
558,4.35,-4.60,-6.28, -0.03,0.00,0.00
559,4.34,-4.57,-6.23, -0.10,-0.03,-0.01
560,4.50,-4.71,-6.43, -0.15,-0.00,-0.07
561,4.54,-4.98,-6.46, -0.17,0.04,-0.11
562,4.46,-4.90,-6.30, -0.18,0.03,-0.11
563,4.30,-4.86,-6.27, -0.17,0.00,-0.06
564,4.68,-5.22,-6.55, -0.12,-0.05,0.03
565,4.66,-5.35,-6.73, -0.05,-0.08,0.09
566,4.22,-5.18,-6.46, -0.02,-0.07,0.09
567,4.00,-5.04,-6.25, -0.08,-0.03,0.06
568,3.96,-5.14,-6.41, -0.12,-0.01,0.04
569,3.92,-5.85,-6.78, -0.10,-0.01,0.06
570,3.70,-6.00,-6.65, -0.07,0.00,0.06
571,3.56,-5.59,-6.57, -0.10,0.00,0.01
572,3.87,-5.91,-7.04, -0.16,0.03,-0.05
573,4.32,-6.33,-7.43, -0.08,0.09,-0.08
574,4.10,-6.09,-7.11, 0.02,0.15,-0.05
575,3.57,-5.39,-6.28, -0.00,0.19,-0.07
576,3.60,-5.47,-6.34, -0.03,0.13,-0.06
577,3.83,-5.70,-6.61, -0.03,0.07,-0.01
578,3.88,-5.84,-6.46, -0.03,0.06,0.01
579,3.75,-5.22,-5.98, -0.06,0.09,0.01
580,3.46,-4.93,-5.88, -0.07,0.01,-0.11
581,3.89,-5.69,-6.41, -0.13,0.04,-0.01
582,3.99,-5.38,-6.45, -0.08,0.01,0.03
583,3.96,-5.31,-6.82, -0.06,0.04,-0.00
584,3.73,-4.92,-6.34, -0.10,0.11,-0.08
585,3.98,-5.16,-6.43, -0.11,0.14,-0.12
586,4.47,-5.47,-6.51, -0.03,0.18,-0.11
587,4.48,-5.27,-6.59, -0.00,0.15,-0.10
588,4.21,-5.08,-6.27, 0.01,0.02,-0.09
589,4.05,-5.27,-6.35, -0.02,-0.11,-0.06
590,4.26,-5.54,-6.14, -0.12,-0.27,0.00
591,5.09,-6.14,-6.80, -0.20,-0.25,0.08
592,5.25,-5.88,-6.61, -0.12,-0.19,0.09
593,5.36,-5.90,-6.35, 0.00,-0.06,0.07
594,4.68,-5.22,-5.75, 0.07,-0.03,0.09
595,4.58,-5.36,-5.64, 0.08,-0.07,0.12
596,4.38,-5.39,-5.64, 0.06,-0.13,0.10
597,4.17,-5.31,-5.53, -0.02,-0.19,0.01
598,4.45,-5.74,-6.16, -0.06,-0.18,-0.06
599,4.75,-5.87,-6.25, 0.13,-0.15,-0.08
600,4.52,-5.51,-6.14, 0.18,-0.16,-0.14
601,4.39,-5.54,-6.10, 0.17,-0.19,-0.21
602,4.26,-5.59,-6.05, 0.15,-0.22,-0.26
603,4.26,-5.68,-6.07, 0.12,-0.25,-0.27
604,4.58,-5.77,-6.53, 0.11,-0.26,-0.26
605,4.84,-5.64,-6.70, 0.22,-0.20,-0.24
606,4.51,-5.23,-6.43, 0.25,-0.17,-0.26
607,4.22,-5.30,-6.44, 0.22,-0.17,-0.27
608,4.09,-5.30,-6.37, 0.18,-0.23,-0.24
609,3.90,-5.14,-6.41, 0.13,-0.32,-0.18
610,4.04,-5.20,-6.71, 0.07,-0.46,-0.10
611,3.98,-5.06,-6.81, 0.05,-0.51,-0.10
612,3.42,-4.71,-7.10, -0.02,-0.54,-0.16
613,3.89,-5.06,-8.41, -0.08,-0.58,-0.15
614,5.14,-6.16,-9.28, 0.05,-0.54,-0.07
615,4.88,-5.68,-7.74, 0.31,-0.33,-0.05
616,4.00,-4.12,-5.87, 0.34,-0.12,-0.16
617,3.70,-3.79,-5.37, 0.20,-0.03,-0.30
618,4.14,-4.24,-6.65, -0.02,-0.13,-0.20
619,4.37,-4.35,-7.11, -0.08,-0.17,-0.20
620,4.42,-4.58,-7.10, -0.10,-0.17,-0.24
621,4.27,-4.77,-6.98, -0.15,-0.11,-0.27
622,4.28,-5.22,-7.17, -0.17,-0.06,-0.25
623,4.34,-5.59,-7.48, -0.06,0.00,-0.18
624,4.03,-5.19,-7.00, 0.08,0.02,-0.12
625,3.66,-4.77,-6.45, 0.14,-0.03,-0.01
626,3.59,-4.69,-6.11, 0.12,-0.08,0.03
627,4.00,-4.94,-6.32, 0.03,-0.03,-0.03
628,4.60,-5.25,-6.63, 0.02,0.05,-0.08
629,4.41,-4.99,-6.54, 0.01,0.06,-0.07
630,4.49,-4.73,-7.19, -0.05,-0.12,0.04
631,4.72,-4.95,-7.88, -0.10,-0.37,0.25
632,5.66,-6.13,-9.23, -0.11,-0.49,0.41
633,5.99,-5.95,-9.59, -0.02,-0.46,0.45
634,6.14,-5.09,-9.69, 0.13,-0.35,0.40
635,6.19,-4.70,-9.27, 0.40,-0.22,0.29
636,5.12,-4.01,-7.23, 0.57,-0.17,0.07
637,4.20,-3.15,-5.63, 0.50,-0.13,0.02
638,3.72,-3.74,-5.55, 0.24,-0.16,0.00
639,4.61,-4.14,-6.56, 0.10,-0.09,0.06
640,4.82,-4.45,-6.36, 0.04,0.10,0.06
641,4.85,-4.12,-5.92, 0.05,0.30,0.00
642,4.53,-3.82,-5.29, 0.07,0.40,-0.03
643,3.88,-3.38,-4.61, -0.01,0.38,-0.03
644,3.93,-3.70,-4.57, -0.12,0.35,-0.05
645,3.86,-3.45,-4.58, -0.27,0.27,-0.13
646,4.39,-3.58,-5.11, -0.42,0.20,-0.20
647,4.70,-3.66,-5.64, -0.37,0.09,-0.24
648,5.41,-4.29,-5.86, -0.35,0.05,-0.25
649,5.17,-3.56,-4.91, -0.39,0.09,-0.29
650,4.90,-3.34,-6.01, -0.59,0.02,-0.29
651,5.38,-4.49,-7.81, -0.63,-0.08,-0.26
652,6.20,-5.35,-8.43, -0.38,-0.17,-0.18
653,5.87,-4.86,-7.62, -0.19,-0.14,-0.13
654,5.81,-4.61,-7.18, -0.12,-0.02,-0.18
655,5.66,-4.37,-6.84, -0.04,0.07,-0.13
656,5.72,-4.22,-6.62, -0.07,0.06,-0.08
657,5.66,-3.84,-6.24, -0.13,0.05,0.05
658,6.17,-3.86,-6.70, -0.29,-0.00,0.23
659,6.22,-4.40,-7.40, -0.42,-0.03,0.31
660,6.65,-4.83,-7.89, -0.26,0.15,0.37
661,5.72,-5.04,-8.68, 0.06,0.12,0.41
662,4.88,-4.46,-7.92, 0.24,0.06,0.42
663,4.69,-4.01,-6.84, 0.26,0.02,0.35
664,4.62,-3.55,-5.93, 0.13,0.07,0.20
665,4.92,-3.39,-5.84, -0.09,0.21,0.04
666,5.30,-3.35,-6.17, -0.19,0.33,-0.03
667,5.25,-3.57,-6.79, -0.19,0.34,-0.04
668,5.10,-3.79,-6.74, -0.15,0.28,0.02
669,4.93,-3.79,-6.55, -0.12,0.21,0.08
670,5.00,-3.73,-6.37, -0.10,0.14,0.15
671,4.63,-3.62,-6.16, -0.10,0.05,0.19
672,4.24,-3.47,-5.76, -0.11,-0.12,0.15
673,4.50,-3.97,-5.95, -0.22,-0.27,0.05
674,5.34,-5.09,-7.02, -0.22,-0.24,-0.01
675,5.87,-5.01,-7.57, -0.02,-0.01,-0.03
676,5.26,-3.95,-7.23, 0.08,0.09,-0.08
677,4.94,-3.03,-6.88, 0.05,0.12,-0.12
678,4.83,-3.22,-6.80, -0.03,0.08,-0.15
679,5.11,-3.88,-7.15, -0.05,0.05,-0.15
680,5.23,-4.01,-6.92, 0.02,0.06,-0.08
681,5.08,-3.76,-6.37, 0.05,0.08,-0.03
682,5.15,-3.44,-6.49, 0.05,0.02,0.03
683,4.91,-4.04,-7.07, 0.06,-0.02,0.09
684,5.42,-4.87,-6.25, 0.02,0.01,0.17
685,5.04,-4.53,-5.07, -0.05,0.05,0.20
686,3.66,-3.58,-5.11, -0.30,-0.05,0.26
687,3.68,-4.63,-7.46, -0.50,-0.29,0.31
688,5.43,-6.89,-9.11, -0.33,-0.32,0.41
689,5.12,-6.27,-7.60, -0.08,-0.14,0.36
690,3.82,-4.03,-5.91, -0.10,-0.11,0.22
691,4.19,-4.09,-5.74, -0.24,-0.22,0.15
692,3.99,-4.74,-6.42, -0.35,-0.24,0.04
693,5.04,-5.77,-6.87, -0.32,-0.09,-0.05
694,5.27,-5.79,-6.58, -0.19,0.13,-0.10
695,4.59,-4.71,-5.52, -0.12,0.24,-0.09
696,4.16,-4.19,-5.04, -0.22,0.19,-0.10
697,4.54,-4.78,-5.52, -0.34,0.09,-0.07
698,5.20,-6.16,-6.45, -0.29,0.07,0.01
699,5.39,-6.34,-6.83, -0.15,0.17,0.12
700,4.59,-5.74,-7.29, -0.01,0.20,0.24
701,3.32,-4.23,-5.89, 0.26,0.08,0.18
702,4.00,-3.59,-5.62, -0.03,0.18,0.11
703,5.28,-5.54,-8.24, 0.18,-0.00,0.07
704,5.22,-6.11,-5.74, 0.44,0.08,0.13
705,4.31,-5.46,-6.14, 0.04,0.50,0.07
706,4.52,-3.83,-3.98, 0.00,0.13,0.25
707,5.07,-3.11,-3.54, -0.61,0.12,0.38
708,5.88,-5.37,-8.27, -0.96,0.12,0.65
709,5.41,-6.94,-11.57, -0.68,0.48,0.60
710,4.45,-6.57,-10.24, -0.09,0.64,0.46
711,2.48,-4.19,-7.57, 0.21,0.47,0.37
712,2.19,-3.00,-5.72, 0.11,0.18,0.21
713,2.57,-3.18,-6.11, -0.04,-0.01,-0.11
714,5.13,-5.58,-5.40, -0.26,0.35,0.09
715,3.27,-6.48,-5.80, -0.13,-0.25,-0.23
716,5.08,-4.73,-7.50, -0.37,0.61,0.32
717,2.98,-4.83,-6.78, -0.33,-0.03,0.10
718,3.34,-5.07,-6.54, -0.17,0.20,0.11
719,3.16,-5.09,-5.39, -0.16,-0.12,0.09
720,3.64,-5.55,-5.55, -0.26,0.10,0.14
721,3.97,-5.78,-6.77, -0.26,0.01,0.21
722,3.87,-5.81,-7.15, -0.03,0.11,0.18
723,3.67,-5.36,-6.27, 0.15,0.18,0.07
724,3.90,-4.42,-4.62, 0.01,0.05,-0.04
725,3.61,-4.37,-5.74, -0.34,-0.22,-0.03
726,4.54,-6.46,-8.81, -0.56,-0.18,-0.11
727,5.78,-7.86,-10.64, -0.20,-0.03,-0.03
728,5.27,-6.87,-8.66, 0.36,0.11,0.03
729,3.50,-4.75,-5.26, 0.57,-0.05,-0.01
730,2.98,-3.79,-4.09, 0.26,-0.29,-0.11
731,3.95,-5.08,-5.31, -0.04,-0.45,-0.21
732,5.19,-6.04,-6.17, -0.04,-0.22,-0.29
733,5.51,-6.01,-5.91, -0.01,-0.03,-0.31
734,5.16,-5.30,-6.03, 0.03,0.08,-0.27
735,4.69,-4.50,-5.88, -0.06,0.10,-0.24
736,4.83,-4.95,-6.29, -0.14,0.15,-0.25
737,5.07,-5.37,-6.62, -0.10,0.20,-0.23
738,5.12,-5.36,-6.44, -0.01,0.28,-0.16
739,4.79,-4.96,-6.00, -0.01,0.29,-0.06
740,4.60,-4.56,-5.74, -0.08,0.28,0.01
741,4.60,-4.35,-6.05, -0.12,0.25,0.02
742,4.40,-4.39,-5.61, -0.18,0.14,0.02
743,4.30,-4.67,-6.42, -0.26,-0.17,0.13
744,4.52,-5.23,-8.78, -0.35,-0.19,0.18
745,5.71,-6.19,-9.18, -0.12,0.12,0.17
746,4.62,-4.49,-7.02, 0.11,0.33,0.12
747,3.61,-3.13,-5.68, -0.06,0.32,0.00
748,3.61,-3.21,-5.45, -0.38,0.11,-0.11
749,4.60,-5.02,-7.06, -0.59,-0.02,-0.13
750,5.27,-6.51,-8.85, -0.51,-0.08,-0.03
751,5.56,-6.32,-8.70, -0.18,-0.01,0.15
752,4.15,-4.26,-7.28, 0.00,-0.02,0.22
753,3.64,-3.22,-6.21, 0.03,-0.05,0.21
754,3.77,-3.03,-5.41, -0.09,0.00,0.08
755,5.28,-4.54,-6.17, -0.13,0.04,0.05
756,5.80,-5.50,-6.25, 0.10,0.19,0.14
757,4.70,-4.52,-5.16, 0.25,0.44,0.09
758,3.90,-3.89,-4.76, 0.57,0.72,0.02
759,2.83,-3.26,-5.43, -0.00,-0.19,0.24
760,3.35,-3.21,-5.85, -0.05,-0.16,0.10
761,3.49,-3.26,-5.63, -0.21,-0.27,-0.07
762,3.77,-3.70,-6.16, -0.46,-0.63,-0.07
763,3.59,-5.17,-7.36, -0.60,-0.68,-0.00
764,5.62,-7.45,-9.75, -0.55,-0.85,0.29
765,5.78,-7.22,-9.80, -0.23,-0.50,0.41
766,5.02,-6.48,-8.51, 0.10,0.00,0.17
767,3.48,-4.47,-6.43, 0.31,0.10,0.04
768,2.61,-3.89,-4.85, 0.11,-0.18,-0.05
769,3.72,-5.00,-5.19, -0.19,-0.38,-0.08
770,5.08,-6.33,-6.33, -0.27,-0.33,-0.14
771,5.08,-6.21,-6.17, -0.15,-0.05,-0.21
772,4.66,-5.36,-6.29, -0.02,0.12,-0.26
773,4.02,-4.52,-5.62, -0.07,0.08,-0.30
774,4.33,-4.57,-5.55, -0.18,0.07,-0.33
775,5.21,-5.35,-6.01, -0.22,0.13,-0.34
776,5.54,-5.80,-6.22, -0.16,0.29,-0.30
777,5.43,-5.92,-6.29, -0.04,0.46,-0.22
778,4.16,-4.75,-5.91, -0.04,0.36,-0.06
779,4.01,-4.30,-6.11, -0.15,0.23,0.03
780,5.10,-5.34,-6.95, -0.19,0.18,0.12
781,5.46,-5.95,-7.23, -0.09,0.28,0.27
782,6.20,-6.40,-7.08, 0.02,0.63,0.42
783,2.36,-5.24,-4.63, -0.26,1.13,0.45
784,4.70,4.98,-5.32, -1.20,1.12,0.53
785,0.15,-0.39,-8.42, -1.36,0.62,0.68
786,2.09,-5.85,-6.41, -1.53,-0.01,1.00
787,4.69,-7.92,-9.31, -1.22,0.06,0.55
788,4.41,-8.81,-8.96, -0.53,0.05,0.43
789,4.86,-6.22,-10.02, -0.02,0.19,0.42
790,3.06,-4.90,-7.73, 0.28,0.06,0.22
791,2.00,-3.61,-5.93, 0.02,-0.22,0.05
792,3.29,-4.30,-6.20, -0.13,-0.37,-0.05
793,3.11,-5.05,-5.17, 0.05,-0.24,-0.32
794,3.81,-5.10,-5.95, 0.21,0.08,-0.45
795,3.06,-5.54,-5.34, 0.21,-0.02,-0.54
796,3.07,-5.32,-5.91, -0.04,0.18,-0.50
797,3.88,-5.53,-6.48, 0.14,-0.08,-0.45
798,4.31,-6.18,-6.88, 0.13,0.03,-0.43
799,3.70,-5.47,-6.28, 0.16,-0.10,-0.38
800,3.23,-5.20,-7.78, -0.02,-0.29,-0.29
801,4.44,-5.70,-8.83, 0.05,-0.58,-0.10
802,4.52,-5.71,-8.38, 0.13,-0.56,-0.11
803,4.33,-5.16,-7.76, -0.00,-0.26,-0.26
804,4.63,-4.95,-7.71, 0.19,-0.29,-0.31
805,4.06,-4.80,-6.84, 0.16,-0.25,-0.32
806,4.32,-5.01,-6.66, 0.07,-0.22,-0.24
807,4.46,-4.96,-6.43, 0.14,-0.28,-0.19
808,4.25,-4.54,-6.17, 0.20,-0.10,-0.15
809,4.26,-4.75,-6.16, 0.24,-0.16,-0.11
810,4.40,-4.73,-6.33, 0.12,-0.10,-0.08
811,4.86,-4.97,-6.26, 0.08,-0.11,-0.06
812,4.58,-4.87,-6.84, 0.07,-0.13,-0.02
813,4.82,-5.12,-7.39, 0.14,-0.14,0.05
814,4.55,-5.06,-6.79, 0.17,-0.15,0.07
815,4.43,-4.96,-6.55, 0.08,-0.08,0.05
816,4.62,-5.03,-6.63, 0.07,-0.00,0.09
817,4.82,-5.00,-6.43, 0.12,0.09,0.09
818,4.49,-4.60,-6.15, 0.16,0.19,0.02
819,3.83,-4.16,-5.70, 0.13,0.11,-0.04
820,4.07,-4.23,-5.76, 0.05,0.07,-0.03
821,4.63,-4.71,-6.15, 0.15,0.01,-0.03
822,4.33,-4.38,-5.55, 0.19,0.03,-0.06
823,3.90,-4.01,-4.47, 0.21,0.08,-0.07
824,3.59,-3.00,-3.55, 0.24,0.15,-0.11
825,2.73,-2.61,-2.09, 0.25,0.14,-0.15
826,2.00,-1.42,0.22, 0.25,0.23,-0.30
827,0.70,-3.85,-0.80, 0.54,0.52,-0.55
828,-2.55,-5.55,4.78, -0.48,-0.40,-0.67
829,5.59,-9.32,-3.96, 2.65,0.89,1.50
830,-1.22,-1.56,-3.85, -0.84,-0.52,0.98
831,4.92,-6.24,-6.46, 0.07,0.25,-0.03
832,19.58,21.42,3.15, -2.16,1.21,1.10
833,-1.26,-1.99,-3.37, 0.34,0.66,-0.00
834,3.10,0.55,-2.26, 0.80,0.89,-0.18
835,-3.45,6.35,7.16, 2.31,0.27,3.15
836,8.70,-6.67,-13.07, -3.35,-0.89,-6.16
837,36.51,26.74,-19.74, -1.00,-4.72,8.73
838,5.86,-15.64,-78.45, -4.05,1.99,1.65
839,11.91,-2.70,0.29, 0.39,0.16,-2.59
840,1.82,-1.61,-7.30, 0.71,0.31,0.57
841,7.82,-5.37,-9.09, -0.45,-0.75,0.44
842,8.43,-7.13,-10.67, -0.79,-0.23,0.41
843,10.55,-10.24,-12.24, 0.17,-0.18,0.12
844,7.87,-8.18,-10.32, 0.38,0.13,0.26
845,5.33,-5.62,-8.79, 0.08,-0.19,0.23
846,5.02,-5.75,-8.27, -0.35,-0.48,0.09
847,7.49,-7.92,-9.45, -0.47,-0.48,-0.15
848,8.52,-9.13,-9.42, -0.02,-0.17,-0.16
849,7.03,-7.31,-7.87, 0.12,0.04,-0.16
850,6.28,-5.80,-7.28, -0.13,-0.12,-0.08
851,6.28,-5.95,-7.62, -0.39,-0.28,-0.04
852,6.77,-6.49,-8.15, -0.47,-0.33,-0.03
853,7.27,-7.37,-8.68, -0.24,-0.24,-0.02
854,6.22,-6.41,-7.86, -0.07,-0.03,-0.03
855,5.51,-5.91,-7.40, -0.10,-0.14,-0.07
856,5.06,-5.92,-7.26, -0.18,-0.18,-0.07
857,5.22,-6.10,-7.28, -0.14,-0.08,-0.14
858,5.75,-6.45,-7.84, 0.00,-0.01,-0.13
859,6.03,-6.94,-7.47, 0.23,-0.14,-0.02
860,5.16,-5.96,-6.82, -0.01,0.10,-0.06
861,4.91,-5.03,-6.71, -0.22,0.04,-0.01
862,5.25,-5.32,-6.88, -0.23,-0.05,-0.01
863,5.84,-5.55,-7.37, -0.11,0.16,0.11
864,4.61,-4.36,-6.83, 0.13,0.04,0.14
865,3.91,-3.86,-6.42, -0.06,0.07,0.16
866,4.42,-4.68,-6.71, -0.06,-0.14,0.10
867,4.70,-4.93,-6.77, -0.18,0.08,0.08
868,4.60,-4.69,-6.75, -0.04,-0.01,0.02
869,4.13,-4.33,-6.39, -0.12,0.02,0.01
870,4.36,-4.43,-6.53, -0.16,-0.05,-0.01
871,4.70,-4.74,-6.80, -0.14,-0.03,0.02
872,4.68,-4.82,-6.71, -0.04,-0.00,0.06
873,4.57,-4.90,-6.75, -0.06,0.06,0.10
874,5.30,-5.70,-7.11, 0.03,0.02,0.15
875,4.41,-5.29,-6.74, -0.01,0.13,0.07
876,4.24,-5.01,-6.84, -0.14,0.10,-0.03
877,4.79,-5.43,-7.08, -0.22,-0.01,-0.10
878,5.95,-6.41,-7.73, -0.13,0.01,-0.03
879,5.82,-6.29,-7.81, -0.06,0.10,-0.06
880,5.55,-5.93,-7.72, -0.03,0.07,-0.04
881,5.94,-6.21,-7.89, -0.11,-0.02,-0.03
882,6.38,-6.36,-8.31, -0.16,-0.04,-0.07
883,6.87,-6.70,-8.83, -0.08,0.01,-0.09
884,6.80,-6.56,-8.91, 0.13,0.10,-0.03
885,6.66,-6.98,-8.69, 0.16,-0.03,0.00
886,6.00,-6.68,-8.75, -0.13,-0.02,-0.07
887,6.87,-6.94,-9.42, -0.30,-0.03,-0.19
888,8.21,-7.87,-9.94, 0.06,0.02,-0.21
889,8.58,-7.91,-9.86, 0.15,0.17,-0.28
890,7.40,-7.39,-10.14, -0.01,-0.03,-0.33
891,8.00,-8.30,-10.66, -0.54,-0.33,-0.35
892,9.78,-9.34,-11.50, -0.63,-0.20,-0.34
893,8.93,-8.36,-11.15, -0.03,-0.35,-0.22
894,7.11,-6.31,-9.23, -0.28,-0.23,-0.25
895,9.40,-8.61,-11.48, -0.19,-0.30,-0.17
896,9.12,-9.38,-11.82, 0.23,-0.44,0.06
897,8.22,-8.45,-11.07, 0.07,-0.29,0.14
898,6.70,-6.24,-9.23, -0.30,-0.58,0.36
899,3.55,-6.13,-11.85, -0.28,-0.66,0.26
900,6.03,-4.46,-9.35, -0.03,-0.15,0.22
901,4.55,-1.61,-7.54, 0.04,-0.01,-0.11
902,4.55,-3.63,-8.70, -0.06,-0.01,-0.34
903,4.33,-4.28,-8.74, -0.09,0.08,-0.38
904,3.09,-2.85,-5.48, 0.00,-0.04,-0.28
905,1.41,-0.97,-2.14, -0.71,-0.15,-0.20
906,2.57,-2.27,-4.37, -0.95,-0.19,0.03
907,4.10,-5.76,-7.59, -0.70,-0.13,0.37
908,3.17,-4.98,-5.15, 0.00,0.38,0.51
909,0.19,-0.05,-1.71, -0.21,0.18,0.52
910,2.71,-1.89,-5.26, -0.92,0.08,0.28
911,4.00,-6.97,-7.18, 0.38,-0.02,0.56
912,0.19,-1.79,-1.71, 0.42,0.03,0.54
913,0.89,-1.58,-1.67, 0.16,-0.37,0.46
914,1.91,-1.85,-3.12, -0.03,-0.30,0.72
915,3.12,-2.77,-3.19, 0.31,-0.25,0.61
916,2.19,-2.35,-4.84, 0.71,0.05,0.06
917,0.47,-1.00,-2.21, 0.67,0.11,-0.03
918,1.61,-1.03,-2.15, 0.53,-0.28,0.27
919,2.84,-1.38,-3.84, 0.33,-0.01,0.00
920,2.72,-0.73,-4.04, 0.35,0.43,-0.09
921,0.20,0.12,-1.92, 0.16,0.27,0.14
922,4.06,-7.29,-4.89, 0.08,-0.22,0.05
923,3.82,-3.62,-3.85, 0.08,0.02,0.38
924,3.68,-2.97,-2.82, 0.05,0.12,0.21
925,2.30,-2.59,-2.81, 0.00,-0.14,0.21
926,3.36,-3.51,-4.37, -0.20,-0.08,0.23
927,3.56,-3.64,-4.12, -0.07,-0.22,0.09
928,3.74,-4.23,-4.70, -0.29,-0.10,0.01
929,3.42,-4.72,-5.55, -0.10,-0.24,-0.07
930,3.79,-5.11,-6.24, -0.22,-0.07,-0.16
931,4.42,-4.49,-5.45, -0.22,-0.03,-0.27
932,4.24,-5.30,-6.34, -0.28,0.08,-0.33
