Step,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
480,-9.53,0.44,2.83, -0.08,-0.00,0.01
481,-9.58,0.47,2.88, -0.07,-0.00,0.01
482,-9.64,0.49,2.85, -0.07,-0.00,0.01
483,-9.53,0.48,2.84, -0.08,-0.00,0.01
484,-9.55,0.40,2.79, -0.08,-0.00,0.01
485,-9.59,0.45,2.85, -0.07,-0.01,0.01
486,-9.55,0.45,2.85, -0.07,-0.00,0.01
487,-9.58,0.50,2.91, -0.07,-0.00,0.01
488,-9.54,0.48,2.83, -0.07,-0.00,0.01
489,-9.50,0.45,2.89, -0.07,-0.00,0.01
490,-9.59,0.52,2.87, -0.08,0.00,0.01
491,-9.63,0.47,2.92, -0.08,-0.00,0.01
492,-9.57,0.48,2.83, -0.07,-0.00,0.01
493,-1.62,-10.95,1.43, 0.33,0.32,-0.06
494,-10.45,-1.98,1.80, 1.52,0.39,0.64
495,-8.83,4.41,2.92, 1.02,0.41,1.81
496,-8.45,2.34,3.73, 0.71,0.40,1.66
497,-11.58,4.21,2.47, 0.33,0.14,1.67
498,-9.00,2.83,1.96, 0.23,0.22,0.82
499,-10.11,3.75,2.49, 0.09,0.08,0.28
500,-9.85,3.26,2.60, -0.06,-0.00,-0.15
501,-9.34,2.29,2.47, -0.13,-0.05,-0.38
502,-9.25,1.69,2.36, -0.11,-0.05,-0.32
503,-9.35,1.41,2.48, -0.09,-0.03,-0.12
504,-9.46,1.61,2.42, -0.06,0.01,0.09
505,-9.56,1.98,2.40, -0.06,0.02,0.13
506,-9.59,2.16,2.41, -0.07,-0.00,0.02
507,-9.59,1.90,2.43, -0.09,-0.01,-0.06
508,-9.46,1.77,2.46, -0.08,-0.01,-0.02
509,-9.47,1.80,2.45, -0.07,0.00,0.04
510,-9.55,1.93,2.42, -0.07,-0.00,0.03
511,-9.53,1.96,2.41, -0.08,-0.00,-0.00
512,-9.72,2.16,2.32, -0.09,-0.01,-0.07
513,-7.97,2.18,3.91, -0.09,0.00,-0.49
514,-9.81,1.48,1.33, -0.08,-0.08,-0.18
515,-9.14,1.55,2.18, -0.11,-0.07,-0.17
516,-8.56,0.60,2.61, -0.14,-0.09,0.02
517,-9.68,1.85,2.56, -0.01,0.02,0.11
518,-9.37,1.54,2.48, -0.03,0.03,0.27
519,-9.59,2.26,2.33, -0.05,0.02,0.16
520,-9.69,2.07,2.47, -0.07,-0.00,0.02
521,-9.53,1.78,2.41, -0.09,-0.01,-0.07
522,-9.63,1.66,2.42, -0.08,-0.01,-0.05
523,-9.48,1.61,2.45, -0.07,0.00,0.04
524,-9.49,1.79,2.39, -0.07,0.00,0.06
525,-9.56,1.88,2.41, -0.07,-0.01,0.01
526,-9.58,1.76,2.34, -0.08,-0.01,-0.03
527,-9.51,1.63,2.32, -0.07,-0.00,0.00
528,-9.51,1.80,2.34, -0.07,0.00,0.03
529,-9.53,1.81,2.41, -0.07,-0.00,0.02
530,-9.55,1.86,2.47, -0.08,-0.00,-0.00
531,-9.54,1.70,2.43, -0.08,-0.00,0.00
532,-9.56,1.75,2.30, -0.07,-0.00,0.02
533,-9.56,1.77,2.49, -0.08,-0.00,0.01
534,-9.49,1.71,2.41, -0.08,-0.00,0.00
535,-9.45,1.71,2.37, -0.07,0.00,0.01
536,-9.51,1.76,2.46, -0.07,-0.00,0.01
537,-9.50,1.75,2.35, -0.07,0.00,0.01
538,-9.52,1.81,2.41, -0.08,-0.00,0.01
539,-9.56,1.74,2.50, -0.07,-0.00,0.01
540,-9.48,1.79,2.38, -0.07,-0.00,0.01
541,-9.47,1.79,2.36, -0.07,-0.00,0.00
542,-9.53,1.74,2.31, -0.07,-0.00,0.00
543,-9.55,1.76,2.51, -0.07,-0.00,0.01
544,-9.55,1.76,2.45, -0.08,-0.01,0.01
545,-9.48,1.78,2.44, -0.07,-0.00,0.02
546,-9.63,1.80,2.42, -0.08,-0.01,0.00
547,-9.57,1.84,2.40, -0.07,-0.01,-0.01
548,-9.58,1.65,2.46, -0.07,-0.01,-0.00
549,-9.49,1.74,2.41, -0.07,-0.00,0.02
550,-9.62,1.78,2.42, -0.07,-0.00,0.02
551,-9.51,1.84,2.39, -0.08,-0.00,0.00
552,-9.52,1.78,2.39, -0.08,-0.00,0.00
553,-9.59,1.75,2.32, -0.07,-0.00,0.00
554,-9.61,1.81,2.37, -0.07,-0.00,0.01
555,-9.55,1.71,2.46, -0.07,-0.00,0.01
556,-9.49,1.80,2.55, -0.07,-0.01,0.00
557,-9.50,1.75,2.40, -0.07,-0.00,0.01
558,-9.56,1.80,2.41, -0.07,-0.00,0.02
559,-9.56,1.86,2.34, -0.08,-0.00,0.01
560,-9.57,1.72,2.32, -0.08,-0.01,-0.00
561,-9.54,1.69,2.46, -0.07,-0.01,-0.00
562,-9.55,1.69,2.47, -0.07,-0.00,0.02
563,-9.46,1.83,2.45, -0.07,0.00,0.04
564,-9.57,1.90,2.38, -0.07,-0.00,0.00
565,-9.52,1.71,2.47, -0.08,-0.01,-0.02
566,-9.52,1.70,2.42, -0.07,-0.00,0.01
567,-9.48,1.83,2.38, -0.07,0.00,0.04
568,-9.54,1.77,2.38, -0.07,-0.01,-0.01
569,-9.49,1.70,2.42, -0.08,-0.00,-0.00
570,-9.41,1.78,2.45, -0.07,0.00,0.05
571,-9.64,1.95,2.41, -0.07,-0.00,0.03
572,-9.49,1.85,2.42, -0.08,-0.01,-0.02
573,-9.50,1.69,2.43, -0.08,-0.01,-0.03
574,-9.50,1.62,2.44, -0.08,-0.00,0.01
575,-9.54,1.70,2.39, -0.07,0.00,0.03
576,-9.57,1.81,2.49, -0.07,-0.00,0.03
577,-9.56,1.84,2.39, -0.07,-0.00,0.01
578,-9.54,1.77,2.26, -0.08,-0.00,-0.01
579,-9.55,1.79,2.45, -0.08,-0.00,-0.00
580,-9.56,1.73,2.34, -0.08,-0.00,0.01
581,-9.54,1.77,2.45, -0.07,0.00,0.02
582,-9.56,1.76,2.37, -0.07,-0.00,0.01
583,-9.55,1.75,2.39, -0.07,-0.00,0.00
584,-9.54,1.73,2.39, -0.07,-0.01,-0.00
585,-9.54,1.77,2.46, -0.07,0.00,0.03
586,-9.57,1.89,2.42, -0.07,0.00,0.03
587,-9.57,1.81,2.39, -0.08,-0.01,-0.02
588,-9.51,1.66,2.44, -0.08,-0.01,-0.02
589,-9.49,1.67,2.46, -0.07,0.00,0.05
590,-9.55,1.88,2.37, -0.07,0.00,0.04
591,-9.54,1.72,2.45, -0.08,-0.01,-0.04
592,-9.54,1.73,2.47, -0.08,-0.00,-0.00
593,-9.50,1.81,2.49, -0.07,0.01,0.05
594,-9.54,1.86,2.38, -0.07,-0.01,0.01
595,-9.50,1.75,2.41, -0.08,-0.01,-0.04
596,-9.50,1.63,2.37, -0.08,-0.01,0.00
597,-9.45,1.74,2.49, -0.07,0.01,0.07
598,-9.63,1.97,2.32, -0.07,0.00,0.03
599,-9.62,1.77,2.16, -0.08,-0.01,-0.06
600,-9.52,1.62,2.43, -0.07,-0.01,-0.02
601,-9.45,1.75,2.61, -0.07,0.01,0.06
602,-9.57,2.01,2.41, -0.07,0.01,0.08
603,-9.63,1.90,2.37, -0.08,-0.01,-0.02
604,-9.57,1.70,2.42, -0.09,-0.02,-0.07
605,-9.39,1.53,2.47, -0.08,-0.00,-0.02
606,-9.44,1.73,2.37, -0.06,0.01,0.09
607,-9.63,1.93,2.29, -0.07,-0.00,0.04
608,-9.57,1.82,2.47, -0.09,-0.01,-0.05
609,-9.51,1.64,2.42, -0.08,-0.01,-0.03
610,-9.57,1.63,2.37, -0.07,-0.00,0.04
611,-9.55,1.86,2.43, -0.07,-0.00,0.05
612,-9.53,1.90,2.49, -0.08,-0.00,0.00
613,-9.64,1.73,2.40, -0.08,-0.01,-0.04
614,-9.52,1.59,2.44, -0.08,-0.01,-0.01
615,-9.55,1.64,2.48, -0.07,-0.00,0.03
616,-9.39,1.74,2.42, -0.07,0.01,0.03
617,-9.50,1.92,2.38, -0.07,-0.00,0.04
618,-9.60,1.90,2.38, -0.08,-0.01,0.02
619,-9.42,1.74,2.40, -0.08,-0.01,-0.04
620,-9.46,1.62,2.55, -0.07,-0.00,-0.02
621,-9.57,1.68,2.45, -0.07,0.00,0.03
622,-9.56,1.81,2.45, -0.07,0.00,0.03
623,-9.59,1.83,2.59, -0.07,-0.00,-0.00
624,-9.64,1.72,2.63, -0.07,-0.01,0.00
625,-9.46,1.71,2.47, -0.08,-0.00,0.01
626,-9.60,1.74,2.37, -0.07,0.00,0.02
627,-9.53,1.80,2.32, -0.07,-0.00,0.02
628,-9.61,1.80,2.31, -0.08,-0.00,0.00
629,-9.50,1.76,2.48, -0.08,-0.01,-0.02
630,-9.52,1.71,2.53, -0.07,-0.00,0.01
631,-9.51,1.75,2.40, -0.07,0.00,0.03
632,-9.58,1.81,2.43, -0.08,-0.00,0.01
633,-9.60,1.79,2.46, -0.08,-0.01,-0.01
634,-9.50,1.70,2.37, -0.08,-0.01,0.01
635,-9.55,1.75,2.40, -0.07,-0.00,0.03
636,-9.52,1.86,2.35, -0.08,-0.00,0.00
